2008-11-11 15:49:21 | 检测失败，重新执行批处理！
2008-11-11 15:49:22 | 重新执行批处理[执行成功]！
2008-11-11 15:50:21 | 检测失败，重新执行批处理！
2008-11-11 15:50:21 | 重新执行批处理[执行成功]！
2008-11-11 15:53:39 | 检测失败，重新执行批处理中。。。
2008-11-11 15:53:43 | 重新执行完成[执行成功]！
2008-11-11 15:55:43 | 检测失败，重新执行批处理中。。。
2008-11-11 15:55:47 | 重新执行完成[执行成功]！
2008-11-11 15:56:43 | 检测失败，重新执行批处理中。。。
2008-11-11 15:56:47 | 重新执行完成[执行成功]！
