 08/07-09:16	2272.400	2274.000	2268.000	2273.600	           9038	
 08/07-09:17	2273.600	2275.800	2273.000	2274.400	           2913	
 08/07-09:18	2274.400	2274.600	2273.000	2273.600	           2244	
 08/07-09:19	2273.600	2276.600	2273.000	2275.800	           2392	
 08/07-09:20	2276.200	2276.800	2273.400	2276.600	           2281	
 08/07-09:21	2276.600	2277.800	2276.400	2277.000	           2679	
 08/07-09:22	2276.800	2278.000	2276.400	2276.800	           1419	
 08/07-09:23	2276.800	2278.600	2276.800	2277.800	           1959	
 08/07-09:24	2277.600	2279.600	2277.400	2278.800	           2534	
 08/07-09:25	2278.800	2280.600	2278.800	2279.600	           2602	
 08/07-09:26	2279.600	2283.400	2279.200	2282.800	           3859	
 08/07-09:27	2283.000	2283.400	2281.200	2282.800	           2465	
 08/07-09:28	2282.800	2283.200	2280.800	2281.400	           1762	
 08/07-09:29	2281.400	2284.800	2281.200	2283.200	           3101	
 08/07-09:30	2283.000	2285.200	2282.000	2282.000	           2614	
 08/07-09:31	2282.000	2285.800	2281.600	2285.000	           3762	
 08/07-09:32	2285.200	2286.600	2284.200	2286.400	           3522	
 08/07-09:33	2286.200	2286.600	2284.200	2286.200	           2489	
 08/07-09:34	2286.400	2286.400	2284.000	2285.600	           2309	
 08/07-09:35	2285.200	2288.000	2284.000	2288.000	           2960	
 08/07-09:36	2288.000	2292.800	2287.400	2290.000	           7250	
 08/07-09:37	2290.000	2292.000	2289.200	2290.200	           3096	
 08/07-09:38	2290.200	2291.000	2288.800	2290.200	           2701	
 08/07-09:39	2290.200	2290.600	2288.200	2288.200	           2574	
 08/07-09:40	2288.400	2288.400	2285.600	2286.000	           4811	
 08/07-09:41	2285.600	2286.800	2284.200	2286.800	           4118	
 08/07-09:42	2286.800	2294.000	2286.800	2292.600	           9168	
 08/07-09:43	2292.800	2296.000	2292.600	2295.200	           5986	
 08/07-09:44	2294.800	2297.200	2293.400	2296.200	           4753	
 08/07-09:45	2295.600	2307.400	2295.600	2303.800	          14021	
 08/07-09:46	2303.600	2307.600	2299.000	2305.000	          10118	
 08/07-09:47	2304.600	2305.000	2300.800	2301.200	           4513	
 08/07-09:48	2301.400	2303.000	2299.200	2303.000	           4265	
 08/07-09:49	2303.400	2304.400	2300.600	2302.200	           4331	
 08/07-09:50	2302.400	2310.000	2301.200	2307.800	           7311	
 08/07-09:51	2308.000	2308.400	2302.800	2307.200	           6414	
 08/07-09:52	2307.400	2308.200	2302.000	2302.000	           4786	
 08/07-09:53	2302.400	2304.800	2300.400	2301.200	           4758	
 08/07-09:54	2301.200	2302.000	2296.600	2298.400	           7049	
 08/07-09:55	2298.200	2300.800	2293.200	2294.800	           6290	
 08/07-09:56	2294.200	2294.800	2292.400	2293.600	           5898	
 08/07-09:57	2293.400	2295.600	2291.400	2291.600	           5745	
 08/07-09:58	2292.400	2293.200	2291.000	2291.800	           4770	
 08/07-09:59	2292.000	2292.600	2285.800	2286.000	           8847	
 08/07-10:00	2286.200	2287.800	2280.800	2282.800	          11106	
 08/07-10:01	2282.200	2285.400	2282.000	2284.600	           4690	
 08/07-10:02	2284.400	2286.400	2284.000	2285.000	           3432	
 08/07-10:03	2285.000	2285.800	2284.000	2284.000	           2500	
 08/07-10:04	2284.200	2286.000	2283.800	2285.600	           2956	
 08/07-10:05	2285.200	2286.600	2284.400	2285.000	           3171	
 08/07-10:06	2285.400	2287.200	2285.000	2286.800	           2450	
