 07/01-09:16	2158.000	2162.000	2154.000	2154.000	           7592	   2155.321	   2145.700	   2143.596	   2151.640	
 07/01-09:17	2153.200	2154.000	2147.200	2152.600	           4540	   2155.492	   2146.071	   2143.664	   2151.759	
 07/01-09:18	2152.800	2155.600	2149.200	2150.800	           2993	   2155.637	   2146.433	   2143.698	   2151.876	
 07/01-09:19	2151.400	2154.200	2151.400	2151.400	           1503	   2155.887	   2146.865	   2143.767	   2151.990	
 07/01-09:20	2151.200	2152.600	2150.400	2150.800	           1331	   2156.200	   2147.321	   2143.810	   2152.108	
 07/01-09:21	2150.600	2151.000	2147.200	2150.600	           2918	   2156.521	   2147.717	   2143.830	   2152.216	
 07/01-09:22	2151.000	2152.000	2150.000	2150.400	           1138	   2156.813	   2148.163	   2143.842	   2152.324	
 07/01-09:23	2150.800	2151.200	2147.400	2147.600	           2057	   2156.979	   2148.533	   2143.839	   2152.418	
 07/01-09:24	2147.800	2149.000	2145.800	2146.200	           3135	   2156.992	   2148.896	   2143.838	   2152.507	
 07/01-09:25	2146.200	2147.400	2144.800	2146.600	           2332	   2156.771	   2149.240	   2143.856	   2152.623	
 07/01-09:26	2147.000	2148.000	2141.000	2141.800	           3626	   2156.267	   2149.460	   2143.813	   2152.716	
 07/01-09:27	2142.400	2143.200	2138.000	2138.000	           4282	   2155.654	   2149.627	   2143.744	   2152.768	
 07/01-09:28	2138.000	2139.800	2133.200	2139.800	           4720	   2155.054	   2149.827	   2143.673	   2152.802	
 07/01-09:29	2140.800	2141.800	2137.200	2141.000	           2497	   2154.592	   2149.950	   2143.577	   2152.840	
 07/01-09:30	2141.000	2142.400	2137.200	2137.400	           2812	   2154.000	   2149.996	   2143.478	   2152.862	
 07/01-09:31	2137.400	2144.200	2137.400	2142.800	           3748	   2153.529	   2150.125	   2143.457	   2152.906	
 07/01-09:32	2142.600	2144.600	2140.200	2141.200	           2665	   2152.992	   2150.160	   2143.446	   2152.889	
 07/01-09:33	2141.600	2152.000	2141.600	2148.800	           6273	   2152.729	   2150.267	   2143.455	   2152.921	
 07/01-09:34	2149.000	2153.000	2149.000	2149.200	           4267	   2152.500	   2150.390	   2143.455	   2152.973	
 07/01-09:35	2149.200	2156.400	2149.000	2154.600	           4697	   2152.275	   2150.621	   2143.470	   2153.037	
 07/01-09:36	2154.800	2155.400	2152.000	2154.600	           3346	   2151.954	   2150.867	   2143.494	   2153.101	
 07/01-09:37	2154.400	2159.200	2152.800	2159.200	           3888	   2151.800	   2151.158	   2143.581	   2153.163	
 07/01-09:38	2159.200	2163.000	2157.000	2157.000	           5863	   2151.613	   2151.400	   2143.626	   2153.232	
 07/01-09:39	2156.800	2157.000	2152.800	2153.400	           4156	   2151.262	   2151.550	   2143.694	   2153.299	
 07/01-09:40	2153.600	2156.000	2153.000	2156.000	           2257	   2151.042	   2151.667	   2143.802	   2153.388	
 07/01-09:41	2156.000	2162.000	2153.200	2162.000	           3586	   2151.117	   2151.910	   2143.949	   2153.497	
 07/01-09:42	2161.000	2165.200	2156.000	2160.200	           6787	   2151.154	   2152.146	   2144.056	   2153.619	
 07/01-09:43	2159.800	2161.200	2156.000	2157.400	           3062	   2150.979	   2152.352	   2144.138	   2153.729	
