 10/28-09:16	2364.400	2369.000	2364.400	2368.200	           4944	      1.000	           	           	   2361.100	   2359.307	   2369.878	           	           	      0.321	      0.027	     -0.277	      0.000	      1.000	   2363.073	      2.146	   2361.100	   2359.307	   2369.878	           	      0.000	      1.000	           	     10.572	      0.000	           	           	     -0.583	           	      1.793	           	      7.100	      0.000	      0.000	      1.000	      0.000	      2.146	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:17	2368.200	2369.400	2367.800	2368.400	           2774	      2.000	           	           	   2361.407	   2359.367	   2369.747	           	           	      0.307	      0.060	     -0.246	      0.000	      2.000	   2365.740	      2.667	   2361.407	   2359.367	   2369.747	           	      0.000	      0.000	           	     10.380	      0.000	           	           	     -0.560	           	      2.040	           	      6.993	      0.000	      0.000	      1.000	      0.000	      2.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:18	2368.200	2370.600	2368.200	2370.000	           3184	      3.000	           	           	   2361.800	   2359.487	   2369.625	           	           	      0.393	      0.120	     -0.253	      0.000	      3.000	   2368.875	      3.135	   2361.800	   2359.487	   2369.625	           	      0.000	      0.000	           	     10.138	      0.000	           	           	     -0.530	           	      2.313	           	      8.200	      0.000	      0.000	      1.000	      0.000	      3.135	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:19	2369.800	2370.000	2368.600	2369.200	           1497	      4.000	           	           	   2362.260	   2359.617	   2369.498	           	           	      0.460	      0.130	     -0.249	      0.000	      4.000	   2369.198	      0.323	   2362.260	   2359.617	   2369.498	           	      0.000	      0.000	           	      9.882	      0.000	           	           	     -0.495	           	      2.644	           	      6.939	      0.000	      0.000	      0.000	      0.000	      0.323	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:20	2369.000	2369.200	2368.000	2368.600	           1485	      5.000	           	           	   2362.567	   2359.806	   2369.328	           	           	      0.306	      0.190	     -0.297	      0.000	      5.000	   2369.260	      0.063	   2362.567	   2359.806	   2369.328	           	      0.000	      0.000	           	      9.522	      0.000	           	           	     -0.550	           	      2.760	           	      6.033	      0.000	      0.000	      0.000	      0.000	      0.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:21	2368.600	2369.000	2366.600	2366.600	           1681	      6.000	           	           	   2362.813	   2359.927	   2369.135	           	           	      0.246	      0.120	     -0.363	      0.000	      6.000	   2368.125	     -1.135	   2362.813	   2359.927	   2369.135	           	      1.000	      0.000	           	      9.208	      0.000	           	           	     -0.612	           	      2.886	           	      3.788	      0.000	      0.000	      0.000	      0.000	     -1.135	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:22	2366.400	2367.600	2365.800	2367.200	           1411	      7.000	           	           	   2363.067	   2360.030	   2368.952	           	           	      0.254	      0.104	     -0.377	      0.000	      7.000	   2367.469	     -0.656	   2363.067	   2360.030	   2368.952	           	      0.000	      0.000	           	      8.921	      0.000	           	           	     -0.674	           	      3.036	           	      4.133	      0.000	      0.000	      0.000	      0.000	     -0.656	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:23	2367.200	2369.400	2367.000	2369.200	           1403	      8.000	           	           	   2363.353	   2360.167	   2368.795	           	           	      0.286	      0.136	     -0.340	      0.000	      8.000	   2367.667	      0.198	   2363.353	   2360.167	   2368.795	           	      0.000	      1.000	           	      8.628	      0.000	           	           	     -0.703	           	      3.186	           	      5.847	      0.000	      0.000	      0.000	      0.000	      0.198	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:24	2369.200	2369.200	2366.200	2366.800	           1221	      9.000	           	           	   2363.541	   2360.250	   2368.615	           	           	      0.188	      0.083	     -0.337	      0.000	      9.000	   2367.740	      0.073	   2363.541	   2360.250	   2368.615	           	      0.000	      0.000	           	      8.365	      0.000	           	           	     -0.713	           	      3.291	           	      3.260	      0.000	      0.000	      0.000	      0.000	      0.073	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:25	2366.800	2368.800	2365.000	2368.800	           2209	     10.000	           	           	   2363.846	   2360.350	   2368.455	           	           	      0.305	      0.100	     -0.340	      0.000	     10.000	   2368.260	      0.521	   2363.846	   2360.350	   2368.455	           	      0.000	      0.000	           	      8.105	      0.000	           	           	     -0.680	           	      3.496	           	      4.954	      0.000	      0.000	      0.000	      0.000	      0.521	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:26	2368.600	2368.600	2366.200	2367.000	           1019	     11.000	           	           	   2364.059	   2360.443	   2368.290	           	           	      0.213	      0.093	     -0.325	      0.000	     11.000	   2367.531	     -0.729	   2364.059	   2360.443	   2368.290	           	      1.000	      0.000	           	      7.847	      0.000	           	           	     -0.662	           	      3.616	           	      2.941	      0.000	      0.000	      0.000	      0.000	     -0.729	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:27	2367.400	2368.600	2367.000	2367.400	            856	     12.000	           	           	   2364.253	   2360.520	   2368.133	           	           	      0.194	      0.077	     -0.322	      0.000	     12.000	   2367.729	      0.198	   2364.253	   2360.520	   2368.133	           	      0.000	      1.000	           	      7.614	      0.000	           	           	     -0.662	           	      3.733	           	      3.147	      0.000	      0.000	      0.000	      0.000	      0.198	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:28	2367.400	2367.400	2363.800	2366.200	           2090	     13.000	           	           	   2364.433	   2360.587	   2367.955	           	           	      0.180	      0.067	     -0.335	      0.000	     13.000	   2366.875	     -0.854	   2364.433	   2360.587	   2367.955	           	      1.000	      0.000	           	      7.368	      0.000	           	           	     -0.660	           	      3.846	           	      1.767	      0.000	      0.000	      0.000	      0.000	     -0.854	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:29	2366.200	2367.200	2365.600	2365.600	            862	     14.000	           	           	   2364.600	   2360.650	   2367.782	           	           	      0.167	      0.063	     -0.352	      0.000	     14.000	   2366.406	     -0.469	   2364.600	   2360.650	   2367.782	           	      0.000	      0.000	           	      7.132	      0.000	           	           	     -0.673	           	      3.950	           	      1.000	      0.000	      0.000	      0.000	      0.000	     -0.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:30	2365.600	2366.000	2363.200	2364.400	           2055	     15.000	           	           	   2364.660	   2360.747	   2367.597	           	           	      0.060	      0.097	     -0.358	      0.000	     15.000	   2365.406	     -1.000	   2364.660	   2360.747	   2367.597	           	      0.000	      0.000	           	      6.850	      0.000	           	           	     -0.693	           	      3.914	           	     -0.260	      0.000	      0.000	      0.000	      1.000	     -1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:31	2364.400	2366.000	2363.600	2363.600	           1903	     16.000	           	           	   2364.767	   2360.887	   2367.408	           	           	      0.106	      0.140	     -0.373	      0.000	     16.000	   2364.531	     -0.875	   2364.767	   2360.887	   2367.408	           	      0.000	      0.000	           	      6.522	      0.000	           	           	     -0.725	           	      3.880	           	     -1.167	      0.000	      0.000	      0.000	      1.000	     -0.875	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:32	2363.400	2365.600	2362.600	2365.400	           2308	     17.000	           	           	   2364.921	   2361.117	   2367.235	           	           	      0.154	      0.230	     -0.362	      0.000	     17.000	   2364.469	     -0.063	   2364.921	   2361.117	   2367.235	           	      0.000	      0.000	           	      6.118	      0.000	           	           	     -0.720	           	      3.804	           	      0.479	      0.000	      0.000	      0.000	      0.000	     -0.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:33	2365.400	2365.400	2362.200	2362.600	           2172	     18.000	           	           	   2364.967	   2361.317	   2367.050	           	           	      0.046	      0.200	     -0.358	      0.000	     18.000	   2363.865	     -0.604	   2364.967	   2361.317	   2367.050	           	      0.000	      0.000	           	      5.733	      0.000	           	           	     -0.732	           	      3.650	           	     -2.366	      0.000	      0.000	      0.000	      1.000	     -0.604	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:34	2362.200	2368.600	2362.200	2368.000	           2987	     19.000	           	           	   2365.187	   2361.600	   2366.918	           	           	      0.220	      0.283	     -0.317	      0.000	     19.000	   2365.333	      1.469	   2365.187	   2361.600	   2366.918	           	      0.000	      1.000	           	      5.318	      0.000	           	           	     -0.678	           	      3.586	           	      2.813	      0.000	      0.000	      0.000	      0.000	      1.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:35	2368.000	2368.000	2362.000	2363.000	           4019	     20.000	           	           	   2365.187	   2361.770	   2366.760	           	           	      0.000	      0.170	     -0.290	      0.000	     20.000	   2364.531	     -0.802	   2365.187	   2361.770	   2366.760	           	      1.000	      0.000	           	      4.990	      0.000	           	           	     -0.648	           	      3.417	           	     -2.187	      0.000	      0.000	      0.000	      1.000	     -0.802	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:36	2362.800	2366.600	2362.800	2364.400	           2572	     21.000	           	           	   2365.247	   2361.950	   2366.630	           	           	      0.060	      0.180	     -0.288	      0.000	     21.000	   2365.135	      0.604	   2365.247	   2361.950	   2366.630	           	      0.000	      1.000	           	      4.680	      0.000	           	           	     -0.605	           	      3.297	           	     -0.847	      0.000	      0.000	      0.000	      0.000	      0.604	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:37	2364.600	2367.800	2364.600	2367.400	           2130	     22.000	           	           	   2365.433	   2362.180	   2366.517	           	           	      0.187	      0.230	     -0.243	      0.000	     22.000	   2364.927	     -0.208	   2365.433	   2362.180	   2366.517	           	      1.000	      0.000	           	      4.337	      0.000	           	           	     -0.533	           	      3.254	           	      1.967	      0.000	      0.000	      0.000	      0.000	     -0.208	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/28-09:38	2367.800	2373.800	2367.800	2371.800	           7550	     23.000	           	           	   2365.740	   2362.437	   2366.437	           	           	      0.306	      0.257	     -0.193	      0.000	     23.000	   2367.865	      2.938	   2365.740	   2362.437	   2366.437	           	      0.000	      1.000	           	      4.000	      0.000	           	           	     -0.482	           	      3.303	           	      6.061	      0.000	      0.000	      1.000	      0.000	      2.938	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
