 10/11-10:43	2452.600	2454.400	2452.200	2453.800	           2085	     88.000	           	           	   2459.341	   2456.964	   2445.252	           	           	     -0.406	      0.283	      0.480	      0.000	
 10/11-10:44	2453.600	2457.800	2453.200	2456.600	           4831	     89.000	           	           	   2459.073	   2457.260	   2445.528	           	           	     -0.268	      0.296	      0.521	      0.000	
 10/11-10:45	2456.400	2458.000	2455.800	2456.200	           3318	     90.000	           	           	   2458.646	   2457.509	   2445.813	           	           	     -0.427	      0.249	      0.561	      0.000	
 10/11-10:46	2456.400	2457.000	2455.400	2456.000	           1847	     91.000	           	           	   2458.299	   2457.740	   2446.075	           	           	     -0.347	      0.230	      0.547	      0.000	
 10/11-10:47	2456.000	2456.800	2455.400	2455.400	           1386	     92.000	           	           	   2457.994	   2457.930	   2446.337	           	           	     -0.305	      0.191	      0.524	      0.000	
 10/11-10:48	2455.400	2456.000	2453.600	2453.800	           2507	     93.000	           	           	   2457.715	   2458.044	   2446.582	           	           	     -0.279	      0.114	      0.507	      0.000	
 10/11-10:49	2453.600	2455.000	2453.400	2454.200	           1889	     94.000	           	           	   2457.380	   2458.140	   2446.823	           	           	     -0.334	      0.096	      0.487	      0.000	
 10/11-10:50	2453.800	2455.800	2453.600	2455.800	           1723	     95.000	           	           	   2457.094	   2458.200	   2447.073	           	           	     -0.286	      0.060	      0.492	      0.000	
 10/11-10:51	2455.800	2456.800	2455.600	2456.200	           2409	     96.000	           	           	   2456.887	   2458.237	   2447.323	           	           	     -0.206	      0.037	      0.500	      0.000	
 10/11-10:52	2456.400	2458.600	2455.600	2458.000	           3278	     97.000	           	           	   2456.667	   2458.327	   2447.583	           	           	     -0.221	      0.090	      0.510	      0.000	
 10/11-10:53	2458.200	2458.600	2457.200	2458.000	           2199	     98.000	           	           	   2456.488	   2458.423	   2447.837	           	           	     -0.179	      0.096	      0.513	      0.000	
 10/11-10:54	2458.000	2458.000	2455.200	2455.200	           1997	     99.000	           	           	   2456.212	   2458.386	   2448.070	           	           	     -0.275	     -0.037	      0.487	      0.000	
 10/11-10:55	2455.200	2456.800	2455.000	2455.200	           1839	    100.000	           	           	   2455.946	   2458.360	   2448.300	   2438.141	           	     -0.267	     -0.027	      0.463	      0.000	
 10/11-10:56	2455.400	2457.600	2455.200	2456.200	           1882	    101.000	           	           	   2455.785	   2458.413	   2448.533	   2438.174	           	     -0.160	      0.053	      0.463	      0.000	
 10/11-10:57	2456.200	2458.000	2456.200	2458.000	           1552	    102.000	           	           	   2455.700	   2458.453	   2448.790	   2438.217	           	     -0.085	      0.040	      0.490	      0.000	
 10/11-10:58	2458.000	2458.000	2456.400	2456.400	           1841	    103.000	           	           	   2455.627	   2458.460	   2449.055	   2438.256	           	     -0.073	      0.007	      0.522	      0.000	
 10/11-10:59	2456.400	2458.400	2456.400	2458.000	           2090	    104.000	           	           	   2455.681	   2458.487	   2449.315	   2438.304	           	      0.054	      0.027	      0.525	      0.000	
 10/11-11:00	2458.000	2461.000	2458.000	2460.800	           4605	    105.000	           	           	   2455.887	   2458.527	   2449.604	   2438.370	           	      0.206	      0.040	      0.549	      0.000	
