 01/08-09:16	2243.600	2247.200	2241.600	2242.400	           5659	
 01/08-09:17	2242.000	2243.800	2240.200	2243.800	           2761	
 01/08-09:18	2243.800	2246.000	2243.800	2245.200	           2543	
 01/08-09:19	2245.400	2249.600	2244.400	2249.600	           3906	
 01/08-09:20	2250.000	2250.600	2247.800	2248.000	           3226	
 01/08-09:21	2247.600	2248.200	2247.000	2247.400	           1803	
 01/08-09:22	2247.400	2250.000	2247.200	2248.400	           1898	
 01/08-09:23	2248.000	2248.600	2247.000	2247.400	           1379	
 01/08-09:24	2247.400	2249.200	2247.000	2249.200	           1083	
 01/08-09:25	2249.200	2249.400	2247.000	2249.200	           1386	
 01/08-09:26	2249.000	2249.400	2247.400	2249.000	           1168	
 01/08-09:27	2249.000	2249.000	2247.200	2247.600	           1087	
 01/08-09:28	2247.600	2248.600	2247.400	2247.400	            798	
 01/08-09:29	2247.400	2248.000	2245.400	2245.400	           1937	
 01/08-09:30	2245.600	2246.200	2244.000	2244.200	           2585	
 01/08-09:31	2244.200	2247.800	2244.000	2247.800	           1930	
 01/08-09:32	2248.000	2250.200	2245.400	2245.400	           4442	
 01/08-09:33	2245.400	2245.800	2240.800	2242.000	           5862	
 01/08-09:34	2241.600	2243.000	2240.200	2240.800	           3416	
 01/08-09:35	2240.800	2241.800	2238.800	2241.800	           3981	
 01/08-09:36	2242.600	2242.800	2240.000	2240.000	           2441	
 01/08-09:37	2240.000	2243.400	2240.000	2242.800	           1990	
 01/08-09:38	2243.000	2243.600	2242.000	2243.600	           1861	
 01/08-09:39	2243.600	2246.800	2243.600	2246.600	           3675	
 01/08-09:40	2246.800	2247.600	2245.400	2247.000	           2917	
 01/08-09:41	2246.800	2248.600	2246.400	2248.000	           3388	
 01/08-09:42	2248.000	2248.200	2246.000	2247.600	           2526	
 01/08-09:43	2247.600	2249.600	2246.800	2249.600	           3146	
 01/08-09:44	2249.200	2255.800	2248.800	2253.400	          10775	
 01/08-09:45	2253.400	2257.800	2253.200	2257.200	           6805	
 01/08-09:46	2257.000	2257.000	2253.400	2253.800	           4910	
 01/08-09:47	2253.800	2256.000	2253.600	2255.000	           2654	
 01/08-09:48	2254.600	2257.600	2254.400	2255.800	           3167	
 01/08-09:49	2255.600	2260.200	2255.600	2257.600	           6228	
 01/08-09:50	2257.200	2264.400	2257.200	2263.000	           9792	
 01/08-09:51	2262.600	2264.400	2261.400	2263.600	           6192	
 01/08-09:52	2263.600	2268.800	2263.600	2266.800	           8737	
 01/08-09:53	2266.800	2267.200	2264.600	2264.800	           4901	
 01/08-09:54	2264.600	2265.400	2263.200	2263.600	           3632	
 01/08-09:55	2263.400	2265.400	2262.600	2263.000	           3344	
 01/08-09:56	2263.400	2265.400	2260.600	2261.600	           4898	
 01/08-09:57	2262.000	2262.800	2260.800	2261.600	           2794	
 01/08-09:58	2261.800	2261.800	2260.000	2261.200	           3949	
 01/08-09:59	2261.200	2262.800	2260.800	2261.200	           2070	
 01/08-10:00	2261.000	2264.000	2256.400	2256.400	           7669	
 01/08-10:01	2256.400	2260.400	2256.400	2259.600	           4182	
 01/08-10:02	2259.600	2261.200	2259.600	2260.000	           1899	
 01/08-10:03	2259.800	2260.400	2258.200	2258.400	           2016	
 01/08-10:04	2258.400	2260.600	2258.000	2259.200	           2511	
 01/08-10:05	2259.200	2259.800	2256.800	2257.000	           2859	
 01/08-10:06	2257.000	2258.400	2255.600	2256.400	           3621	
 01/08-10:07	2256.600	2257.200	2254.400	2254.800	           4068	
 01/08-10:08	2254.600	2257.400	2254.600	2257.400	           2965	
 01/08-10:09	2257.200	2258.400	2257.200	2257.200	           2146	
 01/08-10:10	2257.200	2258.200	2255.800	2256.200	           1835	
 01/08-10:11	2256.400	2258.800	2256.200	2257.800	           1973	
 01/08-10:12	2257.800	2260.200	2257.600	2259.200	           2791	
 01/08-10:13	2259.400	2262.000	2259.000	2260.200	           4241	
 01/08-10:14	2260.200	2261.000	2258.000	2258.000	           2275	
 01/08-10:15	2258.000	2260.400	2257.800	2260.200	           2290	
 01/08-10:16	2260.000	2260.000	2256.400	2257.400	           3139	
 01/08-10:17	2257.400	2258.200	2256.800	2256.800	           1480	
 01/08-10:18	2256.600	2258.200	2255.600	2256.000	           2368	
 01/08-10:19	2255.800	2257.200	2255.200	2256.200	           1997	
 01/08-10:20	2256.600	2258.800	2256.200	2257.000	           1952	
 01/08-10:21	2256.800	2257.200	2255.000	2255.000	           2414	
 01/08-10:22	2255.400	2256.000	2254.400	2255.600	           2880	
 01/08-10:23	2256.000	2256.600	2252.400	2252.600	           4448	
 01/08-10:24	2252.600	2254.000	2252.200	2252.200	           3086	
 01/08-10:25	2252.200	2252.400	2250.000	2251.000	           4373	
 01/08-10:26	2250.800	2252.400	2250.600	2252.200	           2296	
 01/08-10:27	2252.200	2253.600	2251.600	2251.800	           2463	
 01/08-10:28	2251.600	2252.800	2251.200	2252.200	           1308	
 01/08-10:29	2252.200	2253.200	2251.800	2252.800	           1542	
 01/08-10:30	2252.800	2252.800	2251.200	2251.600	           1592	
 01/08-10:31	2251.600	2252.600	2250.600	2251.200	           2190	
 01/08-10:32	2251.000	2251.800	2249.400	2250.600	           2649	
 01/08-10:33	2250.800	2252.800	2250.400	2252.200	           2272	
 01/08-10:34	2252.200	2252.600	2250.200	2251.200	           1852	
 01/08-10:35	2251.400	2251.600	2249.600	2249.800	           2125	
 01/08-10:36	2249.600	2250.000	2247.200	2247.400	           3963	
 01/08-10:37	2247.600	2247.600	2245.400	2246.000	           3929	
 01/08-10:38	2246.400	2246.600	2245.000	2245.400	           2858	
 01/08-10:39	2245.600	2246.800	2244.400	2246.600	           2664	
 01/08-10:40	2246.200	2246.800	2245.600	2246.000	           1280	
 01/08-10:41	2246.000	2246.000	2243.600	2244.600	           3229	
 01/08-10:42	2244.800	2245.200	2243.400	2243.800	           2271	
 01/08-10:43	2244.000	2244.400	2243.000	2243.000	           2468	
 01/08-10:44	2243.200	2246.200	2243.000	2245.800	           2551	
 01/08-10:45	2245.800	2246.600	2245.000	2245.400	           2437	
 01/08-10:46	2245.400	2246.000	2244.400	2244.800	           1407	
 01/08-10:47	2244.800	2245.000	2243.000	2244.400	           1881	
 01/08-10:48	2244.400	2245.600	2243.600	2245.000	           1502	
 01/08-10:49	2244.600	2246.600	2244.400	2246.400	           1755	
 01/08-10:50	2246.400	2246.600	2245.000	2246.200	           1228	
 01/08-10:51	2246.000	2246.800	2244.600	2244.600	           1876	
 01/08-10:52	2244.400	2244.400	2241.600	2243.000	           4251	
 01/08-10:53	2243.400	2243.400	2241.000	2241.600	           3084	
 01/08-10:54	2241.600	2243.400	2241.200	2243.200	           1954	
 01/08-10:55	2243.000	2245.600	2243.000	2245.200	           2623	
 01/08-10:56	2245.400	2245.600	2244.000	2244.600	           1417	
 01/08-10:57	2244.800	2245.600	2244.400	2244.800	            876	
 01/08-10:58	2244.800	2246.000	2244.200	2244.400	           1663	
 01/08-10:59	2244.200	2244.800	2243.600	2244.200	           1136	
 01/08-11:00	2244.000	2244.400	2242.200	2243.400	           2128	
 01/08-11:01	2243.400	2244.400	2242.800	2243.000	           1138	
 01/08-11:02	2242.800	2243.800	2241.800	2242.200	           1414	
 01/08-11:03	2242.000	2242.600	2239.800	2241.600	           4667	
 01/08-11:04	2241.600	2241.800	2238.800	2239.800	           3662	
 01/08-11:05	2239.600	2239.600	2233.400	2234.200	           9463	
 01/08-11:06	2234.400	2235.400	2233.000	2234.400	           4422	
 01/08-11:07	2234.200	2234.800	2229.400	2231.600	           6939	
 01/08-11:08	2231.600	2233.800	2231.200	2233.000	           3958	
 01/08-11:09	2233.000	2234.800	2232.000	2234.600	           3092	
 01/08-11:10	2234.600	2235.200	2233.000	2233.000	           2555	
 01/08-11:11	2233.400	2234.600	2232.800	2234.000	           1370	
 01/08-11:12	2234.200	2235.200	2234.000	2234.400	           1889	
 01/08-11:13	2234.400	2236.600	2233.800	2235.000	           2789	
 01/08-11:14	2235.400	2236.600	2234.200	2236.600	           1909	
 01/08-11:15	2236.800	2237.800	2236.200	2237.200	           3377	
 01/08-11:16	2237.600	2241.200	2237.400	2240.000	           5860	
 01/08-11:17	2240.200	2240.200	2237.600	2237.800	           3233	
 01/08-11:18	2237.800	2239.200	2237.400	2238.000	           1919	
 01/08-11:19	2238.200	2239.000	2237.600	2238.800	           1147	
 01/08-11:20	2239.000	2239.200	2237.800	2238.600	           1464	
 01/08-11:21	2238.600	2238.800	2237.200	2238.600	           1523	
 01/08-11:22	2238.400	2239.000	2237.600	2238.200	           1394	
 01/08-11:23	2238.200	2239.600	2237.800	2238.800	           1832	
 01/08-11:24	2239.000	2239.800	2238.400	2239.200	           1898	
 01/08-11:25	2239.400	2240.000	2239.000	2239.600	           1383	
 01/08-11:26	2239.600	2239.600	2236.800	2237.000	           2356	
 01/08-11:27	2236.600	2237.400	2234.800	2234.800	           3392	
 01/08-11:28	2234.600	2235.400	2233.200	2233.400	           2661	
 01/08-11:29	2233.000	2233.400	2231.400	2232.000	           3099	
 01/08-11:30	2232.000	2236.000	2232.000	2236.000	           2852	
 01/08-13:01	2237.000	2244.800	2237.000	2243.200	          10847	
 01/08-13:02	2243.200	2245.400	2242.400	2243.400	           3716	
 01/08-13:03	2243.200	2245.600	2243.000	2244.800	           3651	
 01/08-13:04	2244.800	2247.800	2244.600	2246.600	           5259	
 01/08-13:05	2246.400	2247.000	2245.600	2246.200	           2674	
 01/08-13:06	2246.000	2249.000	2246.000	2248.000	           3864	
 01/08-13:07	2248.000	2251.000	2247.800	2250.200	           4927	
 01/08-13:08	2250.000	2253.400	2249.600	2252.800	           5145	
 01/08-13:09	2252.600	2258.400	2252.400	2256.800	           7887	
 01/08-13:10	2256.600	2257.600	2254.800	2255.800	           5097	
 01/08-13:11	2256.200	2257.000	2254.600	2255.000	           3360	
 01/08-13:12	2254.800	2256.800	2254.800	2256.400	           2714	
 01/08-13:13	2256.600	2256.600	2254.600	2256.000	           2961	
 01/08-13:14	2256.200	2256.400	2254.200	2254.200	           2749	
 01/08-13:15	2254.200	2255.400	2254.000	2254.400	           2537	
 01/08-13:16	2254.400	2254.400	2251.600	2252.000	           4171	
 01/08-13:17	2252.000	2253.400	2252.000	2253.200	           1803	
 01/08-13:18	2253.400	2254.600	2251.400	2251.400	           2510	
 01/08-13:19	2251.200	2253.000	2250.600	2252.800	           2176	
 01/08-13:20	2252.600	2253.400	2250.600	2250.600	           2264	
 01/08-13:21	2250.800	2251.000	2248.800	2248.800	           3768	
 01/08-13:22	2248.600	2249.600	2245.200	2246.400	           6790	
 01/08-13:23	2246.600	2246.600	2245.200	2245.800	           2852	
 01/08-13:24	2245.800	2247.400	2245.800	2245.800	           2369	
 01/08-13:25	2245.800	2246.200	2243.200	2244.200	           4242	
 01/08-13:26	2244.600	2247.000	2244.400	2246.600	           2356	
 01/08-13:27	2246.400	2247.600	2245.600	2245.600	           2879	
 01/08-13:28	2245.600	2247.600	2245.600	2246.400	           1976	
 01/08-13:29	2246.600	2247.400	2246.200	2247.000	           1138	
 01/08-13:30	2246.800	2247.800	2245.200	2247.000	           2653	
 01/08-13:31	2247.400	2248.000	2245.600	2246.000	           2353	
 01/08-13:32	2246.000	2246.600	2245.200	2245.800	           2010	
 01/08-13:33	2246.200	2247.400	2245.600	2247.000	           1625	
 01/08-13:34	2246.800	2247.400	2245.000	2245.000	           1655	
 01/08-13:35	2245.200	2246.200	2244.400	2245.800	           2273	
 01/08-13:36	2245.800	2246.000	2244.400	2244.400	           1694	
 01/08-13:37	2244.400	2245.600	2241.600	2241.600	           4770	
 01/08-13:38	2241.600	2243.200	2241.600	2243.200	           2909	
 01/08-13:39	2243.200	2244.600	2242.600	2243.400	           2249	
 01/08-13:40	2243.600	2244.400	2243.000	2243.200	           1464	
 01/08-13:41	2243.200	2243.400	2242.000	2242.800	           1574	
 01/08-13:42	2242.800	2245.000	2242.400	2244.000	           1835	
 01/08-13:43	2244.000	2244.000	2242.200	2243.800	           1276	
 01/08-13:44	2243.800	2245.000	2243.400	2244.400	           1549	
 01/08-13:45	2244.200	2247.600	2243.200	2246.600	           3901	
 01/08-13:46	2246.600	2248.600	2246.200	2247.600	           4083	
 01/08-13:47	2247.600	2247.800	2247.000	2247.400	           1803	
 01/08-13:48	2247.400	2250.400	2247.400	2249.200	           3817	
 01/08-13:49	2249.600	2250.200	2248.600	2249.200	           2251	
