20120104	140900	23248000	23250000	23226000	23250000	988
20120104	141000	23250000	23250000	23234000	23238000	616
20120104	141100	23236000	23244000	23220000	23223999	780
20120104	141200	23226000	23234000	23186000	23198000	2302
20120104	141300	23200000	23220000	23197999	23214000	1053
20120104	141400	23216000	23218000	23206000	23210000	486
20120104	141500	23210000	23232000	23204000	23226000	875
20120104	141600	23226000	23226000	23213999	23216000	366
20120104	141700	23216000	23242000	23214000	23242000	1236
20120104	141800	23240000	23242000	23234000	23240000	698
20120104	141900	23236000	23242000	23226000	23230000	488
20120104	142000	23228000	23230000	23222000	23228000	373
20120104	142100	23228000	23230000	23222000	23230000	379
20120104	142200	23230000	23230000	23180000	23182000	1311
20120104	142300	23184000	23192000	23164000	23166000	1979
20120104	142400	23164000	23170000	23150000	23160000	1687
20120104	142500	23158000	23174000	23158000	23166000	747
20120104	142600	23168000	23182000	23164000	23174000	867
20120104	142700	23176000	23184000	23162000	23174000	663
20120104	142800	23174000	23176000	23158000	23176000	779
20120104	142900	23178000	23178000	23160000	23162000	597
20120104	143000	23160000	23162000	23136000	23140000	1389
20120104	143100	23142000	23200000	23140000	23192000	2264
20120104	143200	23196000	23196000	23160000	23178000	941
20120104	143300	23178000	23180000	23164000	23174000	483
20120104	143400	23174000	23174000	23150000	23150000	582
20120104	143500	23152000	23176000	23152000	23176000	793
20120104	143600	23172000	23186000	23156000	23182000	893
20120104	143700	23175999	23182000	23167999	23172000	505
20120104	143800	23170000	23182000	23166000	23180000	571
20120104	143900	23180000	23196000	23176000	23190000	1109
20120104	144000	23190000	23194000	23170000	23172000	1012
20120104	144100	23170000	23174000	23158000	23160000	823
20120104	144200	23158000	23162000	23122000	23132000	1637
20120104	144300	23130000	23132000	23112000	23120000	1427
20120104	144400	23116000	23132000	23112000	23120000	1097
20120104	144500	23120000	23140000	23116000	23134000	926
20120104	144600	23132000	23132000	23102000	23110000	1093
20120104	144700	23112000	23122000	23098000	23106000	988
20120104	144800	23100000	23108000	23082000	23084000	1437
20120104	144900	23086000	23106000	23080000	23092000	871
20120104	145000	23092000	23102000	23082000	23092000	758
20120104	145100	23090000	23102000	23080000	23082000	763
20120104	145200	23084000	23084000	23068000	23074000	950
20120104	145300	23076000	23098000	23076000	23088000	940
20120104	145400	23088000	23096000	23086000	23092000	659
20120104	145500	23092000	23104000	23092000	23100000	1004
20120104	145600	23098000	23106000	23092000	23092000	715
20120104	145700	23094000	23098000	23088000	23092000	585
20120104	145800	23096000	23100000	23086000	23087999	602
20120104	145900	23087999	23090000	23066000	23074000	1046
20120104	150000	23078000	23102000	23078000	23094000	1127
20120104	150100	23092000	23098000	23086000	23092000	465
20120104	150200	23092000	23102000	23090000	23094000	760
20120104	150300	23096000	23102000	23092000	23098000	482
20120104	150400	23096000	23104000	23096000	23102000	511
20120104	150500	23104000	23108000	23082000	23082000	878
20120104	150600	23082000	23094000	23082000	23090000	466
20120104	150700	23088000	23098000	23086000	23090000	457
20120104	150800	23092000	23098000	23090000	23096000	345
20120104	150900	23096000	23100000	23092000	23094000	509
20120104	151000	23094000	23106000	23090000	23090000	1068
20120104	151100	23092000	23098000	23082000	23082000	719
20120104	151200	23082000	23092000	23078000	23078000	845
20120104	151300	23080000	23084000	23054000	23060000	1537
20120104	151400	23060000	23072000	23050000	23056000	2206
20120105	91500	23034000	23050000	22996000	23014000	2002
20120105	91600	23014000	23034000	23014000	23022000	911
20120105	91700	23020000	23026000	22990000	22994000	970
20120105	91800	22994000	23000000	22962000	22980000	1295
20120105	91900	22976000	22996000	22974000	22992000	648
20120105	92000	22992000	22996000	22980000	22982000	347
20120105	92100	22986000	22986000	22967999	22978000	600
20120105	92200	22986000	22996000	22970000	22978000	510
20120105	92300	22976000	22978000	22958000	22972000	796
20120105	92400	22974000	22980000	22970000	22970000	262
20120105	92500	22972000	22986000	22964000	22982000	438
20120105	92600	22982000	22990000	22978000	22982000	407
20120105	92700	22982000	22982000	22972000	22974000	267
20120105	92800	22976000	22990000	22974000	22982000	335
20120105	92900	22984000	22984000	22976000	22978000	194
20120105	93000	22976000	22988000	22972000	22984000	433
20120105	93100	22986000	22990000	22964000	22986000	747
20120105	93200	22986000	23000000	22972000	23000000	634
20120105	93300	23000000	23028000	23000000	23012000	1942
20120105	93400	23014000	23014000	23002000	23014000	779
20120105	93500	23014000	23030000	23010000	23020000	1369
20120105	93600	23024000	23026000	23002000	23004000	745
20120105	93700	23008000	23010000	22990000	22992000	765
20120105	93800	22988000	22994000	22986000	22994000	704
20120105	93900	22994000	22994000	22976000	22980000	750
20120105	94000	22980000	22986000	22976000	22980000	811
20120105	94100	22980000	22980000	22942000	22952000	1671
20120105	94200	22954000	22968000	22950000	22960000	916
20120105	94300	22960000	23092000	22958000	23062000	3685
20120105	94400	23060000	23060000	23040000	23054000	2039
20120105	94500	23054000	23110000	23054000	23092000	2970
20120105	94600	23090000	23090000	23063999	23064000	1501
20120105	94700	23068000	23084000	23060000	23070000	1023
20120105	94800	23070000	23084000	23053999	23053999	772
20120105	94900	23054000	23078000	23052000	23066000	873
20120105	95000	23064000	23098000	23064000	23096000	1238
20120105	95100	23098000	23128000	23096000	23106000	2059
20120105	95200	23110000	23122000	23090000	23098000	1481
20120105	95300	23100000	23112000	23097999	23104000	962
20120105	95400	23102000	23112000	23076000	23082000	1579
20120105	95500	23076000	23086000	23070000	23072000	789
20120105	95600	23072000	23082000	23066000	23070000	720
20120105	95700	23074000	23124000	23070000	23112000	1529
20120105	95800	23114000	23140000	23106000	23134000	1997
20120105	95900	23130000	23132000	23112000	23124000	1172
20120105	100000	23126000	23150000	23124000	23130000	1850
20120105	100100	23130000	23132000	23096000	23110000	1474
20120105	100200	23110000	23120000	23098000	23110000	606
20120105	100300	23110000	23150000	23110000	23112000	1006
20120105	100400	23114000	23158000	23112000	23158000	1894
20120105	100500	23160000	23176000	23146000	23148000	2360
20120105	100600	23148000	23160000	23132000	23156000	1286
20120105	100700	23156000	23156000	23136000	23150000	931
20120105	100800	23148000	23152000	23122000	23140000	1037
20120105	100900	23140000	23142000	23110000	23112000	1165
20120105	101000	23114000	23126000	23105999	23110000	1196
20120105	101100	23110000	23122000	23094000	23106000	1153
20120105	101200	23106000	23110000	23080000	23090000	1378
20120105	101300	23092000	23100000	23082000	23090000	796
20120105	101400	23088000	23096000	23070000	23070000	1215
20120105	101500	23066000	23072000	23060000	23072000	1338
20120105	101600	23070000	23082000	23064000	23064000	775
20120105	101700	23064000	23064000	23030000	23044000	2330
20120105	101800	23044000	23048000	23032000	23042000	980
20120105	101900	23038000	23046000	23032000	23042000	781
20120105	102000	23040000	23046000	23022000	23032000	1206
20120105	102100	23036000	23036000	23022000	23026000	1047
20120105	102200	23026000	23034000	23022000	23022000	734
20120105	102300	23024000	23032000	23010000	23030000	961
20120105	102400	23030000	23030000	23002000	23006000	1269
20120105	102500	23004000	23006000	22994000	22996000	1177
20120105	102600	22996000	22996000	22966000	22966000	1494
20120105	102700	22968000	22986000	22964000	22974000	1334
20120105	102800	22968000	22996000	22964000	22987999	1153
20120105	102900	22988000	23010000	22972000	23010000	949
20120105	103000	23012000	23012000	22986000	22993999	1205
20120105	103100	22994000	23000000	22988000	22992000	689
20120105	103200	22994000	23006000	22990000	23004000	686
20120105	103300	23004000	23004000	22976000	22982000	826
20120105	103400	22984000	22990000	22978000	22986000	579
20120105	103500	22984000	22988000	22890000	22928000	3697
20120105	103600	22930000	22954000	22920000	22942000	1468
20120105	103700	22942000	23066000	22942000	23038000	4703
20120105	103800	23034000	23038000	23020000	23028000	1771
20120105	103900	23024000	23028000	23012000	23022000	894
20120105	104000	23028000	23038000	23012000	23038000	911
20120105	104100	23038000	23038000	23018000	23020000	879
20120105	104200	23022000	23022000	22972000	22980000	1727
20120105	104300	22984000	22996000	22982000	22988000	831
20120105	104400	22988000	23004000	22986000	22990000	611
20120105	104500	22992000	23058000	22980000	23044000	2148
20120105	104600	23042000	23048000	23016000	23030000	1458
20120105	104700	23030000	23100000	23020000	23080000	2653
20120105	104800	23082000	23120000	23082000	23116000	2835
20120105	104900	23114000	23218000	23104000	23192000	5534
20120105	105000	23190000	23200000	23159999	23186000	2812
20120105	105100	23186000	23230000	23182000	23190000	3295
20120105	105200	23190000	23196000	23142000	23150000	2182
20120105	105300	23150000	23180000	23148000	23170000	1523
20120105	105400	23170000	23204000	23170000	23190000	1548
20120105	105500	23190000	23246000	23176000	23184000	2813
20120105	105600	23182000	23188000	23152000	23174000	1623
20120105	105700	23172000	23224000	23172000	23188000	1407
20120105	105800	23184000	23220000	23183999	23194000	1841
20120105	105900	23194000	23222000	23190000	23196000	1971
20120105	110000	23196000	23214000	23192000	23194000	1237
20120105	110100	23196000	23200000	23154000	23166000	2071
20120105	110200	23164000	23188000	23156000	23160000	1061
20120105	110300	23162000	23164000	23140000	23158000	1634
20120105	110400	23158000	23172000	23146000	23150000	973
20120105	110500	23150000	23176000	23146000	23170000	1056
20120105	110600	23170000	23214000	23166000	23190000	2017
20120105	110700	23192000	23192000	23152000	23180000	1399
20120105	110800	23180000	23218000	23180000	23202000	1848
20120105	110900	23200000	23210000	23192000	23194000	877
20120105	111000	23194000	23220000	23157999	23206000	1787
20120105	111100	23208000	23220000	23190000	23212000	1456
20120105	111200	23216000	23274000	23216000	23244000	3927
20120105	111300	23246000	23252000	23202000	23214000	2235
20120105	111400	23214000	23220000	23192000	23220000	1274
20120105	111500	23220000	23258000	23220000	23234000	1835
20120105	111600	23234000	23238000	23192000	23204000	1519
20120105	111700	23204000	23218000	23202000	23208000	664
20120105	111800	23212000	23212000	23180000	23190000	1342
20120105	111900	23188000	23190000	23164000	23176000	1202
20120105	112000	23176000	23190000	23172000	23174000	698
20120105	112100	23172000	23190000	23166000	23168000	835
20120105	112200	23166000	23182000	23166000	23180000	616
20120105	112300	23180000	23184000	23140000	23140000	1691
20120105	112400	23140000	23140000	23092000	23102000	3245
20120105	112500	23104000	23112000	23096000	23104000	1483
20120105	112600	23106000	23114000	23096000	23102000	994
20120105	112700	23102000	23104000	23082000	23094000	1496
20120105	112800	23088000	23096000	23080000	23092000	1035
20120105	112900	23090000	23154000	23090000	23126000	2275
20120105	130000	23122000	23124000	23102000	23112000	737
20120105	130100	23112000	23116000	23080000	23082000	1083
20120105	130200	23088000	23088000	23060000	23070000	1199
20120105	130300	23070000	23084000	23052000	23072000	1100
20120105	130400	23072000	23080000	23066000	23068000	496
20120105	130500	23068000	23078000	23056000	23074000	755
20120105	130600	23076000	23076000	23064000	23076000	371
20120105	130700	23074000	23076000	23058000	23060000	616
20120105	130800	23060000	23066000	23044000	23050000	939
20120105	130900	23044000	23060000	23044000	23056000	796
20120105	131000	23052000	23076000	23048000	23072000	1101
20120105	131100	23072000	23074000	23064000	23072000	429
20120105	131200	23074000	23086000	23072000	23080000	836
20120105	131300	23080000	23080000	23060000	23064000	677
20120105	131400	23062000	23072000	23062000	23070000	360
20120105	131500	23074000	23074000	23058000	23062000	531
20120105	131600	23062000	23080000	23062000	23076000	533
20120105	131700	23076000	23116000	23072000	23098000	1886
20120105	131800	23098000	23124000	23098000	23114000	1341
20120105	131900	23118000	23128000	23104000	23126000	764
20120105	132000	23128000	23130000	23112000	23124000	885
20120105	132100	23126000	23140000	23114000	23140000	806
20120105	132200	23138000	23138000	23110000	23113999	1212
20120105	132300	23113999	23126000	23106000	23122000	572
20120105	132400	23116000	23134000	23110000	23126000	643
20120105	132500	23126000	23128000	23107999	23114000	678
20120105	132600	23112000	23128000	23110000	23126000	583
20120105	132700	23126000	23164000	23120000	23136000	1881
20120105	132800	23136000	23148000	23134000	23134000	1018
20120105	132900	23136000	23140000	23102000	23102000	1257
20120105	133000	23100000	23100000	23074000	23076000	1977
20120105	133100	23076000	23080000	23060000	23066000	1274
20120105	133200	23070000	23084000	23064000	23080000	780
20120105	133300	23076000	23080000	23066000	23078000	643
20120105	133400	23076000	23148000	23074000	23124000	2000
20120105	133500	23123999	23158000	23116000	23158000	2149
20120105	133600	23160000	23166000	23132000	23154000	1625
20120105	133700	23154000	23162000	23134000	23142000	1026
20120105	133800	23142000	23158000	23134000	23158000	945
20120105	133900	23152000	23168000	23142000	23154000	1408
20120105	134000	23154000	23158000	23136000	23136000	917
20120105	134100	23136000	23146000	23112000	23138000	1357
20120105	134200	23138000	23168000	23136000	23148000	1342
20120105	134300	23148000	23156000	23122000	23142000	796
20120105	134400	23146000	23156000	23130000	23138000	682
20120105	134500	23142000	23158000	23130000	23146000	900
20120105	134600	23144000	23144000	23128000	23134000	662
20120105	134700	23134000	23134000	23094000	23114000	1541
20120105	134800	23118000	23152000	23114000	23152000	1495
20120105	134900	23148000	23168000	23140000	23146000	1534
20120105	135000	23142000	23146000	23104000	23108000	1548
20120105	135100	23114000	23116000	23080000	23102000	1674
20120105	135200	23102000	23104000	23082000	23084000	1023
20120105	135300	23090000	23094000	23082000	23084000	767
20120105	135400	23084000	23088000	23073999	23088000	1197
20120105	135500	23090000	23108000	23086000	23088000	1054
20120105	135600	23088000	23090000	23064000	23074000	1226
20120105	135700	23074000	23082000	23060000	23078000	966
20120105	135800	23078000	23078000	23064000	23072000	563
20120105	135900	23070000	23102000	23070000	23082000	1512
20120105	140000	23082000	23098000	23078000	23082000	718
20120105	140100	23082000	23096000	23080000	23086000	502
20120105	140200	23084000	23090000	23076000	23080000	547
20120105	140300	23076000	23098000	23052000	23098000	1445
20120105	140400	23096000	23100000	23080000	23080000	1284
20120105	140500	23080000	23094000	23078000	23090000	642
20120105	140600	23088000	23098000	23086000	23086000	688
20120105	140700	23094000	23094000	23070000	23070000	638
20120105	140800	23072000	23076000	23052000	23066000	1306
20120105	140900	23066000	23070000	23053999	23058000	765
20120105	141000	23060000	23078000	23050000	23050000	969
20120105	141100	23050000	23060000	23040000	23044000	1301
20120105	141200	23046000	23046000	23006000	23016000	2208
20120105	141300	23018000	23036000	23016000	23036000	1100
20120105	141400	23034000	23034000	23018000	23018000	837
20120105	141500	23018000	23018000	23002000	23012000	1408
20120105	141600	23010000	23048000	23008000	23036000	1738
20120105	141700	23036000	23036000	23022000	23026000	921
20120105	141800	23028000	23030000	23020000	23030000	540
20120105	141900	23028000	23028000	23000000	23008000	1384
20120105	142000	23008000	23012000	22980000	22986000	1580
20120105	142100	22988000	22992000	22970000	22980000	1360
20120105	142200	22978000	22998000	22978000	22990000	998
20120105	142300	22990000	22990000	22974000	22990000	670
20120105	142400	22990000	22990000	22962000	22964000	851
20120105	142500	22964000	22978000	22964000	22972000	885
20120105	142600	22974000	22976000	22938000	22950000	1358
20120105	142700	22948000	22952000	22882000	22912000	3000
20120105	142800	22914000	22926000	22906000	22912000	1513
20120105	142900	22904000	22928000	22904000	22918000	1005
20120105	143000	22920000	22922000	22906000	22920000	846
20120105	143100	22920000	22990000	22916000	22958000	3189
20120105	143200	22958000	22970000	22952000	22954000	1507
20120105	143300	22954000	22970000	22954000	22958000	1097
20120105	143400	22958000	22960000	22940000	22942000	916
20120105	143500	22944000	22960000	22940000	22954000	671
20120105	143600	22952000	22952000	22944000	22946000	443
20120105	143700	22950000	22956000	22930000	22930000	980
20120105	143800	22936000	22938000	22922000	22922000	969
20120105	143900	22922000	22926000	22910000	22922000	947
20120105	144000	22922000	22942000	22920000	22922000	806
20120105	144100	22922000	22932000	22922000	22922000	479
20120105	144200	22922000	22932000	22912000	22916000	816
20120105	144300	22916000	22920000	22862000	22882000	2446
20120105	144400	22888000	22904000	22888000	22892000	910
20120105	144500	22892000	22904000	22886000	22902000	851
20120105	144600	22896000	22930000	22896000	22918000	1394
20120105	144700	22918000	22920000	22908000	22914000	453
20120105	144800	22914000	22914000	22900000	22904000	606
20120105	144900	22904000	22910000	22900000	22904000	463
20120105	145000	22904000	22912000	22897999	22910000	542
20120105	145100	22910000	22912000	22900000	22900000	483
20120105	145200	22902000	22908000	22902000	22904000	302
20120105	145300	22904000	22906000	22894000	22894000	521
20120105	145400	22900000	22918000	22894000	22918000	856
20120105	145500	22916000	22934000	22916000	22930000	1473
20120105	145600	22928000	22930000	22920000	22922000	519
20120105	145700	22922000	22934000	22922000	22928000	601
20120105	145800	22926000	22928000	22912000	22916000	496
20120105	145900	22918000	22920000	22904000	22918000	624
20120105	150000	22918000	22930000	22916000	22920000	534
20120105	150100	22920000	22930000	22914000	22924000	483
20120105	150200	22924000	22928000	22918000	22920000	229
20120105	150300	22920000	22928000	22920000	22926000	276
20120105	150400	22928000	22930000	22922000	22926000	327
20120105	150500	22926000	22930000	22922000	22927999	440
20120105	150600	22927999	22934000	22920000	22924000	789
20120105	150700	22924000	22926000	22896000	22900000	1018
20120105	150800	22900000	22918000	22900000	22908000	466
20120105	150900	22908000	22928000	22908000	22920000	618
20120105	151000	22920000	22930000	22916000	22918000	522
20120105	151100	22918000	22918000	22900000	22900000	863
20120105	151200	22900000	22914000	22900000	22914000	572
20120105	151300	22914000	22914000	22902000	22902000	847
20120105	151400	22904000	22912000	22896000	22910000	1876
20120106	91500	22890000	22930000	22888000	22926000	1578
20120106	91600	22923999	22932000	22922000	22922000	582
20120106	91700	22922000	22938000	22920000	22920000	612
20120106	91800	22924000	22940000	22918000	22940000	517
20120106	91900	22936000	22944000	22936000	22942000	547
20120106	92000	22942000	22944000	22934000	22936000	305
20120106	92100	22934000	22938000	22924000	22926000	416
20120106	92200	22926000	22942000	22926000	22938000	347
20120106	92300	22940000	22960000	22938000	22952000	868
20120106	92400	22952000	22954000	22936000	22936000	456
20120106	92500	22936000	22946000	22936000	22940000	382
