 02/19-09:16	2284.200	2291.200	2284.200	2290.000	           4755	
 02/19-09:17	2290.000	2290.200	2288.200	2288.200	           2208	
 02/19-09:18	2288.200	2288.400	2287.800	2288.400	           1135	
 02/19-09:19	2288.200	2289.600	2288.200	2288.800	            915	
 02/19-09:20	2288.600	2288.800	2286.600	2287.200	           1302	
 02/19-09:21	2287.000	2287.200	2285.400	2285.800	           1139	
 02/19-09:22	2285.800	2285.800	2282.200	2283.400	           2481	
 02/19-09:23	2283.400	2285.400	2283.400	2285.200	           1143	
 02/19-09:24	2285.000	2285.000	2284.000	2284.200	            722	
 02/19-09:25	2284.200	2284.800	2284.000	2284.800	            586	
 02/19-09:26	2284.400	2286.400	2284.400	2284.800	           1139	
 02/19-09:27	2285.000	2285.000	2281.600	2282.600	           1930	
 02/19-09:28	2282.600	2283.000	2282.000	2282.800	            742	
 02/19-09:29	2282.600	2284.000	2282.600	2283.200	            948	
 02/19-09:30	2283.000	2284.200	2282.200	2283.400	            858	
 02/19-09:31	2283.600	2285.800	2282.000	2285.200	           1511	
 02/19-09:32	2285.600	2285.800	2283.600	2284.400	           1382	
 02/19-09:33	2284.400	2286.800	2283.800	2286.000	           1737	
 02/19-09:34	2286.000	2288.000	2286.000	2287.200	           2074	
 02/19-09:35	2286.800	2288.000	2286.000	2287.600	           1083	
 02/19-09:36	2287.800	2288.600	2286.400	2287.200	           1584	
 02/19-09:37	2287.400	2288.400	2287.000	2287.400	           1239	
 02/19-09:38	2287.600	2287.800	2286.400	2287.600	           1140	
 02/19-09:39	2287.600	2288.800	2286.600	2287.000	           1888	
 02/19-09:40	2287.000	2287.000	2283.400	2284.600	           2931	
 02/19-09:41	2284.400	2289.000	2284.000	2288.000	           2902	
 02/19-09:42	2288.200	2288.800	2286.400	2288.400	           1838	
 02/19-09:43	2288.600	2288.600	2286.600	2287.400	            949	
 02/19-09:44	2287.400	2287.400	2284.000	2284.000	           2321	
 02/19-09:45	2284.000	2286.600	2283.000	2284.400	           2593	
 02/19-09:46	2284.200	2284.400	2283.200	2284.200	           1441	
 02/19-09:47	2284.000	2285.600	2283.200	2283.200	           1227	
 02/19-09:48	2283.400	2284.200	2282.400	2283.000	           1500	
 02/19-09:49	2283.200	2283.800	2282.000	2282.400	           1530	
 02/19-09:50	2282.400	2284.000	2282.200	2283.200	           1312	
 02/19-09:51	2283.400	2284.600	2283.200	2283.400	           1569	
 02/19-09:52	2283.600	2284.400	2283.200	2284.000	           1037	
 02/19-09:53	2284.000	2284.200	2283.200	2284.000	            719	
 02/19-09:54	2284.000	2285.600	2283.600	2284.800	           1506	
 02/19-09:55	2284.800	2287.000	2284.400	2286.600	           1992	
 02/19-09:56	2286.600	2287.200	2285.800	2286.800	           1772	
 02/19-09:57	2287.000	2287.800	2286.200	2286.400	           1629	
 02/19-09:58	2286.400	2287.000	2285.600	2285.800	           1297	
 02/19-09:59	2285.600	2286.800	2284.600	2286.000	           1704	
 02/19-10:00	2285.800	2286.800	2285.400	2286.600	            665	
 02/19-10:01	2286.600	2287.000	2284.800	2285.600	           1178	
 02/19-10:02	2285.400	2287.000	2285.400	2286.600	            860	
 02/19-10:03	2286.600	2287.000	2286.000	2286.200	            824	
 02/19-10:04	2286.400	2286.800	2285.800	2286.400	            778	
 02/19-10:05	2286.200	2286.600	2284.600	2285.200	           1171	
 02/19-10:06	2285.400	2286.600	2284.200	2285.000	           1927	
 02/19-10:07	2285.000	2285.600	2284.400	2284.800	            935	
 02/19-10:08	2284.600	2285.200	2283.600	2284.400	           1374	
 02/19-10:09	2284.200	2285.200	2284.000	2284.200	            830	
 02/19-10:10	2283.800	2284.400	2283.400	2283.400	           1139	
 02/19-10:11	2283.400	2284.200	2283.400	2284.000	            937	
 02/19-10:12	2283.800	2284.200	2282.200	2282.600	           1857	
 02/19-10:13	2282.200	2282.600	2280.600	2280.800	           2962	
 02/19-10:14	2280.400	2282.400	2280.400	2282.000	           2032	
 02/19-10:15	2282.000	2282.800	2281.400	2282.000	           1380	
 02/19-10:16	2282.000	2283.000	2281.800	2282.000	           1038	
 02/19-10:17	2282.200	2282.800	2281.000	2281.000	           1225	
 02/19-10:18	2281.200	2282.000	2281.000	2281.800	            911	
 02/19-10:19	2281.800	2283.000	2281.800	2282.400	           1513	
 02/19-10:20	2282.400	2282.800	2281.200	2281.200	           1039	
 02/19-10:21	2281.200	2282.000	2280.200	2281.000	           1919	
 02/19-10:22	2281.000	2281.600	2280.400	2280.600	           1264	
 02/19-10:23	2280.600	2281.400	2280.000	2280.600	           2002	
 02/19-10:24	2280.600	2281.600	2280.600	2281.000	            831	
 02/19-10:25	2281.200	2281.800	2280.600	2281.800	            987	
 02/19-10:26	2282.000	2283.800	2282.000	2283.600	           2050	
 02/19-10:27	2283.600	2283.600	2283.000	2283.200	           1131	
 02/19-10:28	2283.000	2283.400	2282.400	2282.800	            708	
 02/19-10:29	2282.600	2282.800	2280.800	2282.000	           1454	
 02/19-10:30	2282.200	2283.400	2281.600	2283.400	            904	
 02/19-10:31	2283.400	2283.400	2281.400	2282.000	           1102	
 02/19-10:32	2282.000	2283.600	2282.000	2283.600	           1005	
 02/19-10:33	2283.400	2284.000	2282.800	2283.000	           1658	
 02/19-10:34	2283.000	2283.400	2282.000	2282.600	           1028	
 02/19-10:35	2282.600	2283.000	2281.600	2282.400	            790	
 02/19-10:36	2282.600	2282.600	2280.800	2281.600	           1581	
 02/19-10:37	2281.600	2282.600	2281.000	2282.400	            943	
 02/19-10:38	2282.600	2282.600	2281.400	2281.800	            590	
 02/19-10:39	2281.600	2281.800	2280.800	2281.000	            861	
 02/19-10:40	2280.800	2281.800	2280.200	2281.800	           1734	
 02/19-10:41	2281.800	2282.200	2281.200	2282.000	            914	
 02/19-10:42	2282.000	2283.000	2281.800	2282.000	            979	
 02/19-10:43	2282.000	2282.600	2281.800	2282.200	            710	
 02/19-10:44	2282.200	2282.200	2281.400	2281.600	            577	
 02/19-10:45	2281.800	2282.000	2280.200	2280.800	           1093	
 02/19-10:46	2280.600	2282.800	2280.600	2282.600	           1137	
 02/19-10:47	2282.800	2283.400	2282.600	2283.400	           1575	
 02/19-10:48	2283.600	2283.800	2283.000	2283.800	           1130	
 02/19-10:49	2283.600	2284.600	2283.200	2284.400	           1687	
 02/19-10:50	2284.600	2285.200	2284.000	2285.000	           1783	
 02/19-10:51	2285.000	2285.000	2284.000	2284.400	            850	
 02/19-10:52	2284.400	2285.200	2284.200	2285.200	           1194	
 02/19-10:53	2285.200	2285.400	2284.400	2285.400	           1039	
 02/19-10:54	2285.200	2285.600	2284.600	2285.200	           1251	
 02/19-10:55	2285.200	2285.200	2284.600	2284.800	            759	
 02/19-10:56	2285.000	2285.400	2284.200	2284.600	           1314	
 02/19-10:57	2284.400	2285.000	2284.200	2284.800	           1026	
 02/19-10:58	2284.800	2284.800	2284.000	2284.400	            962	
 02/19-10:59	2284.600	2286.200	2284.000	2286.200	           1478	
 02/19-11:00	2285.600	2286.800	2285.600	2286.400	           2524	
 02/19-11:01	2286.200	2286.600	2285.400	2285.800	           1440	
 02/19-11:02	2285.600	2285.800	2284.600	2284.800	           1111	
 02/19-11:03	2285.000	2285.200	2284.000	2284.400	           1214	
 02/19-11:04	2284.400	2284.600	2283.800	2284.600	            978	
