 10/31-09:16	2391.000	2391.000	2386.400	2387.400	           6490	      1.000	           	           	   2396.908	   2395.560	   2392.100	   2384.338	           	     -0.342	     -0.023	      0.047	      0.000	      1.000	   2390.958	     -2.375	   2396.908	   2395.560	   2392.100	   2384.338	      0.000	      0.000	     12.571	      4.808	      0.000	     11.223	      0.375	      0.174	      7.762	      1.348	      3.062	     -9.509	      0.000	      0.000	      0.000	      1.000	     -2.375	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:17	2387.400	2389.200	2387.000	2388.400	           2120	      2.000	           	           	   2396.613	   2395.540	   2392.132	   2384.393	           	     -0.296	     -0.021	      0.046	      0.000	      2.000	   2389.208	     -1.750	   2396.613	   2395.540	   2392.132	   2384.393	      0.000	      0.000	     12.219	      4.480	      0.000	     11.146	      0.311	      0.141	      7.739	      1.073	      4.007	     -8.213	      0.000	      0.000	      0.000	      0.000	     -1.750	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:18	2388.600	2389.400	2388.600	2389.000	           1165	      3.000	           	           	   2396.367	   2395.510	   2392.149	   2384.450	           	     -0.246	     -0.029	      0.049	      0.000	      3.000	   2388.292	     -0.917	   2396.367	   2395.510	   2392.149	   2384.450	      0.000	      0.000	     11.917	      4.218	      0.000	     11.061	      0.263	      0.096	      7.699	      0.856	      4.550	     -7.367	      0.000	      0.000	      0.000	      0.000	     -0.917	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:19	2389.200	2389.200	2386.400	2386.800	           1687	      4.000	           	           	   2395.971	   2395.440	   2392.147	   2384.501	           	     -0.396	     -0.071	      0.015	      0.000	      4.000	   2388.042	     -0.250	   2395.971	   2395.440	   2392.147	   2384.501	      0.000	      0.000	     11.470	      3.824	      0.000	     10.939	      0.222	      0.061	      7.646	      0.531	      2.299	     -9.171	      0.000	      0.000	      0.000	      1.000	     -0.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:20	2386.200	2387.600	2386.000	2386.400	           2787	      5.000	           	           	   2395.592	   2395.346	   2392.128	   2384.552	           	     -0.379	     -0.094	     -0.021	      0.000	      5.000	   2387.375	     -0.667	   2395.592	   2395.346	   2392.128	   2384.552	      0.000	      0.000	     11.040	      3.463	      0.000	     10.794	      0.214	      0.028	      7.576	      0.246	      1.848	     -9.192	      0.000	      0.000	      0.000	      1.000	     -0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:21	2386.600	2387.600	2386.600	2387.000	           1044	      6.000	           	           	   2395.192	   2395.252	   2392.129	   2384.612	           	     -0.400	     -0.094	     -0.018	      0.000	      6.000	   2386.708	     -0.667	   2395.192	   2395.252	   2392.129	   2384.612	      0.000	      0.000	     10.640	      3.123	      0.000	     10.640	      0.219	     -0.003	      7.517	     -0.061	      2.388	     -8.192	      0.000	      0.000	      0.000	      0.000	     -0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:22	2387.200	2389.400	2387.200	2388.800	           1714	      7.000	           	           	   2394.863	   2395.190	   2392.136	   2384.694	           	     -0.329	     -0.063	      0.008	      0.000	      7.000	   2387.417	      0.708	   2394.863	   2395.190	   2392.136	   2384.694	      0.000	      1.000	     10.496	      3.053	      0.000	     10.496	      0.244	     -0.012	      7.443	     -0.327	      4.106	     -6.063	      0.000	      0.000	      0.000	      0.000	      0.708	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:23	2388.400	2389.200	2388.000	2389.000	            830	      8.000	           	           	   2394.546	   2395.137	   2392.136	   2384.785	           	     -0.317	     -0.052	      0.007	      0.000	      8.000	   2388.292	      0.875	   2394.546	   2395.137	   2392.136	   2384.785	      0.000	      0.000	     10.353	      3.001	      0.000	     10.353	      0.284	     -0.010	      7.352	     -0.592	      4.215	     -5.546	      0.000	      0.000	      0.000	      0.000	      0.875	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:24	2389.200	2389.600	2387.400	2388.600	           1317	      9.000	           	           	   2394.167	   2395.065	   2392.158	   2384.887	           	     -0.379	     -0.073	      0.022	      0.000	      9.000	   2388.833	      0.542	   2394.167	   2395.065	   2392.158	   2384.887	      0.000	      0.000	     10.177	      2.906	      0.000	     10.177	      0.336	      0.030	      7.271	     -0.898	      3.713	     -5.567	      0.000	      0.000	      0.000	      0.000	      0.542	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/31-09:25	2388.600	2389.800	2388.600	2389.600	           1299	     10.000	           	           	   2393.846	   2394.979	   2392.154	   2384.990	           	     -0.321	     -0.085	      0.018	      0.000	     10.000	   2389.042	      0.208	   2393.846	   2394.979	   2392.154	   2384.990	      0.000	      0.000	      9.989	      2.825	      0.000	      9.989	      0.378	      0.025	      7.164	     -1.133	      4.610	     -4.246	      0.000	      0.000	      0.000	      0.000	      0.208	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
