 09/06-09:36	2341.600	2358.000	2341.400	2352.600	          18907	     21.000	   2337.808	   2338.592	   2338.772	   2338.435	           	      0.400	      0.158	      0.209	      0.000	     21.000	   2343.500	   2337.808	   2338.592	   2338.772	   2338.435	      0.783	      0.964	      1.000	      0.337	     -0.030	      0.245	      0.337	     -0.783	     14.165	     14.792	      0.000	      0.000	      1.000	      0.000	      5.167	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:37	2352.600	2354.000	2351.200	2351.600	           5595	     22.000	   2338.167	   2338.750	   2338.926	   2338.475	           	      0.358	      0.158	      0.312	      0.000	     22.000	   2348.083	   2338.167	   2338.750	   2338.926	   2338.475	      0.583	      0.759	      1.000	      0.451	      0.044	      0.397	      0.451	     -0.583	     13.125	     13.433	      0.000	      0.000	      0.000	      0.000	      4.583	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:38	2351.200	2351.200	2345.200	2346.000	           7610	     23.000	   2338.308	   2338.808	   2339.048	   2338.502	           	      0.142	      0.058	      0.276	      0.000	     23.000	   2350.000	   2338.308	   2338.808	   2339.048	   2338.502	      0.500	      0.740	      1.000	      0.546	      0.095	      0.485	      0.546	     -0.500	      7.498	      7.692	      0.000	      0.000	      0.000	      0.000	      1.917	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:39	2345.800	2348.800	2345.800	2347.400	           4432	     24.000	   2338.450	   2338.917	   2339.194	   2338.539	           	      0.142	      0.108	      0.268	      0.000	     24.000	   2348.333	   2338.450	   2338.917	   2339.194	   2338.539	      0.467	      0.744	      1.000	      0.655	      0.147	      0.579	      0.655	     -0.467	      8.861	      8.950	      0.000	      0.000	      0.000	      0.000	     -1.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:40	2347.400	2348.600	2344.400	2346.800	           5340	     25.000	   2338.533	   2339.004	   2339.313	   2338.585	           	      0.083	      0.087	      0.265	      0.000	     25.000	   2346.750	   2338.533	   2339.004	   2339.313	   2338.585	      0.471	      0.779	      1.000	      0.727	      0.150	      0.541	      0.727	     -0.471	      8.215	      8.267	      0.000	      0.000	      0.000	      0.000	     -1.583	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:41	2346.600	2346.600	2344.000	2345.400	           3295	     26.000	   2338.575	   2339.087	   2339.422	   2338.616	           	      0.042	      0.083	      0.228	      0.000	     26.000	   2346.583	   2338.575	   2339.087	   2339.422	   2338.616	      0.512	      0.847	      1.000	      0.806	      0.141	      0.496	      0.806	     -0.512	      6.784	      6.825	      0.000	      0.000	      0.000	      0.000	     -0.167	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:42	2344.800	2346.200	2344.000	2344.800	           3273	     27.000	   2338.633	   2339.150	   2339.520	   2338.646	           	      0.058	      0.063	      0.207	      0.000	     27.000	   2345.667	   2338.633	   2339.150	   2339.520	   2338.646	      0.517	      0.886	      1.000	      0.873	      0.145	      0.472	      0.873	     -0.517	      6.154	      6.167	      0.000	      0.000	      0.000	      0.000	     -0.917	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:43	2344.400	2345.400	2341.800	2344.000	           3933	     28.000	   2338.650	   2339.175	   2339.604	   2338.677	           	      0.017	      0.025	      0.182	      0.000	     28.000	   2344.750	   2338.650	   2339.175	   2339.604	   2338.677	      0.525	      0.954	      1.000	      0.927	      0.138	      0.410	      0.927	     -0.525	      5.323	      5.350	      0.000	      0.000	      0.000	      0.000	     -0.917	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:44	2344.000	2346.000	2343.600	2346.000	           2991	     29.000	   2338.742	   2339.258	   2339.702	   2338.715	           	      0.092	      0.083	      0.182	      0.000	     29.000	   2344.917	   2338.742	   2339.258	   2339.702	   2338.715	      0.543	      0.960	      1.000	      0.987	      0.130	      0.390	      0.987	     -0.517	      7.285	      7.258	      0.000	      0.000	      0.000	      0.000	      0.167	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:45	2346.200	2347.200	2342.600	2343.400	           4255	     30.000	   2338.800	   2339.275	   2339.767	   2338.742	           	      0.058	      0.017	      0.162	      0.000	     30.000	   2344.500	   2338.800	   2339.275	   2339.767	   2338.742	      0.533	      0.967	      1.000	      1.025	      0.126	      0.345	      1.025	     -0.475	      4.658	      4.600	      0.000	      0.000	      0.000	      0.000	     -0.417	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
