 10/23-09:16	2448.200	2449.400	2446.000	2447.000	           4538	      1.000	           	           	   2443.394	   2442.493	   2443.005	           	           	      0.241	     -0.003	      0.168	      0.000	      1.000	   2445.604	      0.406	   2443.394	   2442.493	   2443.005	           	      0.000	      0.000	           	      0.900	      1.000	           	           	      0.265	           	      0.900	           	      3.606	      0.000	      0.000	      1.000	      0.000	      0.406	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:17	2446.800	2449.000	2446.600	2448.800	           2081	      2.000	           	           	   2443.726	   2442.527	   2443.105	           	           	      0.332	      0.033	      0.185	      0.000	      2.000	   2447.260	      1.656	   2443.726	   2442.527	   2443.105	           	      0.000	      0.000	           	      1.199	      1.000	           	           	      0.317	           	      1.199	           	      5.074	      0.000	      0.000	      1.000	      0.000	      1.656	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:18	2448.800	2449.000	2447.800	2448.800	           1497	      3.000	           	           	   2444.053	   2442.557	   2443.188	           	           	      0.327	      0.030	      0.183	      0.000	      3.000	   2448.198	      0.938	   2444.053	   2442.557	   2443.188	           	      0.000	      0.000	           	      1.496	      1.000	           	           	      0.352	           	      1.496	           	      4.747	      0.000	      0.000	      1.000	      0.000	      0.938	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:19	2448.800	2453.800	2448.400	2451.600	           4960	      4.000	           	           	   2444.414	   2442.660	   2443.295	           	           	      0.360	      0.103	      0.190	      0.000	      4.000	   2449.729	      1.531	   2444.414	   2442.660	   2443.295	           	      0.000	      0.000	           	      1.754	      0.000	           	           	      0.375	           	      1.754	           	      7.187	      0.000	      0.000	      1.000	      0.000	      1.531	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:20	2451.600	2452.400	2451.200	2452.000	           2144	      5.000	           	           	   2444.767	   2442.780	   2443.408	           	           	      0.353	      0.120	      0.220	      0.000	      5.000	   2450.802	      1.073	   2444.767	   2442.780	   2443.408	           	      0.000	      0.000	           	      1.987	      0.000	           	           	      0.403	           	      1.987	           	      7.233	      0.000	      0.000	      1.000	      0.000	      1.073	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:21	2451.400	2452.800	2451.000	2452.600	           1890	      6.000	           	           	   2445.113	   2442.906	   2443.527	           	           	      0.346	      0.126	      0.232	      0.000	      6.000	   2452.063	      1.260	   2445.113	   2442.906	   2443.527	           	      0.000	      0.000	           	      2.206	      0.000	           	           	      0.422	           	      2.206	           	      7.488	      0.000	      0.000	      1.000	      0.000	      1.260	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:22	2452.600	2454.400	2452.600	2453.600	           2743	      7.000	           	           	   2445.513	   2443.063	   2443.648	           	           	      0.401	      0.157	      0.240	      0.000	      7.000	   2452.740	      0.677	   2445.513	   2443.063	   2443.648	           	      0.000	      0.000	           	      2.450	      0.000	           	           	      0.460	           	      2.450	           	      8.087	      0.000	      0.000	      1.000	      0.000	      0.677	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:23	2453.200	2453.600	2452.400	2453.400	           1549	      8.000	           	           	   2445.873	   2443.240	   2443.761	           	           	      0.359	      0.176	      0.235	      0.000	      8.000	   2453.198	      0.458	   2445.873	   2443.240	   2443.761	           	      0.000	      0.000	           	      2.633	      0.000	           	           	      0.467	           	      2.633	           	      7.527	      0.000	      0.000	      1.000	      0.000	      0.458	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:24	2453.200	2454.000	2453.000	2453.400	           1488	      9.000	           	           	   2446.233	   2443.410	   2443.872	           	           	      0.361	      0.170	      0.223	      0.000	      9.000	   2453.469	      0.271	   2446.233	   2443.410	   2443.872	           	      0.000	      0.000	           	      2.823	      0.000	           	           	      0.463	           	      2.823	           	      7.167	      0.000	      0.000	      1.000	      0.000	      0.271	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/23-09:25	2453.400	2454.400	2452.400	2454.000	           1683	     10.000	           	           	   2446.553	   2443.610	   2443.980	           	           	      0.320	      0.200	      0.219	      0.000	     10.000	   2453.594	      0.125	   2446.553	   2443.610	   2443.980	           	      0.000	      0.000	           	      2.943	      0.000	           	           	      0.453	           	      2.943	           	      7.447	      0.000	      0.000	      1.000	      0.000	      0.125	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
