 06/03-10:06	2592.600	2595.400	2592.600	2595.200	           2668	     51.000	           	           	           	           	   2600.025	   2601.358	   2603.521	   2613.852	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:07	2595.200	2596.400	2595.000	2596.400	           2054	     52.000	           	           	           	           	   2599.633	   2601.375	   2603.333	   2613.740	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:08	2596.400	2596.400	2595.600	2596.000	           1166	     53.000	           	           	           	           	   2599.300	   2601.371	   2603.144	   2613.631	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:09	2595.800	2596.800	2595.800	2596.400	           1233	     54.000	           	           	           	           	   2599.025	   2601.371	   2602.960	   2613.515	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:10	2596.600	2596.800	2595.600	2596.200	           1176	     55.000	           	           	           	           	   2598.767	   2601.329	   2602.813	   2613.400	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:11	2596.400	2598.000	2596.000	2598.000	           2299	     56.000	           	           	           	           	   2598.575	   2601.325	   2602.640	   2613.295	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:12	2598.000	2599.800	2597.800	2599.600	           3012	     57.000	           	           	           	           	   2598.367	   2601.346	   2602.471	   2613.195	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:13	2599.600	2600.000	2598.600	2600.000	           2262	     58.000	           	           	           	           	   2598.192	   2601.358	   2602.327	   2613.098	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:14	2600.000	2601.800	2599.600	2601.200	           3837	     59.000	           	           	           	           	   2598.017	   2601.375	   2602.188	   2613.009	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:15	2601.200	2602.600	2600.600	2602.000	           2762	     60.000	           	           	           	           	   2597.917	   2601.408	   2602.067	   2612.919	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:16	2602.000	2602.000	2600.600	2602.000	           1690	     61.000	           	           	           	           	   2597.858	   2601.325	   2601.942	   2612.830	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:17	2602.000	2602.400	2600.800	2600.800	           1860	     62.000	           	           	           	           	   2597.800	   2601.242	   2601.819	   2612.733	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:18	2601.000	2601.400	2600.200	2601.000	           1871	     63.000	           	           	           	           	   2597.767	   2601.167	   2601.702	   2612.640	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:19	2601.200	2601.600	2600.000	2600.600	           1508	     64.000	           	           	           	           	   2597.775	   2601.087	   2601.585	   2612.549	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:20	2600.600	2602.800	2599.800	2600.400	           2674	     65.000	           	           	           	           	   2597.733	   2601.000	   2601.467	   2612.460	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:21	2600.400	2602.600	2600.400	2601.600	           1654	     66.000	           	           	           	           	   2597.758	   2600.938	   2601.352	   2612.375	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:22	2601.800	2603.000	2600.800	2601.200	           2134	     67.000	           	           	   2601.200	           	   2597.917	   2600.892	   2601.252	   2612.289	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:23	2601.000	2601.000	2599.400	2599.800	           2123	     68.000	           	           	   2601.200	           	   2597.992	   2600.821	   2601.183	   2612.189	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:24	2599.400	2600.600	2598.600	2599.000	           1820	     69.000	           	           	   2601.200	           	   2598.050	   2600.738	   2601.106	   2612.084	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:25	2599.600	2600.400	2598.400	2600.200	           1611	     70.000	           	           	   2601.200	           	   2598.050	   2600.663	   2601.042	   2611.980	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:26	2600.400	2603.800	2600.400	2603.000	           3460	     71.000	           	           	   2601.200	           	   2598.233	   2600.642	   2601.033	   2611.889	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:27	2602.800	2604.600	2602.600	2603.600	           3210	     72.000	           	           	   2601.200	           	   2598.458	   2600.617	   2601.019	   2611.803	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:28	2603.600	2605.000	2603.600	2604.000	           1995	     73.000	           	           	   2601.200	           	   2598.692	   2600.617	   2601.015	   2611.719	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:29	2603.600	2604.800	2603.400	2603.800	           1402	     74.000	           	           	   2601.200	           	   2598.942	   2600.642	   2601.017	   2611.630	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:30	2603.800	2604.600	2603.000	2604.200	           2000	     75.000	           	           	   2601.200	           	   2599.217	   2600.675	   2601.044	   2611.552	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:31	2603.800	2605.800	2603.600	2603.600	           3160	     76.000	           	           	   2601.200	           	   2599.458	   2600.679	   2601.017	   2611.480	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:32	2603.600	2604.600	2602.800	2603.200	           1662	     77.000	           	           	   2601.200	           	   2599.767	   2600.712	   2600.985	   2611.405	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:33	2603.000	2603.400	2602.000	2602.600	           1513	     78.000	           	           	   2601.200	           	   2600.042	   2600.704	   2600.950	   2611.329	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:34	2602.600	2603.400	2602.000	2602.400	           1091	     79.000	           	           	   2601.200	           	   2600.350	   2600.654	   2600.904	   2611.250	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:35	2603.000	2604.200	2599.200	2599.800	           3529	     80.000	           	           	   2601.200	           	   2600.592	   2600.525	   2600.844	   2611.160	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:36	2599.600	2600.200	2598.000	2599.000	           3466	     81.000	           	           	   2601.200	           	   2600.717	   2600.371	   2600.773	   2611.080	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:37	2599.000	2600.000	2598.200	2600.000	           1766	     82.000	           	           	   2601.200	           	   2600.842	   2600.238	   2600.719	   2611.009	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:38	2600.200	2601.200	2599.600	2600.000	           1431	     83.000	           	           	   2601.200	           	   2600.975	   2600.137	   2600.650	   2610.928	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:39	2600.200	2605.000	2600.200	2604.800	           4288	     84.000	           	           	   2601.200	           	   2601.250	   2600.137	   2600.625	   2610.869	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:40	2604.800	2607.600	2604.400	2606.400	           5003	     85.000	           	           	   2601.200	           	   2601.592	   2600.179	   2600.617	   2610.811	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:41	2606.200	2608.000	2605.600	2606.400	           3045	     86.000	           	           	   2601.200	           	   2601.875	   2600.225	   2600.608	   2610.748	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:42	2606.400	2607.000	2605.400	2606.800	           2418	     87.000	           	           	   2601.200	           	   2602.117	   2600.242	   2600.608	   2610.688	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:43	2606.600	2608.400	2604.600	2608.200	           2824	     88.000	           	           	   2601.200	           	   2602.392	   2600.292	   2600.613	   2610.634	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:44	2609.200	2612.800	2609.200	2611.200	           9013	     89.000	           	           	   2601.200	           	   2602.717	   2600.367	   2600.642	   2610.586	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:45	2611.000	2616.000	2610.400	2616.000	           6397	     90.000	           	           	   2601.200	           	   2603.183	   2600.550	   2600.715	   2610.541	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:46	2616.200	2620.000	2615.200	2616.000	           8149	     91.000	           	           	   2601.200	           	   2603.650	   2600.754	   2600.813	   2610.481	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:47	2615.800	2617.200	2615.200	2615.400	           3579	     92.000	           	           	   2601.200	           	   2604.142	   2600.971	   2600.908	   2610.416	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:48	2615.800	2616.600	2614.000	2614.000	           2975	     93.000	           	           	   2601.200	           	   2604.575	   2601.171	   2600.988	   2610.354	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:49	2613.400	2616.200	2613.000	2614.800	           3552	     94.000	           	           	   2601.200	           	   2605.042	   2601.408	   2601.077	   2610.293	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:50	2614.400	2616.000	2612.800	2614.000	           3106	     95.000	           	           	   2601.200	           	   2605.500	   2601.617	   2601.158	   2610.233	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:51	2613.200	2616.800	2612.600	2614.600	           3308	     96.000	           	           	   2601.200	           	   2605.933	   2601.846	   2601.285	   2610.177	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:52	2614.600	2615.400	2613.400	2614.600	           2113	     97.000	           	           	   2601.200	           	   2606.383	   2602.150	   2601.448	   2610.111	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:53	2614.800	2615.600	2613.600	2613.800	           1478	     98.000	           	           	   2601.200	           	   2606.842	   2602.417	   2601.600	   2610.038	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:54	2614.000	2614.000	2611.600	2612.200	           3033	     99.000	           	           	   2601.200	           	   2607.283	   2602.667	   2601.746	   2609.959	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:55	2612.400	2614.000	2610.800	2613.000	           3025	    100.000	           	           	   2601.200	           	   2607.717	   2602.883	   2601.923	   2609.890	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:56	2613.000	2614.800	2613.000	2613.200	           1896	    101.000	           	           	   2601.200	           	   2608.058	   2603.146	   2602.110	   2609.822	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:57	2613.400	2614.800	2612.000	2612.000	           1869	    102.000	           	           	   2601.200	           	   2608.333	   2603.396	   2602.277	   2609.751	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:58	2612.200	2616.000	2612.200	2614.000	           2210	    103.000	           	           	   2601.200	           	   2608.667	   2603.679	   2602.452	   2609.683	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-10:59	2614.200	2615.200	2613.600	2614.200	           1493	    104.000	           	           	   2601.200	           	   2609.017	   2603.979	   2602.627	   2609.620	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-11:00	2614.400	2618.400	2614.200	2617.400	           5097	    105.000	           	           	   2601.200	           	   2609.450	   2604.333	   2602.825	   2609.564	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-11:01	2617.600	2618.200	2615.600	2615.600	           2725	    106.000	           	           	   2601.200	           	   2609.858	   2604.658	   2603.015	   2609.505	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-11:02	2615.600	2617.000	2613.800	2616.200	           2533	    107.000	           	           	   2601.200	           	   2610.283	   2605.025	   2603.204	   2609.448	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-11:03	2616.000	2616.600	2614.200	2614.400	           1635	    108.000	           	           	   2601.200	           	   2610.683	   2605.363	   2603.379	   2609.390	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-11:04	2614.600	2614.800	2612.000	2612.400	           3183	    109.000	           	           	   2601.200	           	   2611.017	   2605.683	   2603.533	   2609.321	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-11:05	2612.600	2613.600	2611.000	2611.600	           2641	    110.000	           	           	   2601.200	           	   2611.408	   2606.000	   2603.671	   2609.258	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-11:06	2611.200	2613.400	2611.000	2612.200	           1676	    111.000	           	           	   2601.200	           	   2611.850	   2606.283	   2603.821	   2609.198	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/03-11:07	2612.400	2613.000	2611.600	2611.600	           1458	    112.000	           	           	   2601.200	           	   2612.233	   2606.538	   2603.956	   2609.145	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
