 09/16-11:26	2480.600	2481.200	2479.600	2481.000	           1400	    131.000	   2478.158	   2479.096	   2486.968	   2489.957	           	     -0.008	      0.050	     -0.455	      0.000	
 09/16-11:27	2481.000	2481.400	2479.600	2480.000	           1155	    132.000	   2478.119	   2479.109	   2486.730	   2489.930	           	     -0.040	      0.013	     -0.458	      0.000	
 09/16-11:28	2480.000	2480.400	2478.000	2478.800	           1731	    133.000	   2478.100	   2479.130	   2486.495	   2489.903	           	     -0.019	      0.021	     -0.473	      0.000	
 09/16-11:29	2478.800	2480.400	2478.600	2480.000	            971	    134.000	   2478.127	   2479.159	   2486.267	   2489.879	           	      0.027	      0.029	     -0.463	      0.000	
 09/16-11:30	2479.600	2481.800	2479.600	2481.800	           1257	    135.000	   2478.212	   2479.197	   2486.060	   2489.856	           	      0.085	      0.037	     -0.435	      0.000	
 09/16-13:01	2481.400	2481.600	2480.000	2480.200	           1265	    136.000	   2478.252	   2479.156	   2485.836	   2489.832	           	      0.040	     -0.041	     -0.430	      0.000	
 09/16-13:02	2480.200	2483.200	2480.000	2482.200	           2105	    137.000	   2478.285	   2479.159	   2485.656	   2489.811	           	      0.033	      0.003	     -0.403	      0.000	
 09/16-13:03	2482.200	2484.000	2481.800	2483.800	           2705	    138.000	   2478.427	   2479.200	   2485.478	   2489.784	           	      0.142	      0.041	     -0.358	      0.000	
 09/16-13:04	2483.800	2484.600	2483.400	2483.800	           2010	    139.000	   2478.613	   2479.277	   2485.312	   2489.755	           	      0.186	      0.077	     -0.345	      0.000	
 09/16-13:05	2484.000	2484.200	2483.400	2483.800	           1706	    140.000	   2478.854	   2479.344	   2485.150	   2489.718	           	      0.242	      0.067	     -0.328	      0.000	
 09/16-13:06	2483.800	2484.000	2482.600	2482.600	           1177	    141.000	   2479.040	   2479.409	   2484.996	   2489.677	           	      0.185	      0.066	     -0.315	      0.000	
 09/16-13:07	2482.400	2483.200	2482.200	2483.200	           1036	    142.000	   2479.227	   2479.480	   2484.860	   2489.641	           	      0.188	      0.071	     -0.290	      0.000	
 09/16-13:08	2483.200	2487.000	2482.800	2486.600	           5174	    143.000	   2479.527	   2479.580	   2484.748	   2489.619	           	      0.300	      0.100	     -0.248	      0.000	
 09/16-13:09	2486.600	2488.000	2486.000	2487.200	           3679	    144.000	   2479.840	   2479.687	   2484.641	   2489.602	           	      0.313	      0.106	     -0.219	      0.000	
 09/16-13:10	2487.000	2488.000	2486.400	2488.000	           2420	    145.000	   2480.212	   2479.817	   2484.528	   2489.594	           	      0.373	      0.130	     -0.220	      0.000	
 09/16-13:11	2488.200	2488.800	2487.400	2487.400	           3148	    146.000	   2480.540	   2479.953	   2484.427	   2489.583	           	      0.327	      0.136	     -0.215	      0.000	
 09/16-13:12	2487.600	2487.800	2486.800	2486.800	           1628	    147.000	   2480.875	   2480.100	   2484.342	   2489.566	           	      0.335	      0.147	     -0.186	      0.000	
 09/16-13:13	2487.000	2487.400	2486.400	2487.000	           1709	    148.000	   2481.267	   2480.271	   2484.275	   2489.552	           	      0.392	      0.171	     -0.152	      0.000	
 09/16-13:14	2486.600	2487.600	2486.400	2487.000	           1482	    149.000	   2481.667	   2480.454	   2484.192	   2489.542	           	      0.400	      0.183	     -0.150	      0.000	
 09/16-13:15	2487.000	2487.200	2485.600	2486.200	           2117	    150.000	   2482.048	   2480.614	   2484.095	   2489.524	           	      0.381	      0.159	     -0.180	      0.000	
 09/16-13:16	2486.200	2486.600	2485.000	2485.200	           1893	    151.000	   2482.460	   2480.700	   2483.985	   2489.511	           	      0.413	      0.086	     -0.207	      0.000	
 09/16-13:17	2485.000	2486.400	2485.000	2486.400	           1265	    152.000	   2482.792	   2480.809	   2483.895	   2489.499	           	      0.331	      0.109	     -0.200	      0.000	
 09/16-13:18	2486.200	2487.400	2485.600	2485.600	           1406	    153.000	   2483.046	   2480.914	   2483.797	   2489.482	           	      0.254	      0.104	     -0.188	      0.000	
 09/16-13:19	2485.600	2487.800	2485.000	2487.800	           1759	    154.000	   2483.381	   2481.086	   2483.723	   2489.467	           	      0.335	      0.173	     -0.171	      0.000	
 09/16-13:20	2487.800	2488.400	2486.800	2487.400	           2514	    155.000	   2483.700	   2481.156	   2483.655	   2489.449	           	      0.319	      0.070	     -0.142	      0.000	
 09/16-13:21	2487.400	2488.600	2487.200	2488.000	           1296	    156.000	   2484.019	   2481.233	   2483.577	   2489.430	           	      0.319	      0.077	     -0.147	      0.000	
 09/16-13:22	2488.000	2490.000	2487.800	2489.200	           3316	    157.000	   2484.292	   2481.326	   2483.516	   2489.414	           	      0.273	      0.093	     -0.139	      0.000	
 09/16-13:23	2489.400	2490.600	2488.800	2489.400	           2083	    158.000	   2484.587	   2481.430	   2483.460	   2489.410	           	      0.296	      0.104	     -0.116	      0.000	
 09/16-13:24	2489.600	2489.600	2488.600	2488.800	           1540	    159.000	   2484.867	   2481.538	   2483.407	   2489.405	           	      0.279	      0.107	     -0.110	      0.000	
 09/16-13:25	2489.000	2492.400	2488.800	2492.200	           3351	    160.000	   2485.248	   2481.707	   2483.395	   2489.414	           	      0.381	      0.170	     -0.065	      0.000	
 09/16-13:26	2492.200	2494.000	2492.000	2493.000	           4774	    161.000	   2485.648	   2481.903	   2483.387	   2489.425	           	      0.400	      0.196	     -0.020	      0.000	
 09/16-13:27	2493.600	2495.600	2493.000	2495.600	           3827	    162.000	   2486.167	   2482.143	   2483.406	   2489.448	           	      0.519	      0.240	      0.011	      0.000	
