 08/28-10:10	2316.400	2320.000	2315.600	2319.200	           4504	     55.000	   2321.333	   2324.067	   2329.815	           	     -0.180	     -0.333	     -0.135	      0.000	
 08/28-10:11	2319.200	2320.000	2316.400	2316.800	           3030	     56.000	   2321.027	   2323.707	   2329.735	           	     -0.306	     -0.360	     -0.132	      0.000	
 08/28-10:12	2316.600	2319.000	2316.200	2318.200	           1811	     57.000	   2320.747	   2323.367	   2329.660	           	     -0.280	     -0.340	     -0.155	      0.000	
 08/28-10:13	2318.200	2318.800	2316.200	2317.600	           1970	     58.000	   2320.414	   2323.017	   2329.577	           	     -0.333	     -0.350	     -0.158	      0.000	
 08/28-10:14	2317.200	2318.200	2315.600	2316.400	           2434	     59.000	   2320.100	   2322.636	   2329.473	           	     -0.313	     -0.380	     -0.187	      0.000	
 08/28-10:15	2316.200	2316.600	2314.000	2314.000	           4316	     60.000	   2319.680	   2322.230	   2329.332	           	     -0.420	     -0.406	     -0.245	      0.000	
 08/28-10:16	2314.400	2317.800	2313.000	2317.200	           4270	     61.000	   2319.386	   2322.056	   2329.217	           	     -0.294	     -0.174	     -0.257	      0.000	
 08/28-10:17	2317.400	2317.800	2314.400	2316.600	           2537	     62.000	   2319.054	   2321.917	   2329.077	           	     -0.332	     -0.139	     -0.255	      0.000	
 08/28-10:18	2316.600	2316.600	2311.600	2312.800	           4349	     63.000	   2318.526	   2321.710	   2328.903	           	     -0.528	     -0.207	     -0.313	      0.000	
 08/28-10:19	2313.400	2313.800	2309.400	2313.600	           5273	     64.000	   2317.993	   2321.517	   2328.733	           	     -0.533	     -0.193	     -0.344	      0.000	
 08/28-10:20	2313.800	2314.800	2312.800	2313.000	           3063	     65.000	   2317.446	   2321.313	   2328.560	           	     -0.547	     -0.204	     -0.344	      0.000	
 08/28-10:21	2313.000	2316.200	2313.000	2315.200	           2479	     66.000	   2316.960	   2321.143	   2328.398	           	     -0.485	     -0.170	     -0.335	      0.000	
 08/28-10:22	2315.400	2316.800	2315.200	2315.800	           2479	     67.000	   2316.559	   2320.990	   2328.241	           	     -0.401	     -0.154	     -0.318	      0.000	
 08/28-10:23	2316.000	2320.200	2315.600	2318.000	           6297	     68.000	   2316.187	   2320.876	   2328.103	           	     -0.373	     -0.113	     -0.295	      0.000	
 08/28-10:24	2318.000	2319.200	2317.000	2318.200	           2536	     69.000	   2315.847	   2320.763	   2327.970	           	     -0.340	     -0.113	     -0.271	      0.000	
 08/28-10:25	2318.400	2318.400	2316.000	2316.800	           1764	     70.000	   2315.500	   2320.643	   2327.820	           	     -0.347	     -0.120	     -0.283	      0.000	
 08/28-10:26	2317.000	2318.600	2316.800	2318.000	           1644	     71.000	   2315.200	   2320.570	   2327.692	           	     -0.300	     -0.073	     -0.278	      0.000	
 08/28-10:27	2317.800	2318.000	2316.600	2317.400	           1341	     72.000	   2314.920	   2320.457	   2327.550	           	     -0.280	     -0.113	     -0.270	      0.000	
 08/28-10:28	2317.400	2317.600	2315.600	2316.600	           1824	     73.000	   2314.740	   2320.343	   2327.383	           	     -0.180	     -0.114	     -0.308	      0.000	
 08/28-10:29	2316.400	2317.800	2316.000	2316.400	           1277	     74.000	   2314.633	   2320.237	   2327.218	           	     -0.106	     -0.107	     -0.332	      0.000	
 08/28-10:30	2316.600	2316.800	2313.000	2316.000	           3741	     75.000	   2314.973	   2320.120	   2327.042	           	      0.340	     -0.117	     -0.342	      0.000	
 08/28-10:31	2315.800	2318.400	2315.000	2317.400	           2606	     76.000	   2315.427	   2320.027	   2326.887	           	      0.454	     -0.093	     -0.332	      0.000	
 08/28-10:32	2317.200	2317.400	2316.200	2317.000	           1258	     77.000	   2315.767	   2319.903	   2326.738	           	      0.340	     -0.124	     -0.303	      0.000	
 08/28-10:33	2316.400	2316.600	2313.600	2316.200	           2651	     78.000	   2316.053	   2319.760	   2326.583	           	      0.287	     -0.143	     -0.303	      0.000	
 08/28-10:34	2316.200	2316.200	2312.600	2314.400	           3409	     79.000	   2316.301	   2319.567	   2326.424	           	      0.248	     -0.193	     -0.315	      0.000	
 08/28-10:35	2314.600	2315.600	2312.600	2314.600	           2566	     80.000	   2316.433	   2319.406	   2326.283	           	      0.132	     -0.161	     -0.300	      0.000	
