 08/30-09:26	2308.000	2310.000	2307.200	2307.600	           2544	     11.000	   2310.641	   2312.370	   2311.100	           	           	     -0.126	     -0.103	     -0.038	      0.000	     11.000	   2306.531	   2310.641	   2312.370	   2311.100	           	           	      0.000	      1.729	      0.000	           	      0.000	           	     -0.152	           	     -1.729	           	     -3.041	      0.000	      0.000	      0.000	      0.000	      0.792	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:27	2307.600	2307.800	2306.400	2306.800	           1219	     12.000	   2310.487	   2312.253	   2311.060	           	           	     -0.154	     -0.117	     -0.070	      0.000	     12.000	   2307.396	   2310.487	   2312.253	   2311.060	           	           	      0.000	      1.767	      0.000	           	      0.000	           	     -0.129	           	     -1.767	           	     -3.687	      0.000	      0.000	      0.000	      0.000	      0.865	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:28	2306.800	2308.400	2306.000	2306.600	           1333	     13.000	   2310.321	   2312.087	   2311.009	           	           	     -0.166	     -0.166	     -0.092	      0.000	     13.000	   2307.000	   2310.321	   2312.087	   2311.009	           	           	      0.000	      1.766	      0.000	           	      0.000	           	     -0.130	           	     -1.766	           	     -3.721	      0.000	      0.000	      0.000	      0.000	     -0.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:29	2306.600	2307.600	2306.200	2307.000	            621	     14.000	   2310.114	   2311.894	   2310.950	           	           	     -0.207	     -0.193	     -0.110	      0.000	     14.000	   2306.802	   2310.114	   2311.894	   2310.950	           	           	      0.000	      1.780	      0.000	           	      0.000	           	     -0.180	           	     -1.780	           	     -3.114	      0.000	      0.000	      0.000	      0.000	     -0.198	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:30	2307.000	2308.000	2302.400	2305.200	           2804	     15.000	   2309.847	   2311.680	   2310.890	           	           	     -0.267	     -0.214	     -0.119	      0.000	     15.000	   2306.271	   2309.847	   2311.680	   2310.890	           	           	      0.000	      1.833	      0.000	           	      0.000	           	     -0.210	           	     -1.833	           	     -4.647	      0.000	      0.000	      0.000	      0.000	     -0.531	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:31	2305.200	2306.400	2303.000	2304.800	           2256	     16.000	   2309.560	   2311.473	   2310.827	           	           	     -0.287	     -0.207	     -0.124	      0.000	     16.000	   2305.667	   2309.560	   2311.473	   2310.827	           	           	      0.000	      1.913	      0.000	           	      0.000	           	     -0.233	           	     -1.913	           	     -4.760	      0.000	      0.000	      0.000	      0.000	     -0.604	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:32	2305.000	2307.600	2304.000	2307.000	           1751	     17.000	   2309.354	   2311.287	   2310.767	           	           	     -0.206	     -0.187	     -0.123	      0.000	     17.000	   2305.667	   2309.354	   2311.287	   2310.767	           	           	      0.000	      1.933	      0.000	           	      0.000	           	     -0.242	           	     -1.933	           	     -2.354	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:33	2306.600	2309.000	2306.600	2307.200	           2669	     18.000	   2309.180	   2311.137	   2310.702	           	           	     -0.174	     -0.150	     -0.125	      0.000	     18.000	   2306.333	   2309.180	   2311.137	   2310.702	           	           	      0.000	      1.957	      0.000	           	      0.000	           	     -0.249	           	     -1.957	           	     -1.980	      0.000	      0.000	      0.000	      0.000	      0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:34	2307.600	2308.800	2306.600	2308.800	           1854	     19.000	   2309.033	   2311.030	   2310.630	           	           	     -0.147	     -0.106	     -0.137	      0.000	     19.000	   2307.667	   2309.033	   2311.030	   2310.630	           	           	      0.000	      1.997	      0.000	           	      0.000	           	     -0.260	           	     -1.997	           	     -0.233	      0.000	      0.000	      0.000	      0.000	      1.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:35	2308.200	2308.800	2307.200	2308.200	           1580	     20.000	   2308.853	   2310.903	   2310.592	           	           	     -0.180	     -0.127	     -0.110	      0.000	     20.000	   2308.063	   2308.853	   2310.903	   2310.592	           	           	      0.000	      2.050	      0.000	           	      0.000	           	     -0.235	           	     -2.050	           	     -0.653	      0.000	      0.000	      0.000	      0.000	      0.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:36	2308.200	2308.600	2305.200	2308.400	           2400	     21.000	   2308.687	   2310.763	   2310.545	           	           	     -0.167	     -0.140	     -0.085	      0.000	     21.000	   2308.469	   2308.687	   2310.763	   2310.545	           	           	      0.000	      2.077	      0.000	           	      0.000	           	     -0.222	           	     -2.077	           	     -0.287	      0.000	      0.000	      0.000	      0.000	      0.406	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:37	2308.400	2308.400	2305.000	2305.000	           1781	     22.000	   2308.386	   2310.533	   2310.472	           	           	     -0.300	     -0.230	     -0.120	      0.000	     22.000	   2307.198	   2308.386	   2310.533	   2310.472	           	           	      0.000	      2.147	      0.000	           	      0.000	           	     -0.230	           	     -2.147	           	     -3.386	      0.000	      0.000	      0.000	      0.000	     -1.271	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:38	2305.000	2305.600	2302.000	2302.200	           4974	     23.000	   2308.013	   2310.267	   2310.365	           	           	     -0.373	     -0.267	     -0.180	      0.000	     23.000	   2305.198	   2308.013	   2310.267	   2310.365	           	           	      0.000	      2.352	      0.000	           	      0.000	           	     -0.265	           	     -2.253	           	     -5.813	      0.000	      0.000	      0.000	      0.000	     -2.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:39	2302.000	2304.400	2302.000	2304.400	           3185	     24.000	   2307.706	   2310.063	   2310.300	           	           	     -0.307	     -0.203	     -0.172	      0.000	     24.000	   2303.865	   2307.706	   2310.063	   2310.300	           	           	      0.000	      2.594	      0.000	           	      0.000	           	     -0.292	           	     -2.357	           	     -3.306	      0.000	      0.000	      0.000	      0.000	     -1.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:40	2304.600	2304.600	2301.000	2302.000	           3063	     25.000	   2307.313	   2309.830	   2310.233	           	           	     -0.393	     -0.233	     -0.132	      0.000	     25.000	   2302.865	   2307.313	   2309.830	   2310.233	           	           	      0.000	      2.920	      0.000	           	      0.000	           	     -0.312	           	     -2.517	           	     -5.313	      0.000	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:41	2302.000	2304.600	2301.600	2304.600	           2582	     26.000	   2306.980	   2309.653	   2310.168	           	           	     -0.333	     -0.177	     -0.132	      0.000	     26.000	   2303.667	   2306.980	   2309.653	   2310.168	           	           	      0.000	      3.188	      0.000	           	      0.000	           	     -0.303	           	     -2.673	           	     -2.380	      0.000	      0.000	      0.000	      0.000	      0.802	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
