 09/23-09:27	2450.200	2453.400	2449.600	2452.200	           3902	     12.000	           	           	   2443.567	   2442.423	   2440.093	   2436.787	           	      0.342	      0.215	      0.243	      0.000	     12.000	   2450.667	   2443.567	   2442.423	   2440.093	   2436.787	      6.780	      3.474	      1.000	      5.636	      0.089	      0.427	      3.306	      1.144	     15.413	      8.633	      1.000	      0.000	      1.000	      0.000	      1.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   3902.000	   2035.200	   2489.000	
 09/23-09:28	2452.200	2453.000	2451.200	2451.600	           1981	     13.000	           	           	   2443.908	   2442.621	   2440.218	   2436.826	           	      0.342	      0.198	      0.253	      0.000	     13.000	   2451.417	   2443.908	   2442.621	   2440.218	   2436.826	      7.083	      3.691	      1.000	      5.795	      0.116	      0.470	      3.392	      1.288	     14.774	      7.692	      1.000	      0.000	      1.000	      0.000	      0.750	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   1981.000	   2136.600	   2243.000	
 09/23-09:29	2451.600	2453.600	2451.200	2453.600	           2113	     14.000	           	           	   2444.325	   2442.829	   2440.347	   2436.874	           	      0.417	      0.208	      0.254	      0.000	     14.000	   2452.500	   2444.325	   2442.829	   2440.347	   2436.874	      7.451	      3.978	      1.000	      5.956	      0.142	      0.497	      3.473	      1.496	     16.727	      9.275	      1.000	      0.000	      1.000	      0.000	      1.083	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2113.000	   2343.800	   1968.500	
 09/23-09:30	2453.600	2455.600	2452.000	2455.200	           4548	     15.000	           	           	   2444.833	   2443.077	   2440.477	   2436.932	           	      0.508	      0.248	      0.259	      0.000	     15.000	   2453.500	   2444.833	   2443.077	   2440.477	   2436.932	      7.901	      4.356	      1.000	      6.145	      0.173	      0.512	      3.545	      1.756	     18.268	     10.367	      1.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   4548.000	   2879.600	   2201.000	
 09/23-09:31	2454.400	2456.800	2453.200	2456.800	           3157	     16.000	           	           	   2445.333	   2443.333	   2440.630	   2436.993	           	      0.500	      0.256	      0.283	      0.000	     16.000	   2455.167	   2445.333	   2443.333	   2440.630	   2436.993	      8.340	      4.703	      1.000	      6.340	      0.206	      0.537	      3.637	      2.000	     19.807	     11.467	      1.000	      0.000	      1.000	      0.000	      1.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   3157.000	   3140.200	   2378.600	
 09/23-09:32	2457.800	2458.600	2455.000	2456.000	           5053	     17.000	           	           	   2445.783	   2443.544	   2440.781	   2437.056	           	      0.450	      0.210	      0.304	      0.000	     17.000	   2456.000	   2445.783	   2443.544	   2440.781	   2437.056	      8.728	      5.002	      1.000	      6.488	      0.230	      0.563	      3.725	      2.240	     18.944	     10.217	      1.000	      0.000	      0.000	      0.000	      0.833	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   5053.000	   3370.400	   2702.800	
 09/23-09:33	2455.800	2455.800	2453.000	2454.200	           3631	     18.000	           	           	   2446.175	   2443.694	   2440.930	   2437.111	           	      0.392	      0.150	      0.300	      0.000	     18.000	   2455.667	   2446.175	   2443.694	   2440.930	   2437.111	      9.064	      5.245	      1.000	      6.583	      0.237	      0.583	      3.820	      2.481	     17.089	      8.025	      1.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   3631.000	   3700.400	   2918.500	
 09/23-09:34	2454.200	2456.000	2453.600	2454.400	           2521	     19.000	           	           	   2446.575	   2443.865	   2441.085	   2437.176	           	      0.400	      0.171	      0.304	      0.000	     19.000	   2454.833	   2446.575	   2443.865	   2441.085	   2437.176	      9.399	      5.490	      1.000	      6.689	      0.244	      0.608	      3.910	      2.710	     17.224	      7.825	      1.000	      0.000	      0.000	      0.000	     -0.833	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2521.000	   3782.000	   3062.900	
 09/23-09:35	2454.000	2457.600	2453.600	2457.600	           2407	     20.000	           	           	   2447.108	   2444.110	   2441.263	   2437.254	           	      0.533	      0.246	      0.333	      0.000	     20.000	   2455.417	   2447.108	   2444.110	   2441.263	   2437.254	      9.854	      5.845	      1.000	      6.856	      0.261	      0.633	      4.009	      2.998	     20.346	     10.492	      1.000	      0.000	      1.000	      0.000	      0.583	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2407.000	   3353.800	   3116.700	
 09/23-09:36	2457.800	2461.600	2457.400	2459.000	           8389	     21.000	           	           	   2447.708	   2444.358	   2441.457	   2437.342	           	      0.600	      0.248	      0.372	      0.000	     21.000	   2457.000	   2447.708	   2444.358	   2441.457	   2437.342	     10.366	      6.251	      1.000	      7.016	      0.286	      0.676	      4.115	      3.350	     21.658	     11.292	      1.000	      0.000	      1.000	      0.000	      1.583	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   8389.000	   4400.200	   3770.200	
 09/23-09:37	2458.400	2459.400	2453.600	2454.400	           4866	     22.000	           	           	   2448.167	   2444.554	   2441.607	   2437.416	           	      0.458	      0.196	      0.344	      0.000	     22.000	   2457.000	   2448.167	   2444.554	   2441.607	   2437.416	     10.751	      6.560	      1.000	      7.139	      0.305	      0.677	      4.192	      3.613	     16.984	      6.233	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   4866.000	   4362.800	   3866.600	
 09/23-09:38	2454.400	2456.200	2453.400	2454.600	           2676	     23.000	           	           	   2448.625	   2444.765	   2441.755	   2437.501	           	      0.458	      0.210	      0.298	      0.000	     23.000	   2456.000	   2448.625	   2444.765	   2441.755	   2437.501	     11.124	      6.870	      1.000	      7.264	      0.325	      0.670	      4.254	      3.860	     17.099	      5.975	      1.000	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2676.000	   4171.800	   3936.100	
 09/23-09:39	2454.600	2455.000	2452.400	2453.000	           2988	     24.000	           	           	   2449.067	   2444.942	   2441.891	   2437.563	           	      0.442	      0.177	      0.283	      0.000	     24.000	   2454.000	   2449.067	   2444.942	   2441.891	   2437.563	     11.504	      7.176	      1.000	      7.379	      0.308	      0.627	      4.328	      4.125	     15.438	      3.933	      1.000	      0.000	      0.000	      0.000	     -2.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2988.000	   4265.200	   4023.600	
 09/23-09:40	2452.400	2455.800	2452.200	2455.200	           2514	     25.000	           	           	   2449.600	   2445.163	   2442.019	   2437.646	           	      0.533	      0.221	      0.264	      0.000	     25.000	   2454.333	   2449.600	   2445.163	   2442.019	   2437.646	     11.954	      7.581	      1.000	      7.517	      0.304	      0.562	      4.373	      4.438	     17.554	      5.600	      1.000	      0.000	      0.000	      0.000	      0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2514.000	   4286.600	   3820.200	
 09/23-09:41	2455.200	2456.800	2453.000	2453.800	           2562	     26.000	           	           	   2450.108	   2445.371	   2442.117	   2437.716	           	      0.508	      0.208	      0.226	      0.000	     26.000	   2454.000	   2450.108	   2445.371	   2442.117	   2437.716	     12.393	      7.992	      1.000	      7.655	      0.300	      0.510	      4.401	      4.738	     16.084	      3.692	      1.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2562.000	   3121.200	   3760.700	
 09/23-09:42	2453.800	2455.200	2452.600	2453.200	           2430	     27.000	           	           	   2450.575	   2445.598	   2442.206	   2437.783	           	      0.467	      0.227	      0.188	      0.000	     27.000	   2454.083	   2450.575	   2445.598	   2442.206	   2437.783	     12.792	      8.369	      0.000	      7.815	      0.282	      0.451	      4.423	      4.977	     15.417	      2.625	      1.000	      0.000	      0.000	      0.000	      0.083	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2430.000	   2634.000	   3498.400	
 09/23-09:43	2453.200	2454.800	2453.200	2454.600	           1121	     28.000	           	           	   2451.100	   2445.871	   2442.317	   2437.858	           	      0.525	      0.273	      0.200	      0.000	     28.000	   2453.833	   2451.100	   2445.871	   2442.317	   2437.858	     13.242	      8.783	      0.000	      8.012	      0.296	      0.426	      4.458	      5.229	     16.742	      3.500	      1.000	      0.000	      0.000	      0.000	     -0.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   1121.000	   2323.000	   3247.400	
 09/23-09:44	2454.600	2454.600	2452.200	2452.800	           2069	     29.000	           	           	   2451.525	   2446.102	   2442.418	   2437.923	           	      0.425	      0.231	      0.211	      0.000	     29.000	   2453.500	   2451.525	   2446.102	   2442.418	   2437.923	     13.602	      9.107	      0.000	      8.179	      0.277	      0.399	      4.495	      5.423	     14.877	      1.275	      1.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2069.000	   2139.200	   3202.200	
 09/23-09:45	2452.600	2453.000	2447.400	2447.800	           7006	     30.000	           	           	   2451.875	   2446.238	   2442.479	   2437.968	           	      0.350	      0.135	      0.163	      0.000	     30.000	   2451.667	   2451.875	   2446.238	   2442.479	   2437.968	     13.907	      9.396	      0.000	      8.270	      0.252	      0.363	      4.512	      5.637	      9.833	     -4.075	      1.000	      0.000	      0.000	      1.000	     -1.833	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   7006.000	   3037.600	   3662.100	
 09/23-09:46	2447.400	2454.000	2447.400	2453.600	           5098	     31.000	           	           	   2452.183	   2446.471	   2442.597	   2438.038	           	      0.308	      0.233	      0.179	      0.000	     31.000	   2451.417	   2452.183	   2446.471	   2442.597	   2438.038	     14.145	      9.586	      0.000	      8.433	      0.255	      0.391	      4.559	      5.712	     15.562	      1.417	      1.000	      0.000	      0.000	      0.000	     -0.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   5098.000	   3544.800	   3333.000	
 09/23-09:47	2453.800	2455.800	2453.400	2454.200	           3570	     32.000	           	           	   2452.492	   2446.698	   2442.732	   2438.115	           	      0.308	      0.227	      0.253	      0.000	     32.000	   2451.917	   2452.492	   2446.698	   2442.732	   2438.115	     14.376	      9.760	      0.000	      8.583	      0.257	      0.416	      4.617	      5.794	     16.084	      1.708	      1.000	      0.000	      0.000	      0.000	      0.500	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   3570.000	   3772.800	   3203.400	
 09/23-09:48	2454.000	2456.800	2454.000	2454.600	           2810	     33.000	           	           	   2452.717	   2446.940	   2442.883	   2438.181	           	      0.225	      0.242	      0.286	      0.000	     33.000	   2454.167	   2452.717	   2446.940	   2442.883	   2438.181	     14.535	      9.833	      0.000	      8.758	      0.258	      0.466	      4.702	      5.777	     16.419	      1.884	      1.000	      0.000	      0.000	      0.000	      2.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2810.000	   4110.600	   3216.800	
 09/23-09:49	2454.800	2456.000	2454.200	2455.200	           1962	     34.000	           	           	   2452.900	   2447.215	   2443.027	   2438.247	           	      0.183	      0.275	      0.295	      0.000	     34.000	   2454.667	   2452.900	   2447.215	   2443.027	   2438.247	     14.653	      9.873	      0.000	      8.968	      0.279	      0.548	      4.781	      5.685	     16.953	      2.300	      1.000	      0.000	      0.000	      0.000	      0.500	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   1962.000	   4089.200	   3114.200	
 09/23-09:50	2455.200	2458.000	2454.000	2457.600	           3314	     35.000	           	           	   2453.233	   2447.512	   2443.190	   2438.331	           	      0.333	      0.298	      0.306	      0.000	     35.000	   2455.750	   2453.233	   2447.512	   2443.190	   2438.331	     14.902	     10.044	      0.000	      9.181	      0.293	      0.593	      4.859	      5.721	     19.269	      4.367	      1.000	      0.000	      0.000	      0.000	      1.083	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   3314.000	   3350.800	   3194.200	
 09/23-09:51	2457.000	2464.000	2456.600	2459.800	           8341	     36.000	           	           	   2453.625	   2447.848	   2443.381	   2438.421	           	      0.392	      0.335	      0.354	      0.000	     36.000	   2457.500	   2453.625	   2447.848	   2443.381	   2438.421	     15.204	     10.244	      0.000	      9.427	      0.305	      0.649	      4.960	      5.777	     21.379	      6.175	      1.000	      0.000	      0.000	      0.000	      1.750	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   8341.000	   3999.400	   3772.100	
 09/23-09:52	2459.400	2461.000	2457.600	2460.800	           3350	     37.000	           	           	   2454.067	   2448.171	   2443.577	   2438.515	           	      0.442	      0.323	      0.387	      0.000	     37.000	   2459.417	   2454.067	   2448.171	   2443.577	   2438.515	     15.551	     10.490	      0.000	      9.656	      0.334	      0.694	      5.062	      5.896	     22.285	      6.733	      1.000	      0.000	      0.000	      0.000	      1.917	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   3350.000	   3955.400	   3864.100	
 09/23-09:53	2460.600	2463.600	2459.200	2462.000	           3890	     38.000	           	           	   2454.542	   2448.515	   2443.777	   2438.616	           	      0.475	      0.344	      0.396	      0.000	     38.000	   2460.917	   2454.542	   2448.515	   2443.777	   2438.616	     15.925	     10.765	      0.000	      9.898	      0.370	      0.750	      5.161	      6.027	     23.384	      7.458	      1.000	      0.000	      0.000	      0.000	      1.500	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   3890.000	   4171.400	   4141.000	
 09/23-09:54	2461.200	2465.000	2461.200	2464.000	           5308	     39.000	           	           	   2455.058	   2448.896	   2443.973	   2438.723	           	      0.517	      0.381	      0.396	      0.000	     39.000	   2462.333	   2455.058	   2448.896	   2443.973	   2438.723	     16.335	     11.085	      0.000	     10.173	      0.392	      0.783	      5.250	      6.163	     25.277	      8.942	      1.000	      0.000	      0.000	      0.000	      1.417	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   5308.000	   4840.600	   4464.900	
 09/23-09:55	2463.800	2468.200	2463.000	2467.800	           6130	     40.000	           	           	   2455.667	   2449.317	   2444.199	   2438.853	           	      0.608	      0.421	      0.422	      0.000	     40.000	   2464.583	   2455.667	   2449.317	   2444.199	   2438.853	     16.814	     11.468	      0.000	     10.464	      0.432	      0.818	      5.346	      6.350	     28.947	     12.133	      1.000	      0.000	      1.000	      0.000	      2.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   6130.000	   5403.800	   4377.300	
 09/23-09:56	2467.200	2471.000	2466.800	2467.200	           7848	     41.000	           	           	   2456.233	   2449.729	   2444.435	   2438.992	           	      0.567	      0.413	      0.462	      0.000	     41.000	   2466.333	   2456.233	   2449.729	   2444.435	   2438.992	     17.241	     11.798	      0.000	     10.737	      0.477	      0.858	      5.443	      6.504	     28.208	     10.967	      1.000	      0.000	      0.000	      0.000	      1.750	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   7848.000	   5305.200	   4652.300	
 09/23-09:57	2467.000	2471.600	2466.000	2471.200	           4628	     42.000	           	           	   2456.858	   2450.212	   2444.682	   2439.144	           	      0.625	      0.483	      0.483	      0.000	     42.000	   2468.667	   2456.858	   2450.212	   2444.682	   2439.144	     17.715	     12.176	      0.000	     11.069	      0.527	      0.905	      5.539	      6.646	     32.056	     14.342	      1.000	      0.000	      1.000	      0.000	      2.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	   4628.000	   5560.800	   4758.100	
