 06/05-09:26	2562.800	2563.400	2562.200	2562.400	            877	     11.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.783	   2561.204	   2559.990	   2565.832	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:27	2562.400	2562.800	2561.400	2562.600	            667	     12.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.825	   2561.275	   2560.015	   2565.754	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:28	2562.800	2563.000	2562.200	2562.200	            548	     13.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.850	   2561.337	   2560.050	   2565.677	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:29	2562.200	2562.400	2561.600	2561.600	            433	     14.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.858	   2561.387	   2560.071	   2565.605	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:30	2561.600	2562.000	2561.200	2561.800	            709	     15.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.858	   2561.421	   2560.113	   2565.548	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:31	2562.000	2563.800	2561.600	2562.200	           1314	     16.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.833	   2561.458	   2560.177	   2565.497	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:32	2562.400	2563.400	2562.200	2562.400	            984	     17.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.833	   2561.496	   2560.244	   2565.451	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:33	2562.800	2563.000	2561.400	2561.800	           1320	     18.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.817	   2561.512	   2560.317	   2565.402	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:34	2562.200	2562.600	2561.800	2562.200	            643	     19.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.808	   2561.538	   2560.360	   2565.352	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:35	2562.000	2562.200	2560.800	2560.800	           1725	     20.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.708	   2561.558	   2560.394	   2565.302	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:36	2560.800	2561.200	2559.000	2560.000	           2963	     21.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.600	   2561.587	   2560.425	   2565.243	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:37	2560.000	2561.200	2560.000	2560.400	           1346	     22.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.517	   2561.633	   2560.444	   2565.178	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:38	2560.600	2560.600	2558.600	2559.200	           1981	     23.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.367	   2561.696	   2560.440	   2565.112	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:39	2559.400	2559.800	2558.400	2559.000	           1767	     24.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.183	   2561.717	   2560.440	   2565.040	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:40	2559.400	2561.600	2559.200	2561.000	           2619	     25.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2562.033	   2561.796	   2560.469	   2564.968	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:41	2561.000	2562.200	2560.600	2561.800	           1738	     26.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.925	   2561.887	   2560.469	   2564.898	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:42	2562.000	2563.600	2561.800	2562.400	           2956	     27.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.850	   2561.979	   2560.465	   2564.831	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:43	2562.400	2563.000	2562.000	2562.600	           1215	     28.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.800	   2562.058	   2560.462	   2564.764	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:44	2562.600	2563.000	2562.000	2562.800	            922	     29.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.775	   2562.146	   2560.469	   2564.696	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:45	2562.800	2563.000	2562.000	2562.800	            909	     30.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.775	   2562.233	   2560.462	   2564.621	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:46	2563.000	2563.000	2560.200	2560.600	           1981	     31.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.725	   2562.233	   2560.452	   2564.549	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:47	2560.800	2561.000	2558.400	2558.600	           3449	     32.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.575	   2562.167	   2560.429	   2564.472	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:48	2558.400	2559.800	2558.400	2559.000	           1301	     33.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.483	   2562.113	   2560.415	   2564.397	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:49	2559.200	2559.600	2557.600	2559.000	           2334	     34.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.417	   2562.054	   2560.392	   2564.327	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:50	2559.000	2560.200	2558.800	2559.200	           1299	     35.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.325	   2562.000	   2560.387	   2564.259	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:51	2559.000	2559.800	2557.200	2559.600	           2211	     36.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.233	   2561.950	   2560.394	   2564.190	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:52	2559.800	2560.000	2558.200	2558.800	           1069	     37.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.108	   2561.913	   2560.408	   2564.125	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:53	2559.000	2559.000	2557.800	2558.800	           1233	     38.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2561.017	   2561.867	   2560.423	   2564.068	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:54	2559.000	2559.000	2556.600	2557.800	           2341	     39.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.883	   2561.800	   2560.435	   2564.013	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:55	2557.200	2560.800	2557.200	2559.800	           2904	     40.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.775	   2561.762	   2560.471	   2563.980	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:56	2559.600	2561.800	2559.600	2560.600	           2422	     41.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.717	   2561.750	   2560.492	   2563.942	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:57	2560.800	2560.800	2559.600	2560.000	           1128	     42.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.633	   2561.729	   2560.479	   2563.901	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:58	2560.200	2560.800	2560.000	2560.400	            690	     43.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.567	   2561.708	   2560.471	   2563.858	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-09:59	2560.400	2560.800	2559.400	2559.600	            979	     44.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.500	   2561.679	   2560.458	   2563.804	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:00	2559.600	2559.600	2558.000	2559.200	           1541	     45.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.408	   2561.633	   2560.460	   2563.749	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:01	2559.400	2560.600	2559.000	2560.200	           1122	     46.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.342	   2561.587	   2560.483	   2563.696	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:02	2560.200	2561.600	2560.000	2561.400	           1562	     47.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.317	   2561.575	   2560.510	   2563.646	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:03	2561.400	2562.600	2561.200	2562.000	           1970	     48.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.325	   2561.571	   2560.544	   2563.604	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:04	2562.200	2562.400	2561.400	2561.800	           1171	     49.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.308	   2561.558	   2560.585	   2563.562	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:05	2562.000	2562.200	2561.400	2561.600	            916	     50.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.333	   2561.521	   2560.613	   2563.510	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:06	2561.800	2562.400	2561.400	2562.000	           1017	     51.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.400	   2561.500	   2560.658	   2563.465	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:07	2561.600	2562.000	2560.600	2561.400	           1221	     52.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.433	   2561.475	   2560.712	   2563.423	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:08	2561.400	2561.400	2559.800	2560.800	           1843	     53.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.483	   2561.425	   2560.742	   2563.380	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:09	2560.800	2561.800	2560.800	2561.600	           1035	     54.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.575	   2561.379	   2560.767	   2563.342	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:10	2561.600	2563.000	2561.200	2563.000	           1680	     55.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.642	   2561.337	   2560.813	   2563.314	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:11	2563.000	2563.200	2559.800	2560.200	           2939	     56.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.583	   2561.254	   2560.810	   2563.262	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:12	2560.000	2561.400	2559.200	2560.400	           1913	     57.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.517	   2561.183	   2560.840	   2563.201	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:13	2560.600	2560.800	2559.400	2559.600	           1101	     58.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.417	   2561.108	   2560.858	   2563.135	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:14	2559.800	2560.200	2559.200	2559.800	           1039	     59.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.325	   2561.050	   2560.883	   2563.063	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:15	2559.800	2560.600	2559.000	2559.800	           1136	     60.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.225	   2561.000	   2560.879	   2562.991	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:16	2560.200	2560.400	2559.000	2559.200	           1026	     61.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.175	   2560.950	   2560.877	   2562.872	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:17	2559.200	2559.800	2559.000	2559.400	            588	     62.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.200	   2560.887	   2560.873	   2562.770	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:18	2559.200	2559.400	2558.600	2558.800	           1187	     63.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.192	   2560.837	   2560.869	   2562.667	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:19	2558.800	2559.600	2558.400	2558.400	           1105	     64.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.175	   2560.796	   2560.860	   2562.564	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:20	2558.800	2559.000	2558.200	2558.600	           1042	     65.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.150	   2560.738	   2560.852	   2562.464	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:21	2558.600	2559.400	2558.000	2558.000	            996	     66.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.100	   2560.667	   2560.823	   2562.366	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:22	2558.200	2559.000	2558.000	2558.800	           1330	     67.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.100	   2560.604	   2560.802	   2562.278	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:23	2558.400	2559.000	2558.200	2558.600	            645	     68.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.092	   2560.554	   2560.796	   2562.193	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:24	2558.600	2559.400	2558.200	2559.000	            816	     69.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.133	   2560.508	   2560.792	   2562.111	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:25	2559.000	2559.400	2557.800	2558.000	           1181	     70.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2560.075	   2560.425	   2560.788	   2562.018	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:26	2557.600	2558.600	2557.600	2558.000	            974	     71.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.983	   2560.350	   2560.777	   2561.928	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:27	2558.000	2559.800	2557.800	2559.600	           1102	     72.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.967	   2560.300	   2560.788	   2561.850	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:28	2559.600	2560.600	2559.000	2560.400	           1892	     73.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.975	   2560.271	   2560.804	   2561.770	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:29	2560.400	2560.600	2559.600	2559.600	            828	     74.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.967	   2560.233	   2560.810	   2561.691	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:30	2559.800	2560.000	2558.200	2558.400	            965	     75.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.950	   2560.179	   2560.800	   2561.601	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:31	2558.800	2559.600	2558.600	2559.600	            929	     76.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.925	   2560.133	   2560.796	   2561.524	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:32	2559.400	2559.600	2558.600	2558.800	            520	     77.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.842	   2560.079	   2560.788	   2561.448	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:33	2558.800	2559.600	2558.600	2559.400	            483	     78.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.750	   2560.038	   2560.775	   2561.372	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:34	2559.400	2560.400	2558.400	2558.800	           1364	     79.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.650	   2559.979	   2560.758	   2561.301	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:35	2559.000	2559.800	2558.800	2559.800	            664	     80.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.600	   2559.967	   2560.762	   2561.235	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:36	2559.400	2561.200	2559.000	2560.200	           2233	     81.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.533	   2559.967	   2560.777	   2561.164	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:37	2560.200	2560.400	2559.400	2559.800	           1011	     82.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.483	   2559.958	   2560.796	   2561.096	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:38	2560.200	2561.400	2559.800	2561.400	           1520	     83.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.500	   2559.992	   2560.844	   2561.029	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:39	2561.600	2561.800	2560.200	2560.600	           1511	     84.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.467	   2560.021	   2560.869	   2560.958	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:40	2560.600	2561.000	2560.000	2561.000	           1086	     85.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.400	   2560.021	   2560.908	   2560.896	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:41	2561.000	2561.600	2560.600	2561.400	           1025	     86.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.442	   2560.012	   2560.950	   2560.837	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:42	2561.200	2561.600	2560.600	2561.400	            934	     87.000	      1.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.475	   2559.996	   2560.988	   2560.779	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:43	2561.000	2562.400	2561.000	2562.400	           2074	     88.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.567	   2559.992	   2561.025	   2560.739	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:44	2562.600	2562.600	2561.200	2561.200	           1428	     89.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.608	   2559.967	   2561.056	   2560.697	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:45	2561.400	2563.600	2560.800	2563.600	           2391	     90.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.742	   2559.983	   2561.108	   2560.670	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/05-10:46	2563.600	2563.600	2562.000	2562.200	           1832	     91.000	      0.000	   2584.400	   2568.200	           	           	           	           	           	           	   2559.833	   2560.004	   2561.119	   2560.635	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
