 05/29-09:16	2638.000	2638.800	2633.800	2637.000	           6059	   2629.233	   2625.240	   2610.742	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2629.233	   2625.240	   2610.742	           	   2655.400	   2623.000	      4.600	      0.000	           	           	      1.000	      1.356	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      5.600	      3.800	           	     25.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:17	2637.200	2640.800	2637.200	2638.600	           4415	   2629.780	   2625.697	   2611.203	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2629.780	   2625.697	   2611.203	           	   2655.400	   2623.000	      2.000	      0.000	           	           	      1.000	      1.411	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      6.000	      1.600	           	     26.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:18	2638.800	2640.600	2638.200	2639.600	           2602	   2630.327	   2626.160	   2611.675	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2630.327	   2626.160	   2611.675	           	   2655.400	   2623.000	     -0.200	      0.000	           	           	      1.000	      1.158	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      6.400	      1.000	           	     27.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:19	2639.400	2641.600	2639.200	2639.600	           2464	   2630.826	   2626.636	   2612.147	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	           	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2630.826	   2626.636	   2612.147	           	   2655.400	   2623.000	      0.800	      0.000	           	           	      1.000	      1.158	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      2.600	      0.000	           	     28.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:20	2639.800	2639.800	2637.000	2637.600	           3298	   2631.306	   2627.073	   2612.610	           	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2631.306	   2627.073	   2612.610	           	   2655.400	   2623.000	     -1.800	      0.000	           	           	      0.000	      1.536	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	     -2.000	           	     29.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:21	2638.000	2641.000	2637.800	2640.000	           2516	   2631.833	   2627.546	   2613.087	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2631.833	   2627.546	   2613.087	           	   2655.400	   2623.000	     -0.600	      0.000	           	           	      0.000	      1.510	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.400	      2.400	           	     30.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:22	2640.000	2640.000	2639.200	2640.000	           1184	   2632.359	   2628.003	   2613.557	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2632.359	   2628.003	   2613.557	           	   2655.400	   2623.000	     -1.600	      0.000	           	           	      0.000	      0.763	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.400	      0.000	           	     31.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:23	2639.800	2640.800	2639.200	2639.600	           1346	   2632.827	   2628.430	   2614.020	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2632.827	   2628.430	   2614.020	           	   2655.400	   2623.000	     -0.200	      0.000	           	           	      0.000	      1.869	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      2.000	     -0.400	           	     32.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:24	2639.600	2640.400	2639.200	2639.600	           1194	   2633.280	   2628.797	   2614.497	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2633.280	   2628.797	   2614.497	           	   2655.400	   2623.000	     -0.600	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.400	      0.000	           	     33.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:25	2639.000	2639.800	2638.400	2639.000	            995	   2633.674	   2629.087	   2614.968	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2633.674	   2629.087	   2614.968	           	   2655.400	   2623.000	     -1.000	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     -0.600	           	     34.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:26	2639.200	2639.400	2637.400	2638.400	           2117	   2634.107	   2629.333	   2615.430	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2634.107	   2629.333	   2615.430	           	   2655.400	   2623.000	     -1.400	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      1.200	     -0.600	           	     35.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:27	2638.600	2640.600	2638.000	2640.600	           1450	   2634.586	   2629.647	   2615.903	           	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2634.586	   2629.647	   2615.903	           	   2655.400	   2623.000	      0.200	      0.000	           	           	      0.000	      0.685	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      2.200	           	     36.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:28	2640.600	2641.600	2639.000	2639.000	           2411	   2634.920	   2629.870	   2616.368	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2634.920	   2629.870	   2616.368	           	   2655.400	   2623.000	      1.000	      0.000	           	           	      0.000	      0.320	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     -1.600	           	     37.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:29	2639.400	2641.000	2638.600	2640.600	            979	   2635.206	   2630.103	   2616.837	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2635.206	   2630.103	   2616.837	           	   2655.400	   2623.000	     -0.600	      0.000	           	           	      0.000	      1.007	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      2.200	      1.600	           	     38.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:30	2640.400	2641.400	2639.200	2640.200	           1484	   2635.500	   2630.317	   2617.300	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2635.500	   2630.317	   2617.300	           	   2655.400	   2623.000	     -0.200	      0.000	           	           	      0.000	      0.251	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.400	     -0.400	           	     39.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:31	2641.000	2643.200	2640.600	2641.600	           4433	   2635.900	   2630.590	   2617.775	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	           	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2635.900	   2630.590	   2617.775	           	   2655.400	   2623.000	      1.600	      0.000	           	           	      1.000	      3.647	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      2.600	      1.400	           	     40.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:32	2640.800	2642.000	2639.600	2639.600	           2012	   2636.214	   2630.833	   2618.223	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2636.214	   2630.833	   2618.223	           	   2655.400	   2623.000	     -1.200	      0.000	           	           	      1.000	      1.268	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	     -2.000	           	     41.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:33	2639.200	2641.000	2637.600	2639.000	           3491	   2636.480	   2631.070	   2618.663	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2636.480	   2631.070	   2618.663	           	   2655.400	   2623.000	     -2.200	      0.000	           	           	      1.000	      0.806	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.200	     -0.600	           	     42.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:34	2639.200	2640.600	2638.400	2638.400	           1618	   2636.674	   2631.317	   2619.035	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2636.674	   2631.317	   2619.035	           	   2655.400	   2623.000	     -2.600	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      3.200	     -0.600	           	     43.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:35	2638.400	2642.400	2638.200	2642.200	           2758	   2637.060	   2631.614	   2619.445	           	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2637.060	   2631.614	   2619.445	           	   2655.400	   2623.000	      0.400	      0.000	           	           	      0.000	      0.540	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      2.600	      3.800	           	     44.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:36	2642.800	2644.600	2642.800	2644.000	           5240	   2637.433	   2631.937	   2619.862	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	           	      0.000	      1.000	     10.000	      0.000	      0.000	   2637.433	   2631.937	   2619.862	           	   2655.400	   2623.000	      2.200	      0.000	           	           	      1.000	      4.943	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      5.000	      1.800	           	     45.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:37	2644.000	2645.400	2643.400	2644.200	           3470	   2637.833	   2632.267	   2620.278	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	           	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2637.833	   2632.267	   2620.278	           	   2655.400	   2623.000	      0.800	      0.000	           	           	      1.000	      4.943	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      5.800	      0.200	           	     46.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:38	2644.200	2644.800	2642.600	2643.200	           2701	   2638.200	   2632.550	   2620.688	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2638.200	   2632.550	   2620.688	           	   2655.400	   2623.000	     -0.600	      0.000	           	           	      1.000	      3.225	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	     -1.000	           	     47.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/29-09:39	2643.400	2644.800	2642.600	2643.400	           2099	   2638.567	   2632.864	   2621.094	           	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	           	      0.000	      0.000	     10.000	      0.000	      0.000	   2638.567	   2632.864	   2621.094	           	   2655.400	   2623.000	     -0.600	      0.000	           	           	      0.000	      1.285	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.600	      0.200	           	     48.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
