 09/11-09:36	2482.600	2487.600	2482.600	2486.800	           4501	     21.000	   2481.727	   2471.433	   2458.473	           	           	      0.581	      0.630	      0.657	      0.000	     21.000	   2484.000	   2481.727	   2471.433	   2458.473	           	           	     23.254	      0.000	           	           	      1.250	           	     10.294	           	      5.073	      0.000	      0.000	      0.000	      0.000	      2.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:37	2487.000	2488.200	2485.200	2487.400	           2977	     22.000	   2482.267	   2472.067	   2458.815	           	           	      0.540	      0.633	      0.680	      0.000	     22.000	   2485.802	   2482.267	   2472.067	   2458.815	           	           	     23.452	      0.000	           	           	      1.300	           	     10.200	           	      5.133	      0.000	      0.000	      0.000	      0.000	      1.802	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:38	2487.200	2492.800	2486.600	2491.000	           6453	     23.000	   2482.953	   2472.757	   2459.192	           	           	      0.687	      0.690	      0.718	      0.000	     23.000	   2488.406	   2482.953	   2472.757	   2459.192	           	           	     23.761	      0.000	           	           	      1.375	           	     10.196	           	      8.047	      0.000	      0.000	      0.000	      0.000	      2.604	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:39	2490.600	2493.800	2490.400	2492.000	           4611	     24.000	   2483.620	   2473.464	   2459.587	           	           	      0.667	      0.707	      0.772	      0.000	     24.000	   2490.135	   2483.620	   2473.464	   2459.587	           	           	     24.033	      0.000	           	           	      1.452	           	     10.156	           	      8.380	      0.000	      0.000	      0.000	      0.000	      1.729	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:40	2492.000	2496.800	2492.000	2496.600	           5790	     25.000	   2484.420	   2474.230	   2460.002	           	           	      0.800	      0.767	      0.810	      0.000	     25.000	   2493.198	   2484.420	   2474.230	   2460.002	           	           	     24.418	      0.000	           	           	      1.528	           	     10.189	           	     12.180	      0.000	      0.000	      0.000	      0.000	      3.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:41	2496.400	2497.400	2492.600	2492.600	           5390	     26.000	   2485.100	   2474.903	   2460.388	           	           	      0.680	      0.673	      0.802	      0.000	     26.000	   2493.729	   2485.100	   2474.903	   2460.388	           	           	     24.712	      0.000	           	           	      1.573	           	     10.197	           	      7.500	      0.000	      0.000	      0.000	      0.000	      0.531	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:42	2492.800	2494.200	2489.400	2489.600	           5715	     27.000	   2485.667	   2475.543	   2460.755	           	           	      0.567	      0.640	      0.753	      0.000	     27.000	   2492.927	   2485.667	   2475.543	   2460.755	           	           	     24.912	      0.000	           	           	      1.563	           	     10.124	           	      3.933	      0.000	      0.000	      0.000	      0.000	     -0.802	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:43	2489.400	2489.800	2482.000	2484.200	           8655	     28.000	   2486.053	   2476.100	   2461.073	           	           	      0.386	      0.557	      0.685	      0.000	     28.000	   2488.802	   2486.053	   2476.100	   2461.073	           	           	     24.980	      0.000	           	           	      1.487	           	      9.953	           	     -1.853	      0.000	      0.000	      0.000	      1.000	     -4.125	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:44	2484.200	2485.200	2483.400	2484.600	           3361	     29.000	   2486.420	   2476.677	   2461.390	           	           	      0.366	      0.576	      0.635	      0.000	     29.000	   2486.135	   2486.420	   2476.677	   2461.390	           	           	     25.030	      0.000	           	           	      1.388	           	      9.743	           	     -1.820	      0.000	      0.000	      0.000	      1.000	     -2.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:45	2484.600	2486.600	2484.000	2484.400	           2965	     30.000	   2486.813	   2477.243	   2461.697	           	           	      0.394	      0.567	      0.623	      0.000	     30.000	   2484.406	   2486.813	   2477.243	   2461.697	           	           	     25.117	      0.000	           	           	      1.309	           	      9.570	           	     -2.414	      0.000	      0.000	      0.000	      1.000	     -1.729	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
