 08/19-10:24	2297.800	2298.400	2296.200	2297.800	           1659	     69.000	   2300.313	   2300.136	   2313.040	           	     -0.153	     -0.051	     -0.548	      0.000	     69.000	   2299.556	   2300.313	   2300.136	   2313.040	           	           	      0.000	     12.904	      0.000	           	      0.000	           	     -1.060	           	      0.177	           	     -2.513	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:25	2297.800	2298.400	2296.400	2297.400	           1622	     70.000	   2300.094	   2300.107	   2312.763	           	     -0.220	     -0.030	     -0.550	      0.000	     70.000	   2298.481	   2300.094	   2300.107	   2312.763	           	           	      0.000	     12.669	      0.000	           	      0.000	           	     -1.095	           	     -0.013	           	     -2.694	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:26	2296.800	2298.200	2296.800	2297.200	           1302	     71.000	   2299.893	   2300.036	   2312.485	           	     -0.201	     -0.070	     -0.555	      0.000	     71.000	   2297.719	   2299.893	   2300.036	   2312.485	           	           	      0.000	     12.592	      0.000	           	      0.000	           	     -1.104	           	     -0.144	           	     -2.693	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:27	2297.200	2301.400	2297.000	2300.800	           3102	     72.000	   2299.627	   2300.093	   2312.237	           	     -0.266	      0.057	     -0.526	      0.000	     72.000	   2298.200	   2299.627	   2300.093	   2312.237	           	           	      0.000	     12.610	      0.000	           	      0.000	           	     -1.077	           	     -0.466	           	      1.173	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:28	2300.600	2300.600	2297.600	2298.200	           1396	     73.000	   2299.386	   2300.083	   2311.965	           	     -0.241	     -0.010	     -0.520	      0.000	     73.000	   2298.275	   2299.386	   2300.083	   2311.965	           	           	      0.000	     12.578	      0.000	           	      0.000	           	     -1.075	           	     -0.697	           	     -1.187	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:29	2298.000	2300.000	2296.000	2298.000	           2607	     74.000	   2299.126	   2300.106	   2311.685	           	     -0.260	      0.023	     -0.552	      0.000	     74.000	   2298.319	   2299.126	   2300.106	   2311.685	           	           	      0.000	     12.559	      0.000	           	      0.000	           	     -1.078	           	     -0.980	           	     -1.126	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:30	2298.200	2300.800	2298.200	2299.200	           1985	     75.000	   2298.974	   2300.190	   2311.410	           	     -0.152	      0.084	     -0.555	      0.000	     75.000	   2298.681	   2298.974	   2300.190	   2311.410	           	           	      0.000	     12.436	      0.000	           	      0.000	           	     -1.075	           	     -1.216	           	      0.226	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:31	2299.600	2299.600	2297.000	2297.400	           1823	     76.000	   2298.788	   2300.167	   2311.124	           	     -0.186	     -0.023	     -0.561	      0.000	     76.000	   2298.725	   2298.788	   2300.167	   2311.124	           	           	      0.000	     12.336	      0.000	           	      0.000	           	     -1.113	           	     -1.379	           	     -1.388	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:32	2297.400	2299.600	2296.800	2298.000	           1426	     77.000	   2298.680	   2300.194	   2310.840	           	     -0.107	      0.027	     -0.570	      0.000	     77.000	   2298.163	   2298.680	   2300.194	   2310.840	           	           	      0.000	     12.160	      0.000	           	      0.000	           	     -1.125	           	     -1.514	           	     -0.680	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:33	2297.800	2298.600	2296.400	2298.400	           1573	     78.000	   2298.553	   2300.313	   2310.558	           	     -0.127	      0.119	     -0.565	      0.000	     78.000	   2298.200	   2298.553	   2300.313	   2310.558	           	           	      0.000	     12.005	      0.000	           	      0.000	           	     -1.127	           	     -1.760	           	     -0.153	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:34	2298.600	2298.600	2295.800	2296.800	           1997	     79.000	   2298.433	   2300.364	   2310.273	           	     -0.120	      0.051	     -0.567	      0.000	     79.000	   2297.962	   2298.433	   2300.364	   2310.273	           	           	      0.000	     11.840	      0.000	           	      0.000	           	     -1.137	           	     -1.930	           	     -1.633	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:35	2296.800	2297.600	2294.800	2295.600	           2330	     80.000	   2298.307	   2300.351	   2309.979	           	     -0.126	     -0.013	     -0.580	      0.000	     80.000	   2297.244	   2298.307	   2300.351	   2309.979	           	           	      0.000	     11.671	      0.000	           	      0.000	           	     -1.145	           	     -2.043	           	     -2.707	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:36	2295.400	2296.400	2293.200	2293.800	           3008	     81.000	   2298.226	   2300.216	   2309.667	           	     -0.081	     -0.135	     -0.607	      0.000	     81.000	   2296.512	   2298.226	   2300.216	   2309.667	           	           	      0.000	     11.440	      0.000	           	      0.000	           	     -1.174	           	     -1.990	           	     -4.426	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:37	2293.600	2295.000	2293.400	2294.200	           2119	     82.000	   2298.174	   2300.067	   2309.357	           	     -0.052	     -0.149	     -0.622	      0.000	     82.000	   2295.762	   2298.174	   2300.067	   2309.357	           	           	      0.000	     11.183	      0.000	           	      0.000	           	     -1.201	           	     -1.893	           	     -3.974	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:38	2294.200	2295.600	2293.800	2295.000	           1830	     83.000	   2298.181	   2299.920	   2309.052	           	      0.007	     -0.147	     -0.615	      0.000	     83.000	   2295.087	   2298.181	   2299.920	   2309.052	           	           	      0.000	     10.871	      0.000	           	      0.000	           	     -1.221	           	     -1.739	           	     -3.181	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:39	2295.000	2296.200	2294.000	2294.800	           1876	     84.000	   2298.099	   2299.753	   2308.746	           	     -0.082	     -0.167	     -0.610	      0.000	     84.000	   2294.675	   2298.099	   2299.753	   2308.746	           	           	      0.000	     10.647	      0.000	           	      0.000	           	     -1.232	           	     -1.654	           	     -3.299	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:40	2294.800	2295.800	2292.800	2295.400	           2610	     85.000	   2298.060	   2299.677	   2308.448	           	     -0.039	     -0.076	     -0.603	      0.000	     85.000	   2294.637	   2298.060	   2299.677	   2308.448	           	           	      0.000	     10.388	      0.000	           	      0.000	           	     -1.218	           	     -1.617	           	     -2.660	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:41	2295.600	2297.600	2295.600	2296.400	           2544	     86.000	   2298.012	   2299.613	   2308.160	           	     -0.048	     -0.064	     -0.586	      0.000	     86.000	   2295.163	   2298.012	   2299.613	   2308.160	           	           	      0.000	     10.147	      0.000	           	      0.000	           	     -1.197	           	     -1.601	           	     -1.613	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:42	2296.400	2297.400	2295.600	2296.000	           1112	     87.000	   2297.973	   2299.563	   2307.867	           	     -0.040	     -0.050	     -0.582	      0.000	     87.000	   2295.512	   2297.973	   2299.563	   2307.867	           	           	      0.000	      9.894	      0.000	           	      0.000	           	     -1.185	           	     -1.590	           	     -1.973	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:43	2295.600	2296.600	2293.000	2294.600	           1790	     88.000	   2297.867	   2299.497	   2307.560	           	     -0.106	     -0.066	     -0.600	      0.000	     88.000	   2295.438	   2297.867	   2299.497	   2307.560	           	           	      0.000	      9.693	      0.000	           	      0.000	           	     -1.186	           	     -1.630	           	     -3.267	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:44	2294.800	2296.800	2294.800	2295.800	           1316	     89.000	   2297.727	   2299.424	   2307.267	           	     -0.140	     -0.073	     -0.600	      0.000	     89.000	   2295.650	   2297.727	   2299.424	   2307.267	           	           	      0.000	      9.540	      0.000	           	      0.000	           	     -1.182	           	     -1.697	           	     -1.927	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:45	2295.800	2296.200	2295.000	2295.000	           1190	     90.000	   2297.660	   2299.267	   2306.969	           	     -0.067	     -0.157	     -0.592	      0.000	     90.000	   2295.563	   2297.660	   2299.267	   2306.969	           	           	      0.000	      9.308	      0.000	           	      0.000	           	     -1.191	           	     -1.607	           	     -2.660	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:46	2295.200	2296.600	2294.000	2295.000	           1867	     91.000	   2297.548	   2299.127	   2306.673	           	     -0.113	     -0.140	     -0.594	      0.000	     91.000	   2295.288	   2297.548	   2299.127	   2306.673	           	           	      0.000	      9.125	      0.000	           	      0.000	           	     -1.193	           	     -1.579	           	     -2.548	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:47	2295.000	2295.600	2293.800	2294.200	           1034	     92.000	   2297.294	   2298.960	   2306.370	           	     -0.254	     -0.167	     -0.598	      0.000	     92.000	   2294.925	   2297.294	   2298.960	   2306.370	           	           	      0.000	      9.076	      0.000	           	      0.000	           	     -1.190	           	     -1.667	           	     -3.094	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:48	2294.200	2294.400	2292.600	2294.400	           2431	     93.000	   2297.033	   2298.840	   2306.068	           	     -0.260	     -0.121	     -0.605	      0.000	     93.000	   2294.875	   2297.033	   2298.840	   2306.068	           	           	      0.000	      9.035	      0.000	           	      0.000	           	     -1.199	           	     -1.806	           	     -2.634	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:49	2294.400	2294.600	2290.800	2291.200	           3481	     94.000	   2296.685	   2298.623	   2305.741	           	     -0.348	     -0.217	     -0.629	      0.000	     94.000	   2293.950	   2296.685	   2298.623	   2305.741	           	           	      0.000	      9.056	      0.000	           	      0.000	           	     -1.227	           	     -1.938	           	     -5.485	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:50	2291.200	2292.400	2288.800	2291.200	           4966	     95.000	   2296.301	   2298.454	   2305.417	           	     -0.384	     -0.169	     -0.651	      0.000	     95.000	   2293.200	   2296.301	   2298.454	   2305.417	           	           	      0.000	      9.116	      0.000	           	      0.000	           	     -1.256	           	     -2.153	           	     -5.101	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:51	2291.000	2292.600	2290.400	2290.800	           2645	     96.000	   2295.959	   2298.320	   2305.086	           	     -0.342	     -0.134	     -0.655	      0.000	     96.000	   2292.350	   2295.959	   2298.320	   2305.086	           	           	      0.000	      9.127	      0.000	           	      0.000	           	     -1.284	           	     -2.360	           	     -5.159	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:52	2291.000	2292.600	2290.600	2291.600	           2113	     97.000	   2295.733	   2298.170	   2304.763	           	     -0.226	     -0.150	     -0.654	      0.000	     97.000	   2291.837	   2295.733	   2298.170	   2304.763	           	           	      0.000	      9.030	      0.000	           	      0.000	           	     -1.305	           	     -2.436	           	     -4.133	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:53	2291.800	2294.600	2291.200	2293.800	           2869	     98.000	   2295.600	   2298.033	   2304.460	           	     -0.133	     -0.136	     -0.626	      0.000	     98.000	   2291.725	   2295.600	   2298.033	   2304.460	           	           	      0.000	      8.860	      0.000	           	      0.000	           	     -1.281	           	     -2.433	           	     -1.800	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:54	2293.800	2294.800	2293.200	2293.400	           1527	     99.000	   2295.453	   2297.883	   2304.152	           	     -0.147	     -0.150	     -0.612	      0.000	     99.000	   2292.163	   2295.453	   2297.883	   2304.152	           	           	      0.000	      8.698	      0.000	           	      0.000	           	     -1.265	           	     -2.430	           	     -2.053	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:55	2293.400	2293.400	2291.200	2292.200	           1810	    100.000	   2295.279	   2297.687	   2303.833	   2323.681	     -0.174	     -0.197	     -0.627	      0.000	    100.000	   2292.350	   2295.279	   2297.687	   2303.833	   2323.681	     28.402	      0.000	      8.554	      0.000	     25.995	      0.000	           	     -1.253	    -19.848	     -2.407	    -31.481	     -3.079	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:56	2292.000	2293.000	2290.000	2291.000	           3078	    101.000	   2295.073	   2297.483	   2303.505	   2323.474	     -0.206	     -0.204	     -0.647	      0.000	    101.000	   2292.400	   2295.073	   2297.483	   2303.505	   2323.474	     28.401	      0.000	      8.432	      0.000	     25.991	      0.000	           	     -1.259	    -19.970	     -2.410	    -32.474	     -4.073	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:57	2291.200	2291.600	2290.000	2290.000	           1660	    102.000	   2294.712	   2297.170	   2303.168	   2323.264	     -0.361	     -0.313	     -0.665	      0.000	    102.000	   2292.075	   2294.712	   2297.170	   2303.168	   2323.264	     28.552	      0.000	      8.456	      0.000	     26.094	      0.000	           	     -1.292	    -20.096	     -2.457	    -33.264	     -4.712	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:58	2290.400	2292.600	2290.400	2291.400	           1638	    103.000	   2294.488	   2296.937	   2302.845	   2323.035	     -0.225	     -0.233	     -0.660	      0.000	    103.000	   2291.600	   2294.488	   2296.937	   2302.845	   2323.035	     28.548	      0.000	      8.357	      0.000	     26.098	      0.000	           	     -1.307	    -20.190	     -2.449	    -31.635	     -3.088	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-10:59	2291.400	2292.000	2290.600	2291.000	           1321	    104.000	   2294.254	   2296.690	   2302.517	   2322.815	     -0.233	     -0.247	     -0.652	      0.000	    104.000	   2291.125	   2294.254	   2296.690	   2302.517	   2322.815	     28.561	      0.000	      8.262	      0.000	     26.125	      0.000	     -0.866	     -1.316	    -20.299	     -2.436	    -31.815	     -3.254	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:00	2291.200	2296.000	2290.800	2295.000	           4603	    105.000	   2294.114	   2296.544	   2302.225	   2322.589	     -0.141	     -0.146	     -0.620	      0.000	    105.000	   2291.688	   2294.114	   2296.544	   2302.225	   2322.589	     28.475	      0.000	      8.112	      0.000	     26.045	      0.000	     -0.885	     -1.280	    -20.364	     -2.430	    -27.589	      0.886	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:01	2295.200	2297.400	2294.200	2296.400	           3286	    106.000	   2294.079	   2296.433	   2301.945	   2322.355	     -0.034	     -0.110	     -0.572	      0.000	    106.000	   2292.762	   2294.079	   2296.433	   2301.945	   2322.355	     28.276	      0.000	      7.866	      0.000	     25.922	      0.000	     -0.909	     -1.223	    -20.410	     -2.354	    -25.955	      2.321	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:02	2296.400	2296.600	2294.800	2296.200	           2005	    107.000	   2294.019	   2296.349	   2301.663	   2322.112	     -0.060	     -0.084	     -0.562	      0.000	    107.000	   2294.000	   2294.019	   2296.349	   2301.663	   2322.112	     28.093	      0.000	      7.644	      0.000	     25.762	      0.000	     -0.923	     -1.182	    -20.449	     -2.331	    -25.912	      2.181	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:03	2296.200	2296.400	2294.600	2294.800	           1388	    108.000	   2293.900	   2296.227	   2301.370	   2321.840	     -0.119	     -0.123	     -0.575	      0.000	    108.000	   2294.675	   2293.900	   2296.227	   2301.370	   2321.840	     27.940	      0.000	      7.470	      0.000	     25.613	      0.000	     -0.975	     -1.147	    -20.470	     -2.327	    -27.040	      0.900	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:04	2295.000	2296.200	2294.600	2295.200	           1147	    109.000	   2293.846	   2296.140	   2301.080	   2321.561	     -0.054	     -0.087	     -0.583	      0.000	    109.000	   2295.512	   2293.846	   2296.140	   2301.080	   2321.561	     27.715	      0.000	      7.234	      0.000	     25.421	      0.000	     -1.028	     -1.146	    -20.481	     -2.294	    -26.361	      1.354	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:05	2295.000	2295.400	2293.000	2293.000	           1968	    110.000	   2293.758	   2296.033	   2300.771	   2321.221	     -0.088	     -0.107	     -0.599	      0.000	    110.000	   2295.113	   2293.758	   2296.033	   2300.771	   2321.221	     27.463	      0.000	      7.013	      0.000	     25.189	      0.000	     -1.134	     -1.174	    -20.450	     -2.274	    -28.221	     -0.758	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:06	2293.000	2295.800	2293.000	2295.800	           1766	    111.000	   2293.827	   2296.027	   2300.487	   2320.831	      0.069	     -0.006	     -0.593	      0.000	    111.000	   2295.000	   2293.827	   2296.027	   2300.487	   2320.831	     27.004	      0.000	      6.659	      0.000	     24.804	      0.000	     -1.281	     -1.177	    -20.344	     -2.199	    -25.031	      1.973	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:07	2295.600	2296.200	2294.200	2296.000	           1586	    112.000	   2293.885	   2296.030	   2300.203	   2320.461	      0.058	      0.003	     -0.568	      0.000	    112.000	   2294.962	   2293.885	   2296.030	   2300.203	   2320.461	     26.575	      0.000	      6.318	      0.000	     24.431	      0.000	     -1.379	     -1.167	    -20.258	     -2.144	    -24.461	      2.115	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:08	2295.800	2298.400	2295.000	2296.800	           2577	    113.000	   2293.946	   2296.063	   2299.927	   2320.081	      0.060	      0.034	     -0.560	      0.000	    113.000	   2295.363	   2293.946	   2296.063	   2299.927	   2320.081	     26.135	      0.000	      5.981	      0.000	     24.017	      0.000	     -1.480	     -1.153	    -20.154	     -2.118	    -23.281	      2.854	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:09	2296.800	2297.600	2295.400	2295.400	           1520	    114.000	   2293.967	   2296.033	   2299.638	   2319.682	      0.021	     -0.031	     -0.565	      0.000	    114.000	   2295.400	   2293.967	   2296.033	   2299.638	   2319.682	     25.716	      0.000	      5.671	      0.000	     23.650	      0.000	     -1.539	     -1.133	    -20.044	     -2.066	    -24.282	      1.433	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:10	2295.800	2300.800	2295.800	2298.200	           4375	    115.000	   2294.060	   2296.060	   2299.374	   2319.371	      0.094	      0.028	     -0.553	      0.000	    115.000	   2296.450	   2294.060	   2296.060	   2299.374	   2319.371	     25.311	      0.000	      5.313	      0.000	     23.311	      0.000	     -1.460	     -1.113	    -19.998	     -2.000	    -21.171	      4.140	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:11	2297.600	2299.600	2297.600	2299.600	           2013	    116.000	   2294.167	   2296.090	   2299.120	   2319.073	      0.106	      0.029	     -0.518	      0.000	    116.000	   2297.200	   2294.167	   2296.090	   2299.120	   2319.073	     24.907	      0.000	      4.953	      0.000	     22.984	      0.000	     -1.387	     -1.083	    -19.954	     -1.923	    -19.473	      5.433	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-11:12	2299.400	2299.600	2297.000	2297.000	           2057	    117.000	   2294.200	   2296.086	   2298.845	   2318.770	      0.033	     -0.003	     -0.529	      0.000	    117.000	   2297.400	   2294.200	   2296.086	   2298.845	   2318.770	     24.570	      0.000	      4.645	      0.000	     22.684	      0.000	     -1.311	     -1.082	    -19.926	     -1.886	    -21.770	      2.800	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
