 08/09-09:16	2272.000	2282.000	2272.000	2281.000	           7691	
 08/09-09:17	2280.800	2284.600	2280.800	2283.000	           4480	
 08/09-09:18	2282.600	2283.800	2282.000	2282.600	           2531	
 08/09-09:19	2282.400	2283.600	2281.600	2283.000	           2125	
 08/09-09:20	2283.000	2287.000	2282.800	2284.800	           4348	
 08/09-09:21	2284.400	2285.800	2283.200	2285.200	           2106	
 08/09-09:22	2285.200	2285.200	2283.000	2284.400	           1475	
 08/09-09:23	2284.400	2285.600	2284.000	2284.800	           1693	
 08/09-09:24	2285.000	2285.000	2282.600	2283.400	           1865	
 08/09-09:25	2283.600	2287.800	2283.200	2283.200	           3564	
 08/09-09:26	2283.200	2287.000	2281.400	2285.200	           3891	
 08/09-09:27	2285.200	2287.800	2285.200	2285.800	           2216	
 08/09-09:28	2285.600	2289.600	2285.600	2287.800	           4458	
 08/09-09:29	2287.800	2289.800	2287.400	2288.800	           2628	
 08/09-09:30	2288.800	2290.000	2286.400	2288.800	           3543	
 08/09-09:31	2288.200	2290.800	2286.400	2289.000	           3016	
 08/09-09:32	2289.000	2289.200	2285.200	2285.800	           3712	
 08/09-09:33	2285.800	2287.600	2284.000	2285.400	           3439	
 08/09-09:34	2284.600	2284.600	2282.000	2283.400	           3584	
 08/09-09:35	2283.600	2291.000	2283.000	2291.000	           6640	
 08/09-09:36	2290.600	2294.000	2290.200	2292.000	           7898	
 08/09-09:37	2292.000	2292.800	2284.400	2284.400	           4940	
 08/09-09:38	2284.400	2285.600	2281.600	2284.000	           5528	
 08/09-09:39	2284.200	2284.800	2279.400	2282.600	           5941	
 08/09-09:40	2283.000	2286.400	2282.000	2286.200	           4024	
 08/09-09:41	2285.800	2285.800	2282.200	2282.200	           2858	
 08/09-09:42	2282.200	2284.400	2281.000	2282.000	           2541	
 08/09-09:43	2282.200	2282.400	2277.800	2279.400	           5769	
 08/09-09:44	2279.600	2281.800	2279.000	2279.600	           2965	
 08/09-09:45	2279.600	2281.000	2278.200	2280.600	           3674	
 08/09-09:46	2280.600	2282.200	2280.600	2280.800	           2394	
 08/09-09:47	2280.800	2281.400	2279.600	2280.000	           1875	
 08/09-09:48	2279.600	2280.400	2278.400	2278.600	           3097	
 08/09-09:49	2278.600	2279.800	2277.800	2278.200	           3552	
 08/09-09:50	2278.400	2280.000	2277.800	2278.800	           2000	
 08/09-09:51	2279.200	2279.400	2277.000	2277.200	           2504	
 08/09-09:52	2277.400	2277.800	2276.400	2277.200	           3023	
 08/09-09:53	2277.200	2277.200	2275.000	2276.000	           3426	
 08/09-09:54	2275.800	2279.600	2275.800	2279.400	           3079	
 08/09-09:55	2279.200	2280.800	2278.200	2279.800	           3035	
 08/09-09:56	2280.000	2280.000	2278.000	2278.000	           1544	
 08/09-09:57	2278.000	2279.000	2276.000	2277.000	           2572	
 08/09-09:58	2276.400	2280.600	2276.200	2278.800	           2529	
 08/09-09:59	2278.600	2278.800	2276.200	2276.200	           1668	
 08/09-10:00	2276.000	2276.800	2273.800	2275.200	           4772	
 08/09-10:01	2275.400	2278.000	2275.400	2276.800	           2236	
 08/09-10:02	2276.600	2278.600	2276.000	2276.800	           2057	
 08/09-10:03	2276.800	2279.600	2276.800	2279.200	           2122	
 08/09-10:04	2279.400	2281.800	2278.800	2281.200	           4247	
 08/09-10:05	2281.000	2281.000	2279.400	2280.400	           2066	
 08/09-10:06	2280.400	2281.800	2279.800	2281.400	           1719	
 08/09-10:07	2281.400	2287.800	2281.400	2287.800	           8699	
 08/09-10:08	2287.800	2287.800	2284.600	2285.200	           3694	
 08/09-10:09	2285.000	2287.200	2284.800	2287.200	           2963	
 08/09-10:10	2287.000	2290.800	2286.400	2289.400	           7315	
 08/09-10:11	2289.200	2289.600	2286.800	2286.800	           3431	
 08/09-10:12	2287.600	2291.000	2285.000	2291.000	           4444	
 08/09-10:13	2290.800	2293.800	2289.400	2289.600	           8854	
 08/09-10:14	2289.800	2292.400	2288.600	2288.800	           3570	
 08/09-10:15	2288.400	2289.400	2285.800	2289.000	           4956	
 08/09-10:16	2288.400	2292.600	2286.200	2287.400	           5890	
 08/09-10:17	2287.800	2294.600	2287.800	2294.600	           6509	
 08/09-10:18	2295.200	2297.600	2293.200	2293.200	           9437	
 08/09-10:19	2293.200	2295.400	2293.000	2294.000	           3608	
 08/09-10:20	2294.200	2294.400	2291.000	2292.000	           3264	
 08/09-10:21	2291.800	2293.600	2290.200	2291.000	           2581	
 08/09-10:22	2290.800	2293.000	2288.800	2289.000	           3697	
 08/09-10:23	2288.800	2288.800	2280.400	2281.000	          10133	
 08/09-10:24	2280.800	2283.000	2280.600	2282.200	           5415	
 08/09-10:25	2282.200	2282.400	2281.200	2281.200	           3027	
 08/09-10:26	2281.400	2283.600	2280.800	2283.200	           3556	
 08/09-10:27	2283.000	2283.000	2281.600	2282.200	           2228	
 08/09-10:28	2282.200	2284.000	2281.600	2283.800	           3052	
 08/09-10:29	2283.600	2284.000	2282.200	2284.000	           1901	
 08/09-10:30	2284.200	2289.200	2284.000	2289.200	           5786	
 08/09-10:31	2289.400	2291.400	2288.800	2290.200	           6573	
 08/09-10:32	2290.400	2291.400	2289.000	2289.200	           3357	
 08/09-10:33	2289.200	2289.800	2287.200	2288.800	           3367	
 08/09-10:34	2288.800	2289.400	2281.800	2283.400	           5990	
 08/09-10:35	2283.200	2284.600	2283.000	2283.400	           2752	
 08/09-10:36	2283.200	2284.400	2281.600	2281.600	           2272	
 08/09-10:37	2282.000	2282.200	2277.600	2279.000	           7251	
 08/09-10:38	2279.000	2279.200	2277.800	2278.800	           3125	
 08/09-10:39	2278.800	2281.200	2278.800	2280.400	           2132	
 08/09-10:40	2280.200	2280.400	2277.800	2277.800	           2280	
 08/09-10:41	2278.200	2278.800	2276.400	2278.600	           4201	
 08/09-10:42	2278.400	2280.600	2277.600	2277.600	           3366	
 08/09-10:43	2277.800	2279.200	2276.400	2276.800	           3248	
 08/09-10:44	2276.800	2278.400	2275.800	2277.200	           3983	
 08/09-10:45	2277.200	2277.200	2272.000	2273.600	           7086	
 08/09-10:46	2273.600	2273.800	2269.800	2270.200	           7654	
 08/09-10:47	2270.400	2272.800	2270.400	2272.600	           3344	
 08/09-10:48	2272.600	2274.000	2271.800	2273.800	           2805	
 08/09-10:49	2273.800	2275.800	2273.600	2275.600	           3720	
 08/09-10:50	2276.200	2277.000	2275.000	2275.400	           3717	
 08/09-10:51	2275.400	2276.200	2274.600	2276.200	           2180	
 08/09-10:52	2276.200	2276.400	2274.400	2275.800	           1898	
 08/09-10:53	2275.800	2276.000	2273.800	2275.000	           2383	
 08/09-10:54	2275.000	2278.200	2275.000	2277.000	           3512	
 08/09-10:55	2277.000	2278.600	2276.400	2278.200	           2571	
 08/09-10:56	2278.400	2278.600	2274.200	2274.400	           3178	
 08/09-10:57	2274.000	2275.800	2274.000	2275.200	           2166	
 08/09-10:58	2274.800	2277.800	2274.000	2277.400	           2610	
 08/09-10:59	2277.400	2279.800	2277.400	2278.600	           4160	
 08/09-11:00	2278.200	2279.600	2278.200	2278.400	           2261	
 08/09-11:01	2278.400	2281.600	2277.600	2280.400	           5021	
 08/09-11:02	2280.400	2280.600	2279.200	2279.600	           2290	
 08/09-11:03	2279.800	2280.200	2277.800	2278.800	           2297	
 08/09-11:04	2278.800	2281.000	2278.200	2280.600	           2154	
 08/09-11:05	2280.000	2280.400	2278.600	2279.600	           1501	
 08/09-11:06	2279.800	2283.400	2279.800	2282.400	           4925	
 08/09-11:07	2282.200	2282.200	2276.200	2277.000	           4737	
 08/09-11:08	2276.800	2277.200	2273.000	2274.000	           5987	
 08/09-11:09	2274.000	2274.600	2273.000	2273.400	           2402	
 08/09-11:10	2273.600	2274.600	2272.400	2273.000	           2950	
 08/09-11:11	2272.800	2274.800	2271.800	2274.200	           2366	
 08/09-11:12	2274.200	2274.800	2273.600	2273.800	           1791	
 08/09-11:13	2273.600	2273.600	2268.800	2270.000	           5146	
 08/09-11:14	2269.600	2270.800	2268.200	2270.000	           5368	
 08/09-11:15	2270.000	2270.200	2267.200	2268.400	           4330	
 08/09-11:16	2268.600	2270.000	2268.600	2269.600	           2590	
 08/09-11:17	2269.800	2271.400	2269.600	2270.600	           2404	
 08/09-11:18	2270.600	2271.600	2269.000	2271.000	           2156	
 08/09-11:19	2271.000	2271.000	2266.000	2266.200	           3477	
 08/09-11:20	2266.200	2268.400	2264.600	2265.000	           4899	
 08/09-11:21	2265.000	2265.200	2260.800	2261.400	           6778	
 08/09-11:22	2261.600	2263.400	2261.200	2262.800	           2948	
 08/09-11:23	2262.800	2262.800	2260.000	2260.800	           4803	
 08/09-11:24	2261.000	2261.000	2255.200	2256.200	           5730	
 08/09-11:25	2255.800	2256.000	2245.000	2247.800	          14508	
 08/09-11:26	2247.000	2250.600	2246.800	2249.600	           6935	
 08/09-11:27	2249.600	2249.600	2245.000	2245.000	           5439	
 08/09-11:28	2244.200	2244.400	2236.200	2242.800	          11682	
 08/09-11:29	2243.000	2247.000	2243.000	2245.400	           4950	
 08/09-11:30	2245.400	2248.600	2244.000	2245.400	           5032	
 08/09-13:01	2246.000	2249.200	2245.800	2247.000	           3505	
 08/09-13:02	2247.200	2249.400	2247.000	2249.200	           2564	
