 07/12-09:16	2318.000	2321.000	2315.200	2318.400	           5865	      1.000	   2313.667	   2316.180	   2320.328	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:17	2318.000	2318.000	2316.200	2317.000	           2021	      2.000	   2313.880	   2315.950	   2320.433	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:18	2317.000	2319.800	2316.600	2318.400	           1735	      3.000	   2314.093	   2315.870	   2320.572	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:19	2317.800	2319.800	2317.400	2319.600	           1383	      4.000	   2314.394	   2315.737	   2320.733	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:20	2319.200	2319.400	2316.600	2317.600	           1850	      5.000	   2314.633	   2315.723	   2320.847	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:21	2317.400	2317.600	2315.200	2317.400	           2069	      6.000	   2314.780	   2315.837	   2320.969	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:22	2317.400	2318.200	2315.800	2318.000	           1101	      7.000	   2314.967	   2315.887	   2321.085	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:23	2318.000	2318.400	2316.200	2316.400	            694	      8.000	   2315.079	   2315.860	   2321.181	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:24	2316.400	2317.600	2316.400	2317.600	            561	      9.000	   2315.167	   2315.833	   2321.290	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/12-09:25	2317.400	2318.000	2315.200	2315.200	           1399	     10.000	   2315.140	   2315.737	   2321.408	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
