 02/21-09:16	2286.400	2288.600	2285.400	2288.600	           5384	
 02/21-09:17	2288.400	2289.400	2288.000	2288.400	           2385	
 02/21-09:18	2288.400	2291.000	2287.600	2290.800	           2997	
 02/21-09:19	2290.800	2291.200	2288.600	2289.200	           2297	
 02/21-09:20	2289.400	2290.800	2288.600	2290.800	           1382	
 02/21-09:21	2290.400	2290.600	2287.400	2287.400	           1588	
 02/21-09:22	2287.600	2289.000	2287.600	2289.000	           1122	
 02/21-09:23	2289.000	2289.000	2286.000	2286.000	           1648	
 02/21-09:24	2286.400	2287.200	2285.000	2286.400	           2065	
 02/21-09:25	2286.400	2287.000	2285.800	2286.800	            914	
 02/21-09:26	2286.600	2286.800	2285.000	2285.200	           1608	
 02/21-09:27	2285.600	2285.800	2284.400	2284.600	           1870	
 02/21-09:28	2284.800	2285.800	2284.400	2284.800	           1097	
 02/21-09:29	2285.000	2285.200	2283.400	2284.200	           1988	
 02/21-09:30	2284.200	2284.800	2283.400	2284.000	           1187	
 02/21-09:31	2284.000	2286.200	2283.600	2286.000	           1923	
 02/21-09:32	2285.600	2288.400	2285.600	2287.000	           3022	
 02/21-09:33	2286.800	2287.000	2285.000	2285.600	           2115	
 02/21-09:34	2285.600	2286.800	2284.200	2285.200	           1927	
 02/21-09:35	2285.200	2285.600	2283.200	2284.400	           2931	
 02/21-09:36	2284.200	2284.200	2282.200	2282.200	           3637	
 02/21-09:37	2282.400	2285.400	2281.800	2285.000	           3713	
 02/21-09:38	2285.400	2285.800	2283.000	2283.200	           3083	
 02/21-09:39	2283.600	2284.400	2282.000	2282.600	           2342	
 02/21-09:40	2282.600	2285.200	2282.600	2284.800	           2472	
 02/21-09:41	2284.600	2285.800	2283.800	2284.200	           1867	
 02/21-09:42	2284.600	2285.000	2283.600	2285.000	           1390	
 02/21-09:43	2285.000	2287.000	2285.000	2286.000	           3087	
 02/21-09:44	2286.200	2287.000	2285.000	2286.400	           1714	
 02/21-09:45	2286.400	2286.400	2284.200	2284.200	           1607	
 02/21-09:46	2284.000	2285.800	2283.800	2285.000	           1409	
 02/21-09:47	2285.000	2285.200	2283.400	2284.000	           1579	
 02/21-09:48	2284.200	2285.000	2283.200	2283.800	           1851	
 02/21-09:49	2284.000	2284.000	2283.000	2283.400	           1606	
 02/21-09:50	2283.200	2284.800	2283.000	2283.400	           1664	
 02/21-09:51	2283.200	2283.800	2282.800	2283.200	           1519	
 02/21-09:52	2283.000	2284.400	2282.800	2283.600	           1390	
 02/21-09:53	2283.600	2284.400	2283.200	2284.000	           1236	
 02/21-09:54	2284.000	2284.000	2282.200	2282.400	           2350	
 02/21-09:55	2282.400	2283.000	2282.000	2282.000	           2086	
 02/21-09:56	2282.200	2284.400	2281.800	2283.400	           3717	
 02/21-09:57	2283.000	2283.400	2282.400	2282.600	           1499	
 02/21-09:58	2282.800	2285.000	2282.200	2285.000	           2462	
 02/21-09:59	2284.800	2285.600	2283.600	2284.600	           2406	
 02/21-10:00	2284.600	2284.800	2284.000	2284.400	           1066	
 02/21-10:01	2284.400	2285.400	2284.400	2285.000	           1513	
 02/21-10:02	2284.600	2285.000	2283.600	2283.800	           1126	
 02/21-10:03	2284.000	2285.400	2283.600	2285.200	           1255	
 02/21-10:04	2285.200	2287.000	2284.600	2286.800	           3218	
 02/21-10:05	2286.800	2287.600	2285.600	2286.200	           2348	
 02/21-10:06	2286.200	2286.200	2284.600	2284.800	           1677	
 02/21-10:07	2285.000	2285.600	2283.800	2284.800	           1632	
 02/21-10:08	2284.400	2285.600	2284.000	2284.800	           1313	
 02/21-10:09	2284.800	2285.600	2284.400	2285.400	            799	
 02/21-10:10	2285.200	2287.400	2285.200	2286.800	           2414	
 02/21-10:11	2286.600	2286.600	2285.800	2286.400	           1099	
 02/21-10:12	2286.400	2287.000	2284.400	2284.400	           1822	
 02/21-10:13	2284.600	2285.000	2283.200	2283.800	           2440	
 02/21-10:14	2283.800	2284.400	2283.000	2283.000	           1272	
 02/21-10:15	2283.000	2284.200	2283.000	2283.800	           1443	
