 05/14-09:16	2516.200	2518.000	2514.000	2518.000	           2758	   2519.380	   2519.554	   2518.798	           	
 05/14-09:17	2517.800	2519.400	2517.800	2519.000	           1891	   2519.341	   2519.450	   2518.760	           	
 05/14-09:18	2519.200	2520.800	2518.800	2519.800	           1764	   2519.333	   2519.360	   2518.727	           	
 05/14-09:19	2519.800	2520.600	2518.800	2520.200	           1371	   2519.333	   2519.313	   2518.695	           	
 05/14-09:20	2520.400	2520.800	2519.000	2520.600	           1118	   2519.327	   2519.250	   2518.670	           	
 05/14-09:21	2520.200	2520.800	2519.000	2519.400	           1026	   2519.294	   2519.167	   2518.643	           	
 05/14-09:22	2519.400	2521.200	2519.400	2520.400	           1183	   2519.179	   2519.120	   2518.683	           	
 05/14-09:23	2520.400	2520.400	2516.800	2517.200	           1528	   2519.007	   2518.990	   2518.732	           	
 05/14-09:24	2517.000	2518.400	2516.800	2518.200	           1047	   2518.906	   2518.893	   2518.768	           	
 05/14-09:25	2518.000	2518.000	2517.000	2518.000	            802	   2518.786	   2518.770	   2518.807	           	
 05/14-09:26	2517.200	2518.800	2515.200	2515.400	           1011	   2518.567	   2518.620	   2518.815	           	
 05/14-09:27	2515.200	2515.400	2509.000	2512.200	           4155	   2518.220	   2518.423	   2518.807	           	
 05/14-09:28	2511.800	2518.000	2511.400	2518.000	           2309	   2518.093	   2518.386	   2518.848	           	
 05/14-09:29	2518.200	2522.000	2518.200	2522.000	           4587	   2518.079	   2518.413	   2518.920	           	
 05/14-09:30	2521.800	2521.800	2520.000	2521.000	           2283	   2518.086	   2518.427	   2519.020	           	
 05/14-09:31	2521.600	2521.800	2520.000	2521.400	           1526	   2518.173	   2518.453	   2519.142	           	
 05/14-09:32	2521.000	2522.600	2519.000	2519.200	           2118	   2518.241	   2518.444	   2519.222	           	
 05/14-09:33	2519.200	2519.200	2517.200	2517.800	           2204	   2518.220	   2518.437	   2519.285	           	
 05/14-09:34	2517.200	2518.400	2516.000	2516.800	           1909	   2518.187	   2518.464	   2519.335	           	
 05/14-09:35	2517.200	2519.000	2515.000	2516.000	           2133	   2518.074	   2518.527	   2519.367	           	
 05/14-09:36	2516.000	2516.600	2515.000	2515.600	           1501	   2517.947	   2518.580	   2519.385	           	
 05/14-09:37	2515.600	2517.600	2515.000	2515.000	           1301	   2517.800	   2518.614	   2519.380	           	
 05/14-09:38	2515.000	2517.600	2513.200	2513.200	           1880	   2517.613	   2518.590	   2519.370	           	
 05/14-09:39	2513.000	2516.200	2513.000	2515.400	           1937	   2517.526	   2518.596	   2519.376	           	
 05/14-09:40	2515.400	2516.200	2512.000	2512.000	           1819	   2517.320	   2518.560	   2519.352	           	
 05/14-09:41	2511.800	2513.800	2511.800	2512.200	           1988	   2517.167	   2518.513	   2519.312	           	
 05/14-09:42	2512.000	2513.600	2511.600	2511.600	           1702	   2517.013	   2518.440	   2519.258	           	
 05/14-09:43	2511.200	2512.200	2509.400	2510.000	           3335	   2516.833	   2518.327	   2519.202	           	
 05/14-09:44	2510.200	2512.600	2509.000	2509.000	           2302	   2516.641	   2518.160	   2519.135	           	
 05/14-09:45	2508.800	2511.400	2506.000	2506.800	           5500	   2516.379	   2517.927	   2519.037	           	
 05/14-09:46	2506.400	2509.600	2506.400	2508.000	           2818	   2516.046	   2517.713	   2518.968	           	
 05/14-09:47	2507.600	2510.000	2507.600	2509.200	           2037	   2515.720	   2517.530	   2518.910	           	
 05/14-09:48	2508.600	2510.200	2508.400	2508.400	           1678	   2515.341	   2517.337	   2518.848	           	
 05/14-09:49	2508.400	2509.000	2504.200	2506.600	           3633	   2514.886	   2517.110	   2518.762	           	
 05/14-09:50	2506.600	2507.000	2502.000	2503.200	           5358	   2514.306	   2516.817	   2518.635	           	
 05/14-09:51	2503.400	2504.800	2496.600	2496.600	           5618	   2513.546	   2516.420	   2518.463	           	
 05/14-09:52	2496.400	2498.400	2492.600	2496.800	           6651	   2512.760	   2515.970	   2518.302	           	
 05/14-09:53	2497.000	2497.400	2495.000	2496.000	           2821	   2512.053	   2515.530	   2518.145	           	
 05/14-09:54	2496.000	2497.000	2491.200	2491.600	           3382	   2511.167	   2515.036	   2517.925	           	
 05/14-09:55	2491.800	2493.800	2488.400	2492.800	           5785	   2510.327	   2514.557	   2517.695	           	
 05/14-09:56	2493.400	2496.800	2493.400	2495.800	           3374	   2509.673	   2514.120	   2517.498	           	
 05/14-09:57	2495.800	2496.800	2494.000	2495.400	           2598	   2509.114	   2513.667	   2517.300	           	
 05/14-09:58	2495.600	2495.800	2493.600	2494.800	           1854	   2508.341	   2513.217	   2517.088	           	
 05/14-09:59	2495.200	2496.600	2494.800	2496.600	           1755	   2507.494	   2512.786	   2516.885	           	
 05/14-10:00	2496.600	2497.400	2489.800	2489.800	           3763	   2506.454	   2512.270	   2516.628	           	
 05/14-10:01	2490.000	2491.400	2486.200	2486.800	           7171	   2505.300	   2511.737	   2516.353	           	
 05/14-10:02	2486.600	2490.200	2483.600	2490.200	           5393	   2504.333	   2511.287	   2516.100	           	
 05/14-10:03	2490.600	2491.600	2488.800	2491.600	           2503	   2503.460	   2510.840	   2515.865	           	
 05/14-10:04	2491.800	2495.000	2491.800	2493.000	           3263	   2502.667	   2510.427	   2515.647	           	
 05/14-10:05	2493.000	2497.600	2492.400	2495.800	           3170	   2501.993	   2510.033	   2515.420	           	
 05/14-10:06	2495.600	2496.600	2494.000	2495.200	           1876	   2501.313	   2509.630	   2515.185	           	
 05/14-10:07	2495.200	2497.200	2494.000	2496.800	           2236	   2500.706	   2509.253	   2514.965	           	
 05/14-10:08	2496.800	2497.000	2495.000	2496.400	           2042	   2500.147	   2508.880	   2514.745	           	
 05/14-10:09	2496.200	2503.600	2496.000	2501.600	           7908	   2499.687	   2508.606	   2514.548	           	
 05/14-10:10	2501.200	2502.000	2500.000	2501.800	           3184	   2499.347	   2508.333	   2514.377	           	
 05/14-10:11	2501.800	2502.000	2499.400	2500.000	           2553	   2498.940	   2508.053	   2514.195	           	
 05/14-10:12	2500.000	2500.000	2497.800	2498.600	           2389	   2498.506	   2507.760	   2513.982	           	
 05/14-10:13	2498.600	2499.400	2498.000	2499.200	            937	   2498.147	   2507.490	   2513.755	           	
 05/14-10:14	2499.400	2500.200	2497.600	2498.600	           1512	   2497.799	   2507.220	   2513.535	           	
 05/14-10:15	2498.600	2500.200	2496.400	2500.200	           1920	   2497.581	   2506.980	   2513.319	           	
 05/14-10:16	2500.800	2501.000	2497.000	2498.200	           1886	   2497.254	   2506.650	   2513.102	           	
 05/14-10:17	2498.400	2499.200	2497.600	2498.400	            969	   2496.893	   2506.306	   2512.878	           	
 05/14-10:18	2498.400	2499.000	2495.200	2495.400	           2870	   2496.460	   2505.901	   2512.630	           	
 05/14-10:19	2495.400	2496.800	2494.200	2494.200	           1767	   2496.047	   2505.467	   2512.390	           	
 05/14-10:20	2494.000	2494.000	2492.600	2493.600	           2923	   2495.726	   2505.016	   2512.133	           	
 05/14-10:21	2493.600	2496.000	2493.400	2495.600	           1869	   2495.694	   2504.620	   2511.893	           	
 05/14-10:22	2495.600	2496.800	2494.800	2495.000	           1255	   2495.633	   2504.197	   2511.658	           	
 05/14-10:23	2495.000	2497.200	2495.000	2496.200	            879	   2495.640	   2503.846	   2511.418	           	
 05/14-10:24	2496.600	2496.800	2492.200	2492.600	           2425	   2495.674	   2503.420	   2511.157	           	
 05/14-10:25	2493.000	2497.000	2492.400	2496.400	           2391	   2495.793	   2503.060	   2510.915	           	
 05/14-10:26	2496.600	2499.000	2496.000	2498.400	           2240	   2495.881	   2502.777	   2510.698	           	
 05/14-10:27	2498.400	2498.400	2496.200	2496.400	           1137	   2495.914	   2502.513	   2510.468	           	
 05/14-10:28	2496.200	2496.600	2494.400	2495.800	           1197	   2495.947	   2502.144	   2510.265	           	
 05/14-10:29	2495.800	2496.800	2493.200	2495.000	           1615	   2495.894	   2501.694	   2510.053	           	
 05/14-10:30	2494.800	2496.600	2494.800	2495.400	            829	   2496.079	   2501.267	   2509.847	           	
 05/14-10:31	2495.400	2499.200	2493.800	2496.000	           2734	   2496.386	   2500.843	   2509.648	           	
 05/14-10:32	2495.800	2497.400	2495.000	2496.600	           1051	   2496.600	   2500.467	   2509.455	           	
 05/14-10:33	2496.800	2496.800	2491.200	2492.800	           3597	   2496.641	   2500.051	   2509.243	           	
 05/14-10:34	2492.600	2494.400	2492.000	2493.200	           1464	   2496.647	   2499.657	   2509.060	           	
 05/14-10:35	2493.200	2494.200	2492.200	2493.800	            980	   2496.581	   2499.287	   2508.907	           	
 05/14-10:36	2493.400	2494.400	2489.600	2489.600	           2801	   2496.393	   2498.853	   2508.717	           	
 05/14-10:37	2489.600	2491.200	2489.200	2489.600	           2146	   2496.154	   2498.430	   2508.522	           	
 05/14-10:38	2490.000	2493.200	2489.600	2492.400	           1548	   2496.020	   2498.083	   2508.336	           	
 05/14-10:39	2492.600	2493.800	2492.000	2492.000	            905	   2495.700	   2497.693	   2508.145	           	
 05/14-10:40	2491.800	2491.800	2489.600	2490.400	           1647	   2495.321	   2497.334	   2507.947	           	
 05/14-10:41	2490.600	2493.200	2490.600	2493.200	           1362	   2495.094	   2497.017	   2507.765	           	
 05/14-10:42	2493.400	2495.200	2493.400	2495.000	           2204	   2494.974	   2496.740	   2507.590	           	
 05/14-10:43	2494.800	2494.800	2492.600	2493.600	            747	   2494.785	   2496.466	   2507.396	           	
 05/14-10:44	2493.400	2496.200	2492.400	2494.800	           1796	   2494.660	   2496.230	   2507.195	           	
 05/14-10:45	2494.600	2497.800	2494.600	2497.600	           2514	   2494.573	   2496.077	   2507.002	           	
 05/14-10:46	2497.600	2497.800	2495.200	2495.400	           1913	   2494.479	   2495.867	   2506.790	           	
 05/14-10:47	2495.600	2495.600	2493.200	2494.000	           1301	   2494.333	   2495.613	   2506.572	           	
 05/14-10:48	2494.000	2494.200	2490.600	2491.400	           2442	   2494.200	   2495.330	   2506.333	           	
 05/14-10:49	2491.800	2491.800	2488.800	2491.600	           2244	   2494.113	   2495.080	   2506.095	           	
 05/14-10:50	2491.600	2494.200	2491.200	2494.200	           1835	   2494.133	   2494.930	   2505.873	           	
 05/14-10:51	2493.600	2494.800	2493.000	2493.000	           1493	   2494.046	   2494.870	   2505.645	           	
 05/14-10:52	2493.000	2494.400	2490.400	2494.200	           1500	   2494.021	   2494.827	   2505.398	           	
 05/14-10:53	2494.200	2495.600	2493.800	2494.400	           2103	   2493.960	   2494.800	   2505.165	           	
 05/14-10:54	2494.400	2495.600	2492.400	2492.400	           1204	   2493.952	   2494.813	   2504.925	           	
 05/14-10:55	2492.200	2492.600	2489.600	2492.400	           3013	   2493.821	   2494.807	   2504.682	   2512.671	
 05/14-10:56	2492.400	2492.600	2489.600	2489.600	           1183	   2493.525	   2494.703	   2504.411	   2512.528	
 05/14-10:57	2489.600	2492.000	2489.600	2490.600	           1094	   2493.333	   2494.624	   2504.145	   2512.385	
 05/14-10:58	2491.000	2492.000	2488.000	2492.000	           2426	   2493.206	   2494.577	   2503.897	   2512.259	
 05/14-10:59	2491.600	2492.800	2491.000	2492.000	           1074	   2493.106	   2494.500	   2503.643	   2512.126	
 05/14-11:00	2492.200	2492.400	2488.000	2488.200	           1930	   2492.867	   2494.473	   2503.372	   2511.978	
 05/14-11:01	2488.000	2489.800	2486.800	2489.600	           3094	   2492.654	   2494.520	   2503.128	   2511.834	
 05/14-11:02	2489.400	2490.400	2487.400	2490.000	           2221	   2492.433	   2494.517	   2502.902	   2511.690	
 05/14-11:03	2490.400	2490.400	2486.800	2487.000	           2025	   2492.240	   2494.440	   2502.640	   2511.527	
 05/14-11:04	2487.800	2488.800	2485.000	2485.000	           2866	   2491.967	   2494.307	   2502.367	   2511.358	
 05/14-11:05	2484.600	2484.600	2478.600	2478.800	           9387	   2491.467	   2494.024	   2502.029	   2511.171	
 05/14-11:06	2478.400	2480.800	2477.000	2479.800	           4951	   2491.140	   2493.766	   2501.698	   2510.991	
 05/14-11:07	2480.000	2482.600	2480.000	2482.000	           2387	   2490.885	   2493.520	   2501.386	   2510.834	
 05/14-11:08	2481.600	2483.200	2481.600	2482.600	           2840	   2490.560	   2493.290	   2501.085	   2510.674	
 05/14-11:09	2482.800	2483.200	2481.400	2481.600	           1395	   2490.215	   2492.957	   2500.782	   2510.510	
 05/14-11:10	2481.600	2484.800	2481.600	2483.400	           2217	   2489.979	   2492.650	   2500.492	   2510.356	
 05/14-11:11	2483.200	2485.000	2483.000	2483.600	           1371	   2489.660	   2492.377	   2500.215	   2510.204	
 05/14-11:12	2483.400	2483.800	2482.000	2482.600	           1634	   2489.246	   2492.110	   2499.935	   2510.045	
 05/14-11:13	2483.000	2484.600	2482.600	2484.400	           1101	   2488.942	   2491.864	   2499.677	   2509.892	
 05/14-11:14	2484.400	2485.400	2483.400	2483.800	           1644	   2488.573	   2491.617	   2499.418	   2509.738	
 05/14-11:15	2483.600	2483.800	2481.400	2481.600	           1795	   2488.040	   2491.306	   2499.143	   2509.575	
 05/14-11:16	2481.200	2481.200	2479.200	2479.400	           3207	   2487.506	   2490.993	   2498.821	   2509.398	
 05/14-11:17	2479.200	2481.000	2478.200	2479.600	           1918	   2487.027	   2490.680	   2498.493	   2509.220	
 05/14-11:18	2479.600	2481.400	2479.400	2480.200	           1749	   2486.652	   2490.426	   2498.163	   2509.047	
 05/14-11:19	2480.000	2481.800	2479.800	2480.000	           1369	   2486.267	   2490.190	   2497.828	   2508.874	
 05/14-11:20	2480.000	2480.000	2473.000	2474.200	           5876	   2485.600	   2489.867	   2497.441	   2508.677	
 05/14-11:21	2474.600	2475.000	2471.800	2475.000	           3862	   2485.000	   2489.523	   2497.071	   2508.487	
 05/14-11:22	2475.000	2475.200	2473.200	2473.800	           1734	   2484.319	   2489.170	   2496.683	   2508.295	
 05/14-11:23	2473.600	2475.600	2473.600	2475.600	           1253	   2483.694	   2488.827	   2496.337	   2508.105	
 05/14-11:24	2475.600	2476.200	2471.200	2471.200	           2896	   2482.988	   2488.470	   2495.945	   2507.894	
 05/14-11:25	2471.400	2471.400	2468.800	2470.600	           4288	   2482.260	   2488.041	   2495.550	   2507.675	
 05/14-11:26	2471.000	2471.400	2467.600	2468.000	           2276	   2481.542	   2487.533	   2495.155	   2507.450	
 05/14-11:27	2467.800	2469.400	2463.600	2464.000	           6429	   2480.654	   2486.994	   2494.754	   2507.212	
 05/14-11:28	2464.000	2465.400	2462.000	2463.600	           3239	   2479.706	   2486.456	   2494.300	   2506.971	
 05/14-11:29	2463.600	2464.800	2463.400	2464.800	           2017	   2478.800	   2485.953	   2493.823	   2506.734	
 05/14-11:30	2464.400	2466.200	2461.800	2464.200	           3461	   2478.000	   2485.433	   2493.350	   2506.497	
 05/14-13:01	2464.200	2470.000	2464.200	2468.600	           3735	   2477.300	   2484.977	   2492.910	   2506.281	
 05/14-13:02	2468.800	2469.400	2468.000	2468.600	            954	   2476.585	   2484.509	   2492.488	   2506.093	
 05/14-13:03	2468.600	2470.000	2467.000	2469.400	           2045	   2476.000	   2484.120	   2492.085	   2505.925	
 05/14-13:04	2469.200	2470.400	2469.000	2470.200	           1251	   2475.506	   2483.737	   2491.697	   2505.750	
 05/14-13:05	2470.000	2470.800	2469.000	2470.000	           1660	   2475.212	   2483.340	   2491.313	   2505.577	
 05/14-13:06	2470.200	2470.200	2468.200	2468.400	           1199	   2474.833	   2482.987	   2490.920	   2505.393	
 05/14-13:07	2468.200	2469.200	2467.800	2468.600	           1042	   2474.387	   2482.636	   2490.533	   2505.214	
 05/14-13:08	2468.800	2469.600	2468.000	2469.000	            866	   2473.933	   2482.247	   2490.165	   2505.038	
 05/14-13:09	2469.200	2469.400	2466.400	2467.200	           1873	   2473.452	   2481.833	   2489.763	   2504.854	
 05/14-13:10	2467.400	2469.000	2467.000	2468.800	            948	   2472.967	   2481.473	   2489.403	   2504.693	
 05/14-13:11	2468.800	2469.600	2467.000	2467.600	           1311	   2472.433	   2481.047	   2489.032	   2504.536	
 05/14-13:12	2467.200	2468.200	2466.800	2467.400	            999	   2471.927	   2480.586	   2488.663	   2504.367	
 05/14-13:13	2467.400	2468.600	2466.800	2467.600	           1031	   2471.367	   2480.154	   2488.310	   2504.197	
 05/14-13:14	2467.600	2470.400	2466.800	2469.600	           2003	   2470.894	   2479.733	   2487.981	   2504.032	
 05/14-13:15	2469.800	2473.000	2469.400	2472.800	           3032	   2470.600	   2479.320	   2487.698	   2503.875	
 05/14-13:16	2472.400	2472.400	2470.400	2471.400	           1594	   2470.333	   2478.920	   2487.393	   2503.706	
 05/14-13:17	2471.000	2474.400	2470.400	2474.400	           2319	   2470.160	   2478.594	   2487.103	   2503.542	
