 09/26-09:16	2433.000	2434.000	2430.200	2431.800	           3757	      1.000	           	           	   2433.471	   2434.960	   2439.906	   2444.968	           	      0.017	     -0.121	     -0.335	      0.000	      1.000	   2433.458	   2433.471	   2434.960	   2439.906	   2444.968	     11.497	      6.435	      1.000	     10.008	     -0.152	     -0.649	     -5.062	     -1.490	    -13.168	     -1.671	      0.000	      0.000	      0.000	      1.000	     -0.958	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:17	2431.600	2431.600	2427.400	2427.400	           3642	      2.000	           	           	   2433.404	   2434.733	   2439.695	   2444.896	           	     -0.067	     -0.227	     -0.387	      0.000	      2.000	   2431.333	   2433.404	   2434.733	   2439.695	   2444.896	     11.492	      6.291	      1.000	     10.162	     -0.188	     -0.708	     -5.201	     -1.329	    -17.496	     -6.004	      0.000	      1.000	      0.000	      1.000	     -2.125	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:18	2427.400	2429.200	2426.000	2427.000	           2747	      3.000	           	           	   2433.317	   2434.479	   2439.468	   2444.822	           	     -0.087	     -0.254	     -0.438	      0.000	      3.000	   2428.708	   2433.317	   2434.479	   2439.468	   2444.822	     11.506	      6.151	      1.000	     10.343	     -0.226	     -0.774	     -5.354	     -1.163	    -17.822	     -6.317	      0.000	      1.000	      0.000	      1.000	     -2.625	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:19	2427.000	2427.600	2426.200	2427.600	           1210	      4.000	           	           	   2433.288	   2434.246	   2439.242	   2444.758	           	     -0.029	     -0.233	     -0.453	      0.000	      4.000	   2427.333	   2433.288	   2434.246	   2439.242	   2444.758	     11.471	      5.954	      1.000	     10.512	     -0.260	     -0.841	     -5.517	     -0.958	    -17.158	     -5.688	      0.000	      1.000	      0.000	      1.000	     -1.375	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:20	2427.600	2427.600	2426.200	2427.400	           1329	      5.000	           	           	   2433.146	   2434.006	   2439.011	   2444.700	           	     -0.142	     -0.240	     -0.456	      0.000	      5.000	   2427.333	   2433.146	   2434.006	   2439.011	   2444.700	     11.555	      5.866	      1.000	     10.694	     -0.268	     -0.895	     -5.689	     -0.861	    -17.301	     -5.746	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:21	2427.600	2427.800	2425.800	2425.800	           2061	      6.000	           	           	   2432.921	   2433.756	   2438.785	   2444.649	           	     -0.225	     -0.250	     -0.456	      0.000	      6.000	   2426.958	   2432.921	   2433.756	   2438.785	   2444.649	     11.728	      5.865	      1.000	     10.893	     -0.247	     -0.909	     -5.864	     -0.835	    -18.849	     -7.121	      0.000	      1.000	      0.000	      1.000	     -0.375	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:22	2426.200	2427.400	2426.000	2427.000	           1235	      7.000	           	           	   2432.762	   2433.540	   2438.574	   2444.602	           	     -0.158	     -0.217	     -0.438	      0.000	      7.000	   2426.750	   2432.762	   2433.540	   2438.574	   2444.602	     11.839	      5.812	      1.000	     11.062	     -0.220	     -0.894	     -6.028	     -0.777	    -17.602	     -5.762	      0.000	      1.000	      0.000	      0.000	     -0.208	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:23	2427.200	2428.400	2427.000	2428.400	           1205	      8.000	           	           	   2432.608	   2433.356	   2438.377	   2444.564	           	     -0.154	     -0.183	     -0.408	      0.000	      8.000	   2427.083	   2432.608	   2433.356	   2438.377	   2444.564	     11.956	      5.769	      1.000	     11.208	     -0.194	     -0.865	     -6.187	     -0.748	    -16.164	     -4.208	      0.000	      1.000	      0.000	      0.000	      0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:24	2428.200	2428.400	2425.800	2426.600	           1949	      9.000	           	           	   2432.429	   2433.148	   2438.164	   2444.516	           	     -0.179	     -0.208	     -0.410	      0.000	      9.000	   2427.333	   2432.429	   2433.148	   2438.164	   2444.516	     12.087	      5.734	      1.000	     11.368	     -0.184	     -0.848	     -6.353	     -0.719	    -17.916	     -5.829	      0.000	      1.000	      0.000	      0.000	      0.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:25	2426.600	2426.600	2425.000	2425.200	           2047	     10.000	           	           	   2432.192	   2432.913	   2437.931	   2444.470	           	     -0.238	     -0.235	     -0.446	      0.000	     10.000	   2426.708	   2432.192	   2432.913	   2437.931	   2444.470	     12.279	      5.740	      1.000	     11.558	     -0.179	     -0.854	     -6.539	     -0.721	    -19.270	     -6.992	      0.000	      1.000	      0.000	      1.000	     -0.625	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:26	2425.200	2426.000	2422.800	2424.200	           2951	     11.000	           	           	   2431.887	   2432.679	   2437.700	   2444.409	           	     -0.304	     -0.233	     -0.464	      0.000	     11.000	   2425.333	   2431.887	   2432.679	   2437.700	   2444.409	     12.521	      5.813	      1.000	     11.729	     -0.193	     -0.874	     -6.709	     -0.792	    -20.209	     -7.688	      0.000	      1.000	      0.000	      1.000	     -1.375	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:27	2424.200	2425.800	2424.000	2424.600	           1605	     12.000	           	           	   2431.596	   2432.467	   2437.477	   2444.342	           	     -0.292	     -0.213	     -0.454	      0.000	     12.000	   2424.667	   2431.596	   2432.467	   2437.477	   2444.342	     12.746	      5.881	      1.000	     11.875	     -0.222	     -0.900	     -6.865	     -0.871	    -19.742	     -6.996	      0.000	      1.000	      0.000	      1.000	     -0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/26-09:28	2424.800	2424.800	2422.600	2424.600	           2009	     13.000	           	           	   2431.308	   2432.300	   2437.252	   2444.262	           	     -0.288	     -0.167	     -0.448	      0.000	     13.000	   2424.500	   2431.308	   2432.300	   2437.252	   2444.262	     12.954	      5.944	      1.000	     11.962	     -0.254	     -0.911	     -7.010	     -0.992	    -19.662	     -6.708	      0.000	      1.000	      0.000	      1.000	     -0.167	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
