 10/29-09:16	2367.000	2369.000	2365.400	2366.600	           5013	      1.000	           	           	   2364.007	   2364.714	   2362.728	           	           	      0.114	      0.060	      0.182	      0.000	      1.000	   2364.604	      1.000	   2364.007	   2364.714	   2362.728	           	      0.000	      1.000	           	      1.985	      0.000	           	           	      0.353	           	     -0.706	           	      2.593	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:17	2366.600	2367.200	2365.800	2366.600	           1700	      2.000	           	           	   2364.120	   2364.790	   2362.822	           	           	      0.113	      0.076	      0.188	      0.000	      2.000	   2365.604	      1.000	   2364.120	   2364.790	   2362.822	           	      0.000	      0.000	           	      1.968	      0.000	           	           	      0.365	           	     -0.670	           	      2.480	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:18	2366.600	2371.800	2366.600	2370.200	           4134	      3.000	           	           	   2364.367	   2364.900	   2362.938	           	           	      0.247	      0.110	      0.210	      0.000	      3.000	   2367.792	      2.188	   2364.367	   2364.900	   2362.938	           	      0.000	      0.000	           	      1.961	      0.000	           	           	      0.392	           	     -0.533	           	      5.833	      0.000	      0.000	      1.000	      0.000	      2.188	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:19	2370.000	2372.400	2370.000	2371.600	           2935	      4.000	           	           	   2364.674	   2365.013	   2363.070	           	           	      0.307	      0.114	      0.248	      0.000	      4.000	   2369.469	      1.677	   2364.674	   2365.013	   2363.070	           	      0.000	      0.000	           	      1.943	      0.000	           	           	      0.437	           	     -0.339	           	      6.926	      0.000	      0.000	      1.000	      0.000	      1.677	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:20	2371.600	2372.000	2370.600	2370.800	           2091	      5.000	           	           	   2364.959	   2365.086	   2363.198	           	           	      0.285	      0.073	      0.260	      0.000	      5.000	   2370.865	      1.396	   2364.959	   2365.086	   2363.198	           	      0.000	      0.000	           	      1.888	      0.000	           	           	      0.470	           	     -0.127	           	      5.841	      0.000	      0.000	      0.000	      0.000	      1.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:21	2371.000	2371.800	2370.400	2370.400	           1289	      6.000	           	           	   2365.187	   2365.177	   2363.325	           	           	      0.227	      0.090	      0.255	      0.000	      6.000	   2370.938	      0.073	   2365.187	   2365.177	   2363.325	           	      0.000	      0.000	           	      1.862	      0.000	           	           	      0.503	           	      0.010	           	      5.213	      0.000	      0.000	      0.000	      0.000	      0.073	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:22	2370.400	2370.400	2369.000	2370.400	           1961	      7.000	           	           	   2365.407	   2365.280	   2363.443	           	           	      0.221	      0.104	      0.245	      0.000	      7.000	   2370.531	     -0.406	   2365.407	   2365.280	   2363.443	           	      1.000	      0.000	           	      1.964	      0.000	           	           	      0.505	           	      0.127	           	      4.993	      0.000	      0.000	      0.000	      0.000	     -0.406	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:23	2370.400	2371.000	2369.600	2369.800	           1165	      8.000	           	           	   2365.620	   2365.353	   2363.560	           	           	      0.213	      0.073	      0.235	      0.000	      8.000	   2370.198	     -0.333	   2365.620	   2365.353	   2363.560	           	      0.000	      0.000	           	      2.060	      0.000	           	           	      0.490	           	      0.267	           	      4.180	      0.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:24	2369.600	2370.400	2369.000	2369.000	           1109	      9.000	           	           	   2365.826	   2365.376	   2363.678	           	           	      0.206	      0.023	      0.235	      0.000	      9.000	   2369.729	     -0.469	   2365.826	   2365.376	   2363.678	           	      0.000	      0.000	           	      2.148	      0.000	           	           	      0.480	           	      0.449	           	      3.174	      0.000	      0.000	      0.000	      0.000	     -0.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 10/29-09:25	2369.400	2371.800	2369.000	2371.000	           1300	     10.000	           	           	   2366.046	   2365.417	   2363.820	           	           	      0.220	      0.040	      0.260	      0.000	     10.000	   2369.927	      0.198	   2366.046	   2365.417	   2363.820	           	      0.000	      1.000	           	      2.226	      0.000	           	           	      0.495	           	      0.629	           	      4.954	      0.000	      0.000	      0.000	      0.000	      0.198	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
