 05/27-09:16	2578.000	2583.800	2573.600	2583.800	           7596	   2588.225	   2589.010	   2584.676	   2584.148	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2588.225	   2589.010	   2584.676	   2584.148	   2601.400	   2572.200	     -4.400	      0.000	           	           	      1.000	      4.817	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.400	     -4.200	           	    111.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:17	2583.800	2592.000	2583.600	2589.400	           6031	   2588.183	   2589.150	   2584.858	   2584.130	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	   2588.183	   2589.150	   2584.858	   2584.130	   2601.400	   2572.200	      3.800	      0.000	           	           	      1.000	      4.817	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      3.600	      5.600	           	    112.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:18	2589.400	2589.400	2586.600	2587.800	           2303	   2588.021	   2589.240	   2585.020	   2584.090	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	   2588.021	   2589.240	   2585.020	   2584.090	   2601.400	   2572.200	     -2.600	      0.000	           	           	      1.000	      5.917	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.200	     -1.600	           	    113.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:19	2587.800	2587.800	2586.200	2586.800	           2305	   2587.833	   2589.319	   2585.176	   2584.038	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	   2587.833	   2589.319	   2585.176	   2584.038	   2601.400	   2572.200	     -4.200	      0.000	           	           	      1.000	      1.309	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      3.000	     -1.000	           	    114.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:20	2586.800	2586.800	2584.000	2585.000	           2528	   2587.604	   2589.356	   2585.309	   2583.991	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	   2587.604	   2589.356	   2585.309	   2583.991	   2601.400	   2572.200	     -5.200	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      4.400	     -1.800	           	    115.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:21	2584.600	2585.200	2582.000	2583.000	           2550	   2587.387	   2589.329	   2585.423	   2583.934	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2587.387	   2589.329	   2585.423	   2583.934	   2601.400	   2572.200	     -4.200	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      4.800	     -2.000	           	    116.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:22	2583.000	2585.200	2582.600	2585.200	           1671	   2587.233	   2589.283	   2585.541	   2583.890	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	   2587.233	   2589.283	   2585.541	   2583.890	   2601.400	   2572.200	     -2.600	      0.000	           	           	      0.000	      0.329	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      1.600	      2.200	           	    117.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:23	2584.800	2585.200	2583.000	2584.000	           1140	   2587.067	   2589.217	   2585.635	   2583.844	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	   2587.067	   2589.217	   2585.635	   2583.844	   2601.400	   2572.200	     -1.600	      0.000	           	           	      0.000	      0.453	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     -1.200	           	    118.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:24	2584.000	2585.200	2583.600	2584.200	            724	   2586.933	   2589.152	   2585.723	   2583.802	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	   2586.933	   2589.152	   2585.723	   2583.802	   2601.400	   2572.200	      0.000	      0.000	           	           	      0.000	      2.101	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.200	      0.200	           	    119.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 05/27-09:25	2584.400	2584.800	2579.200	2583.200	           3326	   2586.746	   2589.044	   2585.803	   2583.767	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2586.746	   2589.044	   2585.803	   2583.767	   2601.400	   2572.200	     -0.400	      0.000	           	           	      0.000	      0.162	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      2.000	     -1.000	           	    120.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
