 04/01-10:44	2149.400	2149.400	2148.200	2148.200	           1599	   2145.988	   2146.187	      0.000	      0.000	      0.000	
 04/01-10:45	2148.400	2149.200	2147.400	2148.000	           2264	   2146.060	   2146.290	      0.000	      0.000	      0.000	
 04/01-10:46	2148.200	2149.600	2148.200	2149.400	           1768	   2146.140	   2146.417	      0.000	      0.000	      0.000	
 04/01-10:47	2149.400	2151.400	2147.600	2148.200	           4917	   2146.174	   2146.547	      0.000	      0.000	      0.000	
 04/01-10:48	2148.200	2148.400	2145.600	2145.600	           4760	   2146.114	   2146.626	      0.000	      0.000	      0.000	
 04/01-10:49	2145.800	2146.400	2145.200	2145.800	           2283	   2146.074	   2146.704	      0.000	      0.000	      0.000	
 04/01-10:50	2146.000	2149.200	2145.600	2149.200	           3478	   2146.180	   2146.767	      0.000	      0.000	      0.000	
 04/01-10:51	2149.600	2151.800	2149.600	2151.600	           5348	   2146.387	   2146.910	      1.000	      1.000	      0.000	
 04/01-10:52	2152.000	2152.000	2150.200	2151.800	           2865	   2146.646	   2147.063	      0.000	      0.000	      0.000	
 04/01-10:53	2152.000	2153.600	2151.200	2152.600	           4583	   2146.933	   2147.220	      0.000	      0.000	      0.000	
 04/01-10:54	2152.800	2153.200	2152.000	2153.200	           2625	   2147.246	   2147.373	      0.000	      0.000	      0.000	
 04/01-10:55	2153.400	2157.800	2153.400	2157.000	           9897	   2147.693	   2147.577	      0.000	      0.000	      0.000	
 04/01-10:56	2157.000	2157.000	2154.400	2154.800	           4167	   2148.073	   2147.743	      0.000	      0.000	      0.000	
 04/01-10:57	2154.800	2155.600	2154.000	2155.600	           3030	   2148.481	   2147.914	      0.000	      0.000	      0.000	
 04/01-10:58	2155.800	2155.800	2153.200	2154.000	           2864	   2148.801	   2148.067	      0.000	      0.000	      0.000	
 04/01-10:59	2153.800	2154.200	2152.800	2153.200	           2641	   2149.067	   2148.190	      0.000	      0.000	      0.000	
 04/01-11:00	2153.000	2153.200	2151.600	2152.000	           3916	   2149.307	   2148.280	      0.000	      0.000	      0.000	
 04/01-11:01	2151.600	2152.200	2150.800	2151.600	           2432	   2149.573	   2148.343	      0.000	      0.000	      0.000	
 04/01-11:02	2151.800	2152.400	2151.600	2152.000	           1743	   2149.799	   2148.326	      0.000	      0.000	      0.000	
 04/01-11:03	2152.000	2153.200	2152.000	2152.800	           2207	   2150.020	   2148.340	      0.000	      0.000	      0.000	
 04/01-11:04	2152.600	2153.800	2151.800	2152.600	           2336	   2150.260	   2148.340	      0.000	      0.000	      0.000	
 04/01-11:05	2152.400	2154.200	2152.200	2153.800	           2283	   2150.527	   2148.344	      0.000	      0.000	      0.000	
 04/01-11:06	2153.600	2156.800	2153.000	2155.800	           3892	   2150.906	   2148.420	      0.000	      0.000	      0.000	
 04/01-11:07	2156.000	2158.000	2152.200	2152.600	           7088	   2151.094	   2148.464	      0.000	      0.000	      0.000	
 04/01-11:08	2152.800	2156.000	2151.600	2154.400	           5062	   2151.379	   2148.536	      0.000	      0.000	      0.000	
 04/01-11:09	2154.200	2158.600	2154.000	2157.400	           6628	   2151.667	   2148.650	      0.000	      0.000	      0.000	
 04/01-11:10	2157.400	2158.000	2154.600	2155.400	           3621	   2151.879	   2148.763	      0.000	      0.000	      0.000	
 04/01-11:11	2155.400	2156.400	2154.600	2154.800	           1874	   2152.053	   2148.886	      0.000	      0.000	      0.000	
 04/01-11:12	2155.000	2155.000	2150.400	2151.200	           6198	   2152.133	   2148.973	      0.000	      0.000	      0.000	
 04/01-11:13	2151.400	2152.800	2150.600	2152.400	           3447	   2152.234	   2149.084	      0.000	      0.000	      0.000	
 04/01-11:14	2152.400	2154.000	2152.200	2153.400	           3050	   2152.406	   2149.197	      0.000	      0.000	      0.000	
 04/01-11:15	2153.400	2156.000	2153.400	2155.600	           3732	   2152.660	   2149.360	      1.000	      1.000	      0.000	
 04/01-11:16	2155.400	2155.400	2152.800	2152.800	           2916	   2152.773	   2149.456	      0.000	      0.000	      0.000	
 04/01-11:17	2152.800	2154.600	2152.800	2153.400	           1570	   2152.947	   2149.560	      0.000	      0.000	      0.000	
 04/01-11:18	2153.400	2159.000	2153.200	2156.800	           7609	   2153.321	   2149.717	      0.000	      0.000	      0.000	
 04/01-11:19	2156.600	2158.000	2156.000	2157.400	           2977	   2153.706	   2149.890	      1.000	      1.000	      0.000	
 04/01-11:20	2157.600	2158.000	2156.200	2156.800	           1992	   2153.960	   2150.070	      0.000	      0.000	      0.000	
 04/01-11:21	2156.800	2157.800	2156.000	2157.800	           2065	   2154.167	   2150.277	      0.000	      0.000	      0.000	
 04/01-11:22	2158.000	2158.000	2155.600	2155.600	           1903	   2154.294	   2150.470	      0.000	      0.000	      0.000	
 04/01-11:23	2155.400	2155.800	2154.400	2155.800	           2609	   2154.400	   2150.667	      0.000	      0.000	      0.000	
 04/01-11:24	2156.000	2158.400	2156.000	2157.400	           3387	   2154.540	   2150.893	      1.000	      1.000	      0.000	
 04/01-11:25	2157.400	2157.600	2155.800	2156.800	           1620	   2154.533	   2151.113	      0.000	      0.000	      0.000	
 04/01-11:26	2156.800	2161.800	2156.600	2161.000	           7323	   2154.740	   2151.406	      0.000	      0.000	      0.000	
 04/01-11:27	2160.800	2161.600	2159.400	2161.400	           3537	   2154.933	   2151.707	      0.000	      0.000	      0.000	
 04/01-11:28	2161.200	2165.400	2160.600	2165.200	           8623	   2155.306	   2152.054	      0.000	      0.000	      0.000	
 04/01-11:29	2165.600	2170.400	2165.200	2168.200	           9328	   2155.806	   2152.437	      0.000	      0.000	      0.000	
 04/01-11:30	2167.800	2167.800	2166.000	2166.000	           5832	   2156.273	   2152.790	      0.000	      0.000	      0.000	
 04/01-13:01	2166.600	2169.400	2165.400	2169.200	           5185	   2156.860	   2153.217	      0.000	      0.000	      0.000	
 04/01-13:02	2169.200	2175.400	2168.400	2173.800	           9369	   2157.587	   2153.693	      0.000	      0.000	      0.000	
 04/01-13:03	2173.600	2174.800	2170.400	2172.800	           4765	   2158.254	   2154.137	      0.000	      0.000	      0.000	
 04/01-13:04	2172.800	2173.400	2171.000	2171.400	           2807	   2158.879	   2154.570	      0.000	      0.000	      0.000	
 04/01-13:05	2171.400	2171.600	2168.200	2169.400	           4394	   2159.400	   2154.964	      0.000	      0.000	      0.000	
 04/01-13:06	2169.400	2170.400	2167.400	2168.800	           3552	   2159.833	   2155.370	      0.000	      0.000	      0.000	
 04/01-13:07	2168.800	2170.400	2168.600	2169.200	           1892	   2160.387	   2155.741	      0.000	      0.000	      0.000	
 04/01-13:08	2169.000	2170.400	2167.800	2170.000	           2580	   2160.908	   2156.144	      0.000	      0.000	      0.000	
 04/01-13:09	2170.200	2170.400	2168.400	2168.600	           2119	   2161.279	   2156.473	      0.000	      0.000	      0.000	
 04/01-13:10	2168.600	2169.600	2168.000	2168.200	           1911	   2161.706	   2156.793	      0.000	      0.000	      0.000	
 04/01-13:11	2168.000	2168.400	2165.000	2165.400	           5054	   2162.060	   2157.057	      0.000	      0.000	      0.000	
 04/01-13:12	2165.600	2165.800	2163.600	2165.000	           4977	   2162.521	   2157.327	      0.000	      0.000	      0.000	
 04/01-13:13	2164.800	2168.000	2164.400	2166.600	           3787	   2162.992	   2157.613	      0.000	      0.000	      0.000	
 04/01-13:14	2166.600	2168.800	2166.600	2167.000	           2301	   2163.446	   2157.926	      0.000	      0.000	      0.000	
 04/01-13:15	2167.000	2167.000	2165.000	2166.600	           3273	   2163.813	   2158.237	      0.000	      0.000	      0.000	
 04/01-13:16	2166.600	2168.000	2165.200	2165.200	           2681	   2164.227	   2158.500	      0.000	      0.000	      0.000	
 04/01-13:17	2165.000	2167.000	2164.400	2166.000	           2752	   2164.646	   2158.796	      0.000	      0.000	      0.000	
 04/01-13:18	2166.000	2166.200	2164.600	2165.400	           1583	   2164.933	   2159.127	      0.000	      0.000	      0.000	
 04/01-13:19	2165.400	2165.400	2162.200	2163.000	           5330	   2165.121	   2159.414	      0.000	      0.000	      0.000	
 04/01-13:20	2162.800	2164.400	2162.200	2163.600	           2722	   2165.346	   2159.653	      0.000	      0.000	      0.000	
 04/01-13:21	2163.400	2164.800	2162.800	2162.800	           2133	   2165.512	   2159.840	      0.000	      0.000	      0.000	
 04/01-13:22	2162.600	2165.400	2162.600	2165.000	           2334	   2165.827	   2160.060	      0.000	      0.000	      0.000	
 04/01-13:23	2165.000	2167.200	2164.400	2166.600	           3334	   2166.188	   2160.294	      0.000	      0.000	      0.000	
 04/01-13:24	2167.000	2167.000	2165.200	2165.800	           1574	   2166.467	   2160.503	      0.000	      0.000	      0.000	
 04/01-13:25	2165.800	2167.200	2165.800	2166.000	           1875	   2166.773	   2160.653	      0.000	      0.000	      0.000	
 04/01-13:26	2165.800	2168.000	2165.800	2167.000	           2434	   2166.973	   2160.856	      0.000	      0.000	      0.000	
 04/01-13:27	2166.800	2167.600	2165.600	2167.600	           1856	   2167.179	   2161.056	      0.000	      0.000	      0.000	
 04/01-13:28	2167.400	2167.600	2164.000	2164.800	           3172	   2167.167	   2161.237	      0.000	      0.000	      0.000	
 04/01-13:29	2164.800	2165.600	2163.600	2165.200	           2535	   2167.067	   2161.437	      0.000	      0.000	      0.000	
 04/01-13:30	2165.200	2166.600	2163.000	2163.000	           2686	   2166.967	   2161.620	      0.000	      0.000	      0.000	
 04/01-13:31	2163.200	2163.800	2157.000	2158.000	          10822	   2166.594	   2161.727	      0.000	      0.000	      0.000	
 04/01-13:32	2158.200	2158.400	2156.000	2156.600	           5966	   2166.021	   2161.804	     -1.000	      0.000	      1.000	
 04/01-13:33	2156.400	2157.600	2156.000	2156.000	           2868	   2165.460	   2161.857	      0.000	      0.000	      0.000	
 04/01-13:34	2156.000	2157.400	2156.000	2157.200	           2447	   2164.988	   2161.933	      0.000	      0.000	      0.000	
 04/01-13:35	2157.000	2157.400	2156.000	2156.200	           2596	   2164.546	   2161.973	      0.000	      0.000	      0.000	
 04/01-13:36	2156.200	2157.400	2155.800	2156.600	           2555	   2164.142	   2161.988	      0.000	      0.000	      0.000	
 04/01-13:37	2156.600	2157.000	2155.200	2155.200	           2954	   2163.673	   2162.030	      0.000	      0.000	      0.000	
 04/01-13:38	2155.200	2156.600	2155.000	2155.400	           2592	   2163.185	   2162.047	      0.000	      0.000	      0.000	
 04/01-13:39	2155.200	2156.200	2153.600	2154.600	           4040	   2162.721	   2162.000	      0.000	      0.000	      0.000	
 04/01-13:40	2154.600	2157.000	2154.600	2155.400	           3466	   2162.294	   2162.000	      0.000	      0.000	      0.000	
 04/01-13:41	2155.600	2156.600	2155.000	2155.400	           1887	   2161.960	   2162.010	      0.000	      0.000	      0.000	
 04/01-13:42	2155.600	2156.200	2153.400	2153.400	           3129	   2161.573	   2162.047	      0.000	      0.000	      0.000	
 04/01-13:43	2153.200	2153.600	2151.400	2151.800	           5204	   2161.081	   2162.036	      0.000	      0.000	      0.000	
 04/01-13:44	2151.800	2153.600	2151.600	2152.600	           3261	   2160.600	   2162.023	      0.000	      0.000	      0.000	
 04/01-13:45	2152.800	2153.400	2152.400	2152.800	           2213	   2160.140	   2161.976	      0.000	      0.000	      0.000	
 04/01-13:46	2152.600	2153.400	2152.400	2153.000	           1595	   2159.733	   2161.980	      0.000	      0.000	      0.000	
 04/01-13:47	2153.000	2155.200	2152.800	2155.000	           3407	   2159.367	   2162.006	      0.000	      0.000	      0.000	
 04/01-13:48	2154.600	2155.800	2154.200	2155.400	           2537	   2159.033	   2161.983	      0.000	      0.000	      0.000	
 04/01-13:49	2155.400	2156.600	2155.400	2156.200	           3072	   2158.806	   2161.964	      0.000	      0.000	      0.000	
 04/01-13:50	2156.000	2156.600	2155.200	2156.400	           1681	   2158.567	   2161.956	      0.000	      0.000	      0.000	
 04/01-13:51	2156.600	2156.800	2155.200	2155.400	           1528	   2158.321	   2161.917	      0.000	      0.000	      0.000	
 04/01-13:52	2155.200	2155.800	2154.600	2155.800	           1849	   2158.012	   2161.920	      0.000	      0.000	      0.000	
 04/01-13:53	2156.000	2156.600	2155.600	2156.200	           1443	   2157.667	   2161.927	      0.000	      0.000	      0.000	
 04/01-13:54	2156.200	2156.600	2152.600	2152.600	           3271	   2157.227	   2161.847	      0.000	      0.000	      0.000	
 04/01-13:55	2153.000	2155.400	2152.000	2154.600	           4079	   2156.848	   2161.810	      0.000	      0.000	      0.000	
 04/01-13:56	2154.400	2155.200	2153.400	2154.000	           1529	   2156.415	   2161.694	      0.000	      0.000	      0.000	
 04/01-13:57	2154.000	2154.600	2153.400	2153.600	           1165	   2155.946	   2161.563	      0.000	      0.000	      0.000	
 04/01-13:58	2153.400	2155.400	2152.600	2154.600	           2075	   2155.606	   2161.386	      0.000	      0.000	      0.000	
 04/01-13:59	2154.600	2156.200	2154.600	2155.600	           1970	   2155.288	   2161.177	      0.000	      0.000	      0.000	
 04/01-14:00	2155.400	2156.000	2154.800	2155.600	           1295	   2155.040	   2161.003	      0.000	      0.000	      0.000	
 04/01-14:01	2155.800	2159.800	2155.600	2159.000	           7274	   2155.073	   2160.833	      0.000	      0.000	      0.000	
 04/01-14:02	2159.200	2159.800	2157.800	2159.000	           3351	   2155.152	   2160.586	      0.000	      0.000	      0.000	
