 09/12-09:26	2476.400	2476.400	2475.200	2476.000	            969	     11.000	   2478.500	   2479.253	   2480.505	           	           	     -0.160	      0.023	     -0.227	      0.000	     11.000	   2475.938	   2478.500	   2479.253	   2480.505	           	           	      2.005	      1.000	           	           	     -0.443	           	     -0.753	           	     -2.500	      0.000	      0.000	      0.000	      0.000	     -0.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:27	2475.800	2476.800	2475.800	2476.000	            886	     12.000	   2478.360	   2479.293	   2480.385	           	           	     -0.140	      0.040	     -0.230	      0.000	     12.000	   2476.000	   2478.360	   2479.293	   2480.385	           	           	      2.025	      1.000	           	           	     -0.468	           	     -0.933	           	     -2.360	      0.000	      0.000	      0.000	      0.000	      0.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:28	2475.800	2476.400	2474.000	2476.200	           2125	     13.000	   2478.226	   2479.293	   2480.290	           	           	     -0.134	      0.000	     -0.215	      0.000	     13.000	   2476.063	   2478.226	   2479.293	   2480.290	           	           	      2.064	      1.000	           	           	     -0.442	           	     -1.067	           	     -2.026	      0.000	      0.000	      0.000	      0.000	      0.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:29	2476.400	2476.400	2475.200	2475.800	            654	     14.000	   2478.100	   2479.280	   2480.198	           	           	     -0.126	     -0.013	     -0.187	      0.000	     14.000	   2476.000	   2478.100	   2479.280	   2480.198	           	           	      2.098	      1.000	           	           	     -0.417	           	     -1.180	           	     -2.300	      0.000	      0.000	      0.000	      0.000	     -0.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:30	2475.800	2476.000	2474.000	2475.200	           1321	     15.000	   2477.926	   2479.216	   2480.110	           	           	     -0.174	     -0.064	     -0.180	      0.000	     15.000	   2475.729	   2477.926	   2479.216	   2480.110	           	           	      2.184	      1.000	           	           	     -0.395	           	     -1.290	           	     -2.726	      0.000	      0.000	      0.000	      0.000	     -0.271	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:31	2475.000	2476.200	2473.400	2475.800	           2433	     16.000	   2477.827	   2479.160	   2480.033	           	           	     -0.099	     -0.056	     -0.165	      0.000	     16.000	   2475.604	   2477.827	   2479.160	   2480.033	           	           	      2.206	      1.000	           	           	     -0.352	           	     -1.333	           	     -2.027	      0.000	      0.000	      0.000	      0.000	     -0.125	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:32	2475.800	2476.600	2475.400	2475.800	           2007	     17.000	   2477.760	   2479.090	   2479.967	           	           	     -0.067	     -0.070	     -0.143	      0.000	     17.000	   2475.604	   2477.760	   2479.090	   2479.967	           	           	      2.206	      1.000	           	           	     -0.323	           	     -1.330	           	     -1.960	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:33	2475.600	2477.000	2475.400	2477.000	           1381	     18.000	   2477.714	   2479.054	   2479.902	           	           	     -0.047	     -0.036	     -0.132	      0.000	     18.000	   2476.208	   2477.714	   2479.054	   2479.902	           	           	      2.188	      1.000	           	           	     -0.296	           	     -1.340	           	     -0.714	      0.000	      0.000	      0.000	      0.000	      0.604	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:34	2476.800	2477.600	2476.200	2476.800	           1981	     19.000	   2477.626	   2479.013	   2479.832	           	           	     -0.088	     -0.041	     -0.135	      0.000	     19.000	   2476.531	   2477.626	   2479.013	   2479.832	           	           	      2.206	      1.000	           	           	     -0.278	           	     -1.387	           	     -0.826	      0.000	      0.000	      0.000	      0.000	      0.323	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:35	2476.800	2477.400	2476.400	2477.000	           1325	     20.000	   2477.540	   2478.950	   2479.765	           	           	     -0.086	     -0.063	     -0.137	      0.000	     20.000	   2476.927	   2477.540	   2478.950	   2479.765	           	           	      2.225	      1.000	           	           	     -0.269	           	     -1.410	           	     -0.540	      0.000	      0.000	      0.000	      0.000	      0.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
