 05/30-09:16	2631.000	2631.000	2631.000	2631.000	              0	   2626.886	   2631.160	   2635.397	           	
 05/30-09:17	2624.400	2625.200	2624.400	2624.800	           8133	   2626.793	   2630.987	   2635.212	           	
 05/30-09:18	2625.000	2625.600	2624.600	2625.400	            401	   2626.673	   2630.840	   2635.043	           	
 05/30-09:19	2625.800	2626.000	2625.200	2625.800	           2705	   2626.641	   2630.700	   2634.873	           	
 05/30-09:20	2625.800	2627.000	2625.600	2627.000	           2176	   2626.633	   2630.547	   2634.713	           	
 05/30-09:21	2627.200	2627.200	2627.200	2627.200	              3	   2626.640	   2630.397	   2634.542	           	
 05/30-09:22	2628.200	2628.600	2627.600	2627.800	           3407	   2626.641	   2630.243	   2634.377	           	
 05/30-09:23	2628.800	2628.800	2628.400	2628.600	           1794	   2626.660	   2630.080	   2634.238	           	
 05/30-09:24	2628.600	2628.800	2628.600	2628.600	             30	   2626.720	   2629.927	   2634.098	           	
 05/30-09:25	2627.800	2627.800	2627.800	2627.800	           1875	   2626.741	   2629.760	   2633.950	           	
 05/30-09:26	2628.600	2628.800	2628.600	2628.800	           1906	   2626.767	   2629.630	   2633.818	           	
 05/30-09:27	2628.400	2628.800	2628.400	2628.800	             34	   2626.786	   2629.510	   2633.683	           	
 05/30-09:28	2626.400	2626.400	2626.200	2626.200	           2665	   2626.753	   2629.323	   2633.531	           	
 05/30-09:29	2626.600	2628.600	2626.600	2628.400	           3313	   2626.847	   2629.170	   2633.393	           	
 05/30-09:30	2628.400	2629.600	2628.400	2628.800	            550	   2626.953	   2629.050	   2633.267	           	
 05/30-09:31	2628.800	2629.000	2628.000	2628.400	           2115	   2627.087	   2628.904	   2633.152	           	
 05/30-09:32	2629.600	2630.400	2629.600	2630.000	           3514	   2627.280	   2628.783	   2633.048	           	
 05/30-09:33	2629.800	2630.000	2629.200	2629.400	           2612	   2627.440	   2628.640	   2632.940	           	
 05/30-09:34	2629.600	2629.600	2629.400	2629.600	              9	   2627.594	   2628.500	   2632.855	           	
 05/30-09:35	2631.200	2631.200	2631.000	2631.000	           3080	   2627.760	   2628.394	   2632.790	           	
 05/30-09:36	2631.000	2632.800	2630.800	2632.400	           1036	   2627.940	   2628.343	   2632.730	           	
 05/30-09:37	2632.400	2632.800	2632.000	2632.200	           4793	   2628.127	   2628.297	   2632.667	           	
