 05/13-10:04	2527.400	2528.200	2526.600	2528.000	           1009	   2529.917	   2534.700	   2532.075	   2526.664	
 05/13-10:05	2528.000	2528.400	2527.000	2528.200	           1420	   2529.500	   2534.533	   2532.104	   2526.658	
 05/13-10:06	2528.400	2528.800	2526.800	2527.400	           1456	   2529.150	   2534.333	   2532.113	   2526.644	
 05/13-10:07	2527.400	2529.400	2526.800	2529.200	           1804	   2528.967	   2534.158	   2532.163	   2526.634	
 05/13-10:08	2529.200	2530.000	2529.000	2529.600	           3028	   2528.917	   2533.983	   2532.233	   2526.628	
 05/13-10:09	2529.400	2530.800	2529.400	2530.600	           2134	   2528.900	   2533.833	   2532.304	   2526.632	
 05/13-10:10	2530.600	2531.200	2529.600	2531.000	           1961	   2528.967	   2533.675	   2532.383	   2526.644	
 05/13-10:11	2531.600	2532.000	2530.400	2530.800	           1879	   2528.983	   2533.525	   2532.442	   2526.636	
 05/13-10:12	2530.600	2530.800	2529.200	2530.000	           1689	   2528.950	   2533.350	   2532.488	   2526.620	
 05/13-10:13	2530.000	2530.200	2528.600	2529.800	           1448	   2528.917	   2533.200	   2532.517	   2526.600	
 05/13-10:14	2529.800	2530.200	2528.400	2528.400	           1367	   2528.783	   2533.017	   2532.525	   2526.586	
 05/13-10:15	2528.600	2531.200	2528.600	2529.200	           1898	   2528.717	   2532.817	   2532.542	   2526.580	
 05/13-10:16	2528.200	2528.400	2526.000	2526.800	           4065	   2528.533	   2532.675	   2532.517	   2526.556	
 05/13-10:17	2527.000	2527.600	2526.600	2526.600	           1125	   2528.367	   2532.517	   2532.504	   2526.548	
 05/13-10:18	2526.400	2529.000	2526.200	2528.600	           1821	   2528.267	   2532.417	   2532.492	   2526.550	
 05/13-10:19	2528.800	2530.200	2528.400	2529.800	           1753	   2528.150	   2532.308	   2532.483	   2526.554	
 05/13-10:20	2529.800	2530.800	2528.800	2530.200	           1529	   2528.100	   2532.233	   2532.479	   2526.564	
 05/13-10:21	2530.400	2530.800	2528.800	2530.000	           1219	   2528.033	   2532.150	   2532.496	   2526.572	
 05/13-10:22	2529.400	2530.200	2528.600	2530.000	            897	   2528.083	   2532.050	   2532.504	   2526.582	
 05/13-10:23	2529.800	2530.600	2529.000	2529.400	            876	   2528.100	   2531.858	   2532.500	   2526.590	
 05/13-10:24	2529.600	2530.200	2527.400	2528.200	           1576	   2528.133	   2531.692	   2532.492	   2526.594	
 05/13-10:25	2528.400	2528.400	2525.000	2525.400	           3609	   2528.083	   2531.433	   2532.467	   2526.598	
 05/13-10:26	2525.400	2526.800	2524.000	2526.800	           3663	   2528.083	   2531.192	   2532.458	   2526.610	
 05/13-10:27	2527.000	2527.200	2524.200	2524.600	           1884	   2528.067	   2530.917	   2532.425	   2526.626	
 05/13-10:28	2524.800	2526.200	2524.800	2526.000	           1300	   2528.133	   2530.667	   2532.404	   2526.648	
 05/13-10:29	2526.000	2526.600	2524.600	2525.000	           1230	   2528.100	   2530.400	   2532.367	   2526.664	
 05/13-10:30	2524.600	2527.000	2524.400	2526.000	           1401	   2528.167	   2530.117	   2532.337	   2526.694	
 05/13-10:31	2526.400	2527.600	2526.000	2527.200	           1685	   2528.217	   2529.883	   2532.333	   2526.724	
 05/13-10:32	2527.000	2527.400	2525.200	2525.200	           1491	   2528.167	   2529.592	   2532.333	   2526.738	
 05/13-10:33	2525.600	2525.600	2520.400	2520.800	           6701	   2527.967	   2529.208	   2532.292	   2526.734	
 05/13-10:34	2520.200	2521.800	2518.800	2521.000	           5372	   2527.733	   2528.825	   2532.250	   2526.732	
 05/13-10:35	2521.000	2521.200	2519.200	2519.600	           2897	   2527.433	   2528.467	   2532.183	   2526.720	
 05/13-10:36	2519.800	2521.000	2518.800	2518.800	           2226	   2527.167	   2528.158	   2532.113	   2526.712	
 05/13-10:37	2518.800	2521.600	2518.000	2521.600	           2913	   2526.900	   2527.933	   2532.071	   2526.718	
 05/13-10:38	2521.600	2522.400	2520.600	2522.000	           2220	   2526.650	   2527.783	   2532.021	   2526.724	
 05/13-10:39	2521.800	2522.200	2520.800	2522.000	           1608	   2526.367	   2527.633	   2531.962	   2526.734	
 05/13-10:40	2522.000	2522.800	2521.000	2522.600	           1499	   2526.083	   2527.525	   2531.913	   2526.738	
 05/13-10:41	2522.600	2522.800	2521.600	2522.200	            935	   2525.783	   2527.383	   2531.846	   2526.736	
 05/13-10:42	2522.400	2523.800	2521.800	2523.200	           1675	   2525.567	   2527.258	   2531.788	   2526.754	
 05/13-10:43	2523.000	2523.200	2522.000	2522.000	            789	   2525.317	   2527.117	   2531.708	   2526.770	
 05/13-10:44	2522.000	2522.200	2520.400	2520.400	           1786	   2525.050	   2526.917	   2531.617	   2526.782	
 05/13-10:45	2520.000	2522.600	2520.000	2522.000	           1577	   2524.800	   2526.758	   2531.538	   2526.796	
 05/13-10:46	2522.200	2523.800	2522.000	2522.800	           1471	   2524.667	   2526.600	   2531.458	   2526.806	
 05/13-10:47	2522.800	2524.800	2522.200	2524.200	           2056	   2524.600	   2526.483	   2531.396	   2526.826	
 05/13-10:48	2524.000	2525.400	2523.800	2525.400	           2716	   2524.467	   2526.367	   2531.337	   2526.858	
 05/13-10:49	2525.200	2525.800	2524.600	2525.400	           2140	   2524.333	   2526.242	   2531.279	   2526.880	
 05/13-10:50	2525.400	2527.400	2525.000	2527.400	           3219	   2524.233	   2526.167	   2531.225	   2526.902	
 05/13-10:51	2527.600	2530.000	2527.400	2529.600	           5866	   2524.217	   2526.125	   2531.204	   2526.934	
 05/13-10:52	2529.600	2530.000	2529.000	2529.600	           3091	   2524.200	   2526.142	   2531.183	   2526.964	
 05/13-10:53	2529.600	2531.000	2529.200	2529.400	           3473	   2524.217	   2526.158	   2531.163	   2526.988	
 05/13-10:54	2529.200	2533.800	2529.000	2533.800	           4607	   2524.400	   2526.267	   2531.179	   2527.028	
 05/13-10:55	2533.400	2533.800	2530.800	2530.800	           3612	   2524.567	   2526.325	   2531.158	   2527.052	
 05/13-10:56	2530.600	2531.600	2530.200	2531.200	           1928	   2524.733	   2526.408	   2531.146	   2527.084	
 05/13-10:57	2531.400	2532.000	2529.600	2530.400	           1999	   2524.933	   2526.500	   2531.133	   2527.112	
 05/13-10:58	2530.600	2531.200	2529.200	2529.400	           1754	   2525.033	   2526.583	   2531.104	   2527.132	
 05/13-10:59	2529.400	2530.000	2528.000	2529.000	           2462	   2525.167	   2526.633	   2531.075	   2527.150	
 05/13-11:00	2528.600	2530.400	2528.600	2530.200	           1657	   2525.317	   2526.742	   2531.050	   2527.182	
 05/13-11:01	2530.200	2530.400	2528.400	2529.000	           1304	   2525.367	   2526.792	   2530.996	   2527.204	
 05/13-11:02	2529.000	2530.600	2529.000	2529.800	           1054	   2525.517	   2526.842	   2530.938	   2527.224	
 05/13-11:03	2530.000	2530.600	2527.600	2529.000	           2003	   2525.783	   2526.875	   2530.867	   2527.244	
 05/13-11:04	2529.200	2529.600	2528.000	2528.000	           1013	   2526.017	   2526.875	   2530.788	   2527.272	
 05/13-11:05	2528.000	2529.400	2527.800	2529.200	           1250	   2526.350	   2526.892	   2530.712	   2527.302	
 05/13-11:06	2529.400	2535.600	2529.400	2533.200	           6926	   2526.817	   2526.992	   2530.663	   2527.358	
 05/13-11:07	2533.200	2533.800	2532.000	2533.000	           3241	   2527.200	   2527.050	   2530.604	   2527.412	
 05/13-11:08	2532.800	2533.200	2531.600	2532.200	           2007	   2527.550	   2527.100	   2530.542	   2527.466	
 05/13-11:09	2532.200	2532.800	2530.200	2530.800	           2126	   2527.833	   2527.100	   2530.467	   2527.510	
 05/13-11:10	2530.400	2530.800	2528.400	2529.600	           3467	   2528.067	   2527.075	   2530.375	   2527.550	
 05/13-11:11	2529.800	2530.000	2528.200	2529.000	           1526	   2528.300	   2527.042	   2530.283	   2527.596	
 05/13-11:12	2529.200	2530.400	2528.600	2530.200	           1347	   2528.533	   2527.050	   2530.200	   2527.646	
 05/13-11:13	2530.400	2530.400	2526.400	2526.800	           3850	   2528.683	   2527.000	   2530.100	   2527.678	
 05/13-11:14	2527.000	2527.400	2525.800	2527.200	           2036	   2528.917	   2526.983	   2530.000	   2527.718	
 05/13-11:15	2527.000	2528.000	2526.200	2526.200	           1515	   2529.050	   2526.925	   2529.871	   2527.756	
 05/13-11:16	2526.200	2527.000	2525.000	2525.400	           2786	   2529.150	   2526.908	   2529.792	   2527.796	
 05/13-11:17	2525.200	2526.400	2525.200	2526.200	           1564	   2529.200	   2526.900	   2529.708	   2527.836	
 05/13-11:18	2526.400	2526.600	2523.400	2523.600	           2675	   2529.167	   2526.817	   2529.617	   2527.870	
 05/13-11:19	2523.800	2525.400	2523.800	2525.200	           1359	   2529.150	   2526.742	   2529.525	   2527.912	
 05/13-11:20	2525.000	2526.000	2524.200	2525.200	           1473	   2529.067	   2526.650	   2529.442	   2527.948	
 05/13-11:21	2525.200	2526.200	2523.800	2525.800	           1602	   2528.950	   2526.583	   2529.367	   2527.982	
 05/13-11:22	2525.800	2527.400	2525.600	2526.000	           1835	   2528.833	   2526.517	   2529.283	   2528.020	
 05/13-11:23	2526.000	2527.800	2525.600	2527.600	           1536	   2528.767	   2526.492	   2529.175	   2528.064	
 05/13-11:24	2527.600	2527.800	2526.400	2527.200	           1438	   2528.550	   2526.475	   2529.083	   2528.112	
 05/13-11:25	2527.200	2527.200	2525.000	2525.600	           1492	   2528.383	   2526.475	   2528.954	   2528.154	
 05/13-11:26	2525.200	2525.800	2524.200	2524.800	           1350	   2528.150	   2526.442	   2528.817	   2528.184	
 05/13-11:27	2524.800	2525.400	2521.200	2521.200	           3291	   2527.850	   2526.392	   2528.654	   2528.194	
 05/13-11:28	2522.000	2523.000	2521.800	2522.800	           2374	   2527.633	   2526.333	   2528.500	   2528.206	
 05/13-11:29	2522.800	2523.000	2521.600	2522.400	           1369	   2527.417	   2526.292	   2528.346	   2528.216	
 05/13-11:30	2522.400	2525.000	2522.000	2522.000	           2438	   2527.133	   2526.225	   2528.171	   2528.218	
 05/13-13:01	2522.200	2522.800	2521.000	2521.600	           2289	   2526.883	   2526.125	   2528.004	   2528.224	
 05/13-13:02	2521.800	2522.400	2521.000	2522.400	           1416	   2526.650	   2526.083	   2527.837	   2528.232	
 05/13-13:03	2522.400	2523.000	2521.600	2522.600	           1049	   2526.433	   2526.108	   2527.658	   2528.236	
 05/13-13:04	2522.800	2523.000	2521.800	2522.400	            972	   2526.250	   2526.133	   2527.479	   2528.238	
 05/13-13:05	2522.200	2523.400	2522.200	2522.200	            959	   2526.017	   2526.183	   2527.325	   2528.242	
 05/13-13:06	2522.000	2523.600	2521.800	2523.600	            874	   2525.700	   2526.258	   2527.208	   2528.256	
 05/13-13:07	2523.400	2524.400	2523.200	2524.200	           1292	   2525.400	   2526.300	   2527.117	   2528.272	
 05/13-13:08	2524.400	2524.600	2523.400	2523.400	            832	   2525.100	   2526.325	   2527.054	   2528.286	
 05/13-13:09	2523.400	2523.600	2522.400	2523.400	           1125	   2524.867	   2526.350	   2526.992	   2528.298	
 05/13-13:10	2523.200	2523.800	2522.200	2523.400	            953	   2524.667	   2526.367	   2526.946	   2528.312	
 05/13-13:11	2523.400	2523.800	2522.000	2522.400	           1032	   2524.433	   2526.367	   2526.875	   2528.326	
 05/13-13:12	2522.600	2522.800	2521.600	2521.800	           1015	   2524.150	   2526.342	   2526.800	   2528.352	
 05/13-13:13	2521.800	2523.400	2521.600	2523.200	            932	   2524.033	   2526.358	   2526.738	   2528.384	
 05/13-13:14	2523.400	2524.600	2523.200	2523.800	           1201	   2523.917	   2526.417	   2526.667	   2528.420	
 05/13-13:15	2523.800	2526.000	2523.600	2525.400	           2348	   2523.900	   2526.475	   2526.617	   2528.452	
 05/13-13:16	2525.400	2525.600	2523.000	2524.200	           1822	   2523.850	   2526.500	   2526.550	   2528.482	
 05/13-13:17	2524.000	2524.400	2523.200	2523.600	            686	   2523.767	   2526.483	   2526.483	   2528.510	
 05/13-13:18	2523.600	2524.000	2522.400	2523.800	            987	   2523.767	   2526.467	   2526.417	   2528.524	
 05/13-13:19	2523.800	2524.600	2523.600	2524.000	            635	   2523.733	   2526.442	   2526.342	   2528.540	
 05/13-13:20	2524.000	2524.000	2522.800	2523.600	            868	   2523.683	   2526.375	   2526.271	   2528.558	
 05/13-13:21	2523.600	2523.600	2521.800	2522.600	           1427	   2523.567	   2526.258	   2526.192	   2528.570	
 05/13-13:22	2522.600	2522.800	2514.200	2515.600	           9912	   2523.233	   2526.033	   2526.087	   2528.556	
 05/13-13:23	2515.800	2515.800	2511.200	2511.400	           6008	   2522.683	   2525.725	   2525.942	   2528.514	
 05/13-13:24	2511.000	2513.800	2511.000	2513.800	           3712	   2522.233	   2525.392	   2525.829	   2528.492	
 05/13-13:25	2513.800	2513.800	2512.200	2513.400	           3134	   2521.833	   2525.108	   2525.717	   2528.478	
 05/13-13:26	2513.800	2514.800	2513.200	2514.400	           2180	   2521.500	   2524.825	   2525.617	   2528.466	
 05/13-13:27	2514.600	2514.600	2513.200	2513.200	           1074	   2521.217	   2524.533	   2525.517	   2528.448	
 05/13-13:28	2513.200	2514.400	2512.800	2513.000	           1511	   2520.900	   2524.267	   2525.425	   2528.436	
 05/13-13:29	2513.000	2514.000	2512.400	2513.400	           1057	   2520.600	   2524.008	   2525.321	   2528.426	
 05/13-13:30	2513.000	2513.600	2508.600	2509.000	           5618	   2520.167	   2523.650	   2525.196	   2528.392	
 05/13-13:31	2508.400	2510.200	2506.000	2506.800	           6524	   2519.667	   2523.275	   2525.033	   2528.340	
 05/13-13:32	2507.200	2509.600	2507.000	2509.600	           2887	   2519.250	   2522.950	   2524.896	   2528.302	
 05/13-13:33	2509.600	2510.600	2509.000	2510.200	           2064	   2518.833	   2522.633	   2524.754	   2528.256	
 05/13-13:34	2510.000	2511.000	2509.800	2510.800	           1822	   2518.450	   2522.350	   2524.613	   2528.190	
 05/13-13:35	2511.000	2512.800	2510.600	2512.200	           2476	   2518.100	   2522.058	   2524.475	   2528.132	
 05/13-13:36	2512.200	2514.000	2512.000	2513.400	           2967	   2517.767	   2521.733	   2524.363	   2528.082	
 05/13-13:37	2513.400	2515.600	2513.400	2515.600	           2978	   2517.483	   2521.442	   2524.246	   2528.040	
 05/13-13:38	2515.800	2515.800	2514.000	2514.400	           2025	   2517.183	   2521.142	   2524.121	   2527.998	
 05/13-13:39	2514.400	2514.800	2513.800	2514.600	           1390	   2516.883	   2520.875	   2523.988	   2527.960	
 05/13-13:40	2514.600	2515.000	2513.200	2515.000	           1948	   2516.600	   2520.633	   2523.854	   2527.930	
 05/13-13:41	2515.000	2517.000	2514.200	2517.000	           2190	   2516.433	   2520.433	   2523.738	   2527.904	
 05/13-13:42	2517.800	2519.400	2516.600	2518.000	           5713	   2516.300	   2520.225	   2523.637	   2527.882	
 05/13-13:43	2517.800	2517.800	2516.400	2516.800	           1903	   2516.100	   2520.067	   2523.533	   2527.854	
 05/13-13:44	2517.000	2517.400	2515.600	2517.000	           1582	   2515.867	   2519.892	   2523.438	   2527.826	
 05/13-13:45	2516.800	2518.800	2516.200	2518.600	           2615	   2515.633	   2519.767	   2523.346	   2527.800	
 05/13-13:46	2518.200	2519.000	2515.400	2516.200	           2319	   2515.367	   2519.608	   2523.258	   2527.760	
 05/13-13:47	2516.000	2516.200	2515.000	2516.200	           1614	   2515.133	   2519.450	   2523.175	   2527.732	
 05/13-13:48	2516.000	2516.200	2514.400	2515.800	           1362	   2514.850	   2519.308	   2523.063	   2527.710	
 05/13-13:49	2515.800	2517.600	2515.800	2517.000	           1310	   2514.617	   2519.175	   2522.958	   2527.690	
 05/13-13:50	2516.800	2518.600	2515.000	2518.400	           1835	   2514.450	   2519.067	   2522.858	   2527.678	
 05/13-13:51	2518.000	2518.800	2516.400	2517.200	           2048	   2514.267	   2518.917	   2522.750	   2527.650	
 05/13-13:52	2517.600	2517.600	2516.000	2516.200	           1115	   2514.283	   2518.758	   2522.637	   2527.618	
 05/13-13:53	2516.000	2516.200	2514.000	2514.800	           1812	   2514.400	   2518.542	   2522.517	   2527.572	
 05/13-13:54	2515.200	2518.200	2515.000	2518.000	           2050	   2514.533	   2518.383	   2522.429	   2527.534	
 05/13-13:55	2518.200	2521.400	2517.200	2520.400	           4493	   2514.767	   2518.300	   2522.387	   2527.506	
 05/13-13:56	2520.400	2521.000	2519.200	2519.400	           2143	   2514.933	   2518.217	   2522.329	   2527.466	
 05/13-13:57	2519.600	2519.600	2518.400	2519.200	           1520	   2515.133	   2518.175	   2522.283	   2527.430	
 05/13-13:58	2519.000	2520.200	2518.800	2520.200	           1131	   2515.383	   2518.142	   2522.238	   2527.390	
 05/13-13:59	2520.200	2521.600	2517.800	2521.000	           2898	   2515.633	   2518.117	   2522.204	   2527.352	
 05/13-14:00	2521.000	2521.600	2519.200	2520.600	           1665	   2516.017	   2518.092	   2522.158	   2527.310	
 05/13-14:01	2520.400	2521.200	2519.200	2519.800	           2132	   2516.467	   2518.067	   2522.096	   2527.278	
 05/13-14:02	2519.600	2521.200	2518.800	2520.600	           1698	   2516.817	   2518.033	   2522.058	   2527.244	
 05/13-14:03	2520.600	2521.600	2519.000	2519.800	           1649	   2517.133	   2517.983	   2522.046	   2527.204	
 05/13-14:04	2519.600	2519.600	2517.200	2519.200	           2553	   2517.417	   2517.933	   2522.033	   2527.164	
 05/13-14:05	2519.000	2523.600	2519.000	2523.000	           5057	   2517.783	   2517.942	   2522.063	   2527.142	
 05/13-14:06	2522.800	2523.400	2522.200	2523.400	           2055	   2518.117	   2517.942	   2522.100	   2527.126	
 05/13-14:07	2523.200	2524.600	2522.600	2523.200	           3004	   2518.367	   2517.925	   2522.113	   2527.104	
 05/13-14:08	2523.200	2524.400	2522.800	2522.800	           2057	   2518.650	   2517.917	   2522.121	   2527.082	
 05/13-14:09	2522.800	2525.200	2522.400	2525.200	           2248	   2519.000	   2517.942	   2522.146	   2527.064	
 05/13-14:10	2525.200	2525.200	2522.400	2522.400	           2005	   2519.250	   2517.925	   2522.146	   2527.036	
 05/13-14:11	2522.400	2523.000	2521.400	2521.800	           1739	   2519.400	   2517.917	   2522.142	   2527.010	
 05/13-14:12	2521.800	2525.000	2521.800	2524.200	           1954	   2519.617	   2517.958	   2522.150	   2527.008	
 05/13-14:13	2524.000	2527.400	2523.800	2526.400	           5296	   2519.933	   2518.017	   2522.188	   2527.010	
 05/13-14:14	2526.200	2526.400	2524.600	2525.000	           2006	   2520.200	   2518.033	   2522.225	   2527.006	
 05/13-14:15	2525.200	2526.600	2524.400	2526.200	           1945	   2520.450	   2518.042	   2522.258	   2527.000	
 05/13-14:16	2526.200	2528.200	2523.600	2524.200	           3677	   2520.717	   2518.042	   2522.271	   2526.986	
 05/13-14:17	2524.200	2527.000	2524.200	2525.200	           1692	   2521.017	   2518.075	   2522.279	   2526.982	
 05/13-14:18	2525.200	2526.600	2524.800	2525.200	           1494	   2521.333	   2518.092	   2522.279	   2526.970	
 05/13-14:19	2525.400	2525.800	2522.800	2523.000	           2043	   2521.533	   2518.075	   2522.258	   2526.946	
 05/13-14:20	2523.000	2525.000	2522.800	2524.400	           1502	   2521.733	   2518.092	   2522.233	   2526.930	
 05/13-14:21	2524.600	2525.000	2524.000	2524.400	           1026	   2521.983	   2518.125	   2522.192	   2526.908	
 05/13-14:22	2524.000	2524.000	2522.200	2523.200	           2322	   2522.200	   2518.242	   2522.137	   2526.878	
 05/13-14:23	2523.000	2525.000	2521.400	2525.000	           2252	   2522.550	   2518.475	   2522.100	   2526.852	
 05/13-14:24	2525.400	2525.400	2522.400	2524.000	           1691	   2522.750	   2518.642	   2522.017	   2526.822	
 05/13-14:25	2524.000	2526.600	2523.800	2525.400	           2408	   2522.917	   2518.842	   2521.975	   2526.798	
 05/13-14:26	2525.200	2526.600	2524.000	2524.400	           1913	   2523.083	   2519.008	   2521.917	   2526.768	
 05/13-14:27	2524.200	2524.800	2523.400	2524.000	            976	   2523.250	   2519.192	   2521.863	   2526.736	
 05/13-14:28	2524.200	2524.200	2520.000	2520.200	           4091	   2523.233	   2519.308	   2521.788	   2526.688	
 05/13-14:29	2520.200	2521.400	2519.800	2520.400	           2285	   2523.217	   2519.425	   2521.717	   2526.640	
 05/13-14:30	2520.400	2521.000	2519.600	2520.200	           1773	   2523.200	   2519.608	   2521.629	   2526.584	
 05/13-14:31	2520.600	2520.800	2519.200	2519.800	           1670	   2523.200	   2519.833	   2521.554	   2526.536	
 05/13-14:32	2520.000	2520.000	2518.600	2519.800	           2023	   2523.183	   2520.000	   2521.475	   2526.488	
 05/13-14:33	2520.000	2520.000	2518.200	2518.200	           1719	   2523.133	   2520.133	   2521.383	   2526.432	
 05/13-14:34	2518.200	2518.200	2515.200	2515.200	           3834	   2522.983	   2520.200	   2521.275	   2526.364	
 05/13-14:35	2515.000	2515.200	2512.200	2512.200	           5662	   2522.633	   2520.208	   2521.133	   2526.282	
 05/13-14:36	2512.400	2514.000	2511.800	2512.400	           4152	   2522.267	   2520.192	   2520.962	   2526.200	
 05/13-14:37	2512.600	2513.800	2512.400	2513.000	           2255	   2521.933	   2520.150	   2520.796	   2526.124	
 05/13-14:38	2512.800	2515.200	2512.800	2514.600	           2585	   2521.650	   2520.150	   2520.646	   2526.052	
 05/13-14:39	2514.400	2515.400	2514.000	2515.000	           1479	   2521.317	   2520.158	   2520.517	   2525.982	
 05/13-14:40	2515.000	2515.200	2513.600	2514.200	           1268	   2521.033	   2520.142	   2520.387	   2525.904	
 05/13-14:41	2514.200	2515.800	2514.200	2515.000	           1207	   2520.817	   2520.108	   2520.271	   2525.822	
 05/13-14:42	2515.000	2516.800	2514.800	2516.000	           2119	   2520.533	   2520.075	   2520.150	   2525.740	
 05/13-14:43	2516.400	2517.000	2515.600	2516.800	           1399	   2520.217	   2520.075	   2520.071	   2525.658	
 05/13-14:44	2516.800	2519.000	2516.400	2519.000	           2445	   2520.017	   2520.108	   2520.000	   2525.584	
 05/13-14:45	2518.400	2520.800	2517.800	2520.800	           3132	   2519.833	   2520.142	   2519.954	   2525.512	
 05/13-14:46	2520.600	2522.000	2519.200	2520.800	           2985	   2519.733	   2520.225	   2519.917	   2525.440	
