 05/22-09:58	2600.600	2603.000	2600.600	2602.000	           2577	   2603.675	   2603.500	   2599.494	   2596.619	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-09:59	2602.600	2603.000	2602.000	2602.000	           1837	   2603.663	   2603.508	   2599.522	   2596.656	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:00	2602.000	2602.400	2600.000	2600.000	           3556	   2603.650	   2603.492	   2599.535	   2596.694	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:01	2600.000	2600.600	2591.400	2594.000	           9221	   2603.350	   2603.331	   2599.489	   2596.704	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:02	2594.000	2595.000	2590.800	2593.800	           7482	   2603.087	   2603.140	   2599.460	   2596.707	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:03	2593.600	2593.800	2591.000	2592.400	           4072	   2602.804	   2602.927	   2599.417	   2596.705	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:04	2592.400	2595.800	2592.200	2595.400	           4527	   2602.613	   2602.758	   2599.401	   2596.714	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:05	2595.600	2597.000	2594.200	2594.400	           3674	   2602.421	   2602.567	   2599.382	   2596.716	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:06	2594.600	2595.800	2594.600	2595.000	           1643	   2602.363	   2602.392	   2599.369	   2596.721	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:07	2595.000	2596.200	2593.600	2596.200	           2324	   2602.387	   2602.229	   2599.375	   2596.731	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:08	2596.000	2597.600	2595.200	2595.400	           2814	   2602.317	   2602.073	   2599.373	   2596.743	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:09	2595.400	2597.000	2595.000	2596.800	           1625	   2602.300	   2601.933	   2599.391	   2596.759	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:10	2596.800	2597.000	2595.000	2595.400	           1504	   2602.100	   2601.790	   2599.383	   2596.773	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:11	2595.400	2597.800	2594.800	2596.400	           2532	   2601.892	   2601.677	   2599.409	   2596.791	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:12	2596.400	2598.400	2596.200	2597.800	           2407	   2601.642	   2601.587	   2599.450	   2596.800	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:13	2597.800	2599.000	2597.400	2598.600	           2163	   2601.404	   2601.508	   2599.501	   2596.817	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:14	2599.000	2599.000	2598.000	2598.600	           1694	   2601.179	   2601.477	   2599.556	   2596.832	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:15	2598.600	2598.800	2595.600	2595.600	           2278	   2600.775	   2601.410	   2599.592	   2596.833	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:16	2595.400	2596.800	2593.400	2596.600	           3822	   2600.262	   2601.300	   2599.624	   2596.841	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:17	2596.800	2601.800	2596.200	2601.600	           6752	   2599.842	   2601.292	   2599.696	   2596.861	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:18	2601.600	2601.600	2598.600	2599.200	           2953	   2599.392	   2601.244	   2599.737	   2596.866	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:19	2599.200	2600.200	2598.400	2599.800	           1792	   2599.067	   2601.177	   2599.794	   2596.870	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:20	2599.600	2601.000	2599.200	2601.000	           1836	   2598.833	   2601.127	   2599.854	   2596.877	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:21	2601.200	2603.000	2600.200	2602.000	           2971	   2598.708	   2601.092	   2599.938	   2596.890	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:22	2602.200	2603.400	2601.000	2602.400	           3109	   2598.596	   2601.104	   2600.032	   2596.906	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:23	2602.400	2604.600	2602.000	2604.000	           3350	   2598.521	   2601.131	   2600.144	   2596.926	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:24	2603.800	2604.600	2603.000	2604.200	           2433	   2598.550	   2601.152	   2600.243	   2596.956	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:25	2604.400	2606.600	2604.400	2605.600	           5089	   2598.646	   2601.183	   2600.362	   2596.997	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:26	2605.400	2606.000	2604.200	2606.000	           3357	   2598.758	   2601.240	   2600.476	   2597.045	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:27	2605.800	2605.800	2603.400	2604.000	           2544	   2598.871	   2601.277	   2600.573	   2597.085	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:28	2604.000	2605.600	2603.800	2604.400	           1644	   2598.950	   2601.313	   2600.665	   2597.132	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:29	2604.400	2604.400	2602.000	2602.400	           3272	   2598.967	   2601.315	   2600.724	   2597.168	   2626.000	   2610.000	   2576.000	   2560.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:30	2602.400	2603.600	2601.000	2601.800	           2716	   2599.025	   2601.337	   2600.772	   2597.203	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:31	2602.000	2602.800	2601.200	2602.400	           1919	   2599.304	   2601.327	   2600.826	   2597.240	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:32	2602.000	2604.000	2600.800	2600.800	           2871	   2599.542	   2601.315	   2600.869	   2597.269	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:33	2600.800	2603.200	2600.600	2602.200	           1808	   2599.867	   2601.335	   2600.933	   2597.301	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/22-10:34	2602.600	2606.600	2602.400	2603.800	           4469	   2600.150	   2601.381	   2601.002	   2597.344	   2626.000	   2610.000	   2576.000	   2560.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
