 06/04-10:42	2582.600	2583.000	2580.800	2581.400	           2004	     87.000	           	           	   2574.200	           	   2575.606	   2576.740	   2584.785	   2594.557	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:43	2581.400	2581.600	2579.000	2580.200	           4311	     88.000	           	           	   2574.200	           	   2575.848	   2576.727	   2584.668	   2594.425	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:44	2580.400	2580.800	2578.400	2579.400	           2271	     89.000	           	           	   2574.200	           	   2576.113	   2576.700	   2584.523	   2594.290	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:45	2579.400	2581.200	2579.400	2581.000	           2582	     90.000	           	           	   2574.200	           	   2576.512	   2576.697	   2584.405	   2594.162	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:46	2581.400	2583.200	2580.200	2580.400	           3544	     91.000	           	           	   2574.200	           	   2576.858	   2576.659	   2584.275	   2594.033	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:47	2580.400	2581.000	2578.800	2579.000	           2253	     92.000	           	           	   2574.200	           	   2577.158	   2576.609	   2584.133	   2593.907	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:48	2579.000	2580.600	2578.600	2580.400	           1555	     93.000	           	           	   2574.200	           	   2577.467	   2576.594	   2584.002	   2593.791	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:49	2580.400	2581.600	2579.400	2579.400	           1683	     94.000	           	           	   2574.200	           	   2577.667	   2576.590	   2583.865	   2593.670	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:50	2579.400	2580.800	2579.200	2580.400	           1239	     95.000	           	           	   2574.200	           	   2577.915	   2576.654	   2583.740	   2593.557	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:51	2581.000	2581.000	2577.800	2577.800	           2170	     96.000	           	           	   2574.200	           	   2578.058	   2576.700	   2583.595	   2593.426	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:52	2578.000	2579.400	2577.400	2578.000	           2380	     97.000	           	           	   2574.200	           	   2578.185	   2576.773	   2583.452	   2593.296	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:53	2578.000	2578.600	2576.200	2578.400	           2695	     98.000	           	           	   2574.200	           	   2578.381	   2576.844	   2583.307	   2593.167	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:54	2578.400	2579.200	2576.600	2576.600	           1703	     99.000	           	           	   2574.200	           	   2578.519	   2576.879	   2583.116	   2593.032	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:55	2576.600	2577.600	2576.400	2576.600	           1480	    100.000	           	           	   2574.200	           	   2578.587	   2576.937	   2582.940	   2592.889	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:56	2576.600	2578.400	2576.200	2577.800	           1390	    101.000	           	           	   2574.200	           	   2578.733	   2576.994	   2582.777	   2592.754	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:57	2577.600	2578.800	2577.000	2577.200	           1534	    102.000	           	           	   2574.200	           	   2578.906	   2577.003	   2582.615	   2592.621	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:58	2577.000	2578.000	2576.000	2577.800	           2103	    103.000	           	           	   2574.200	           	   2579.115	   2577.036	   2582.455	   2592.490	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-10:59	2578.000	2581.000	2577.800	2578.800	           3091	    104.000	           	           	   2574.200	           	   2579.367	   2577.060	   2582.304	   2592.361	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:00	2578.600	2578.600	2575.600	2576.600	           2767	    105.000	           	           	   2574.200	           	   2579.585	   2577.020	   2582.126	   2592.228	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:01	2576.400	2576.800	2575.000	2576.200	           2208	    106.000	           	           	   2574.200	           	   2579.673	   2576.967	   2581.945	   2592.095	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:02	2576.200	2576.400	2575.000	2575.800	           1385	    107.000	           	           	   2574.200	           	   2579.673	   2576.914	   2581.751	   2591.956	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:03	2575.800	2576.200	2572.000	2572.400	           3612	    108.000	           	           	   2574.200	           	   2579.554	   2576.800	   2581.529	   2591.811	           	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:04	2572.400	2573.400	2571.200	2572.200	           3603	    109.000	           	           	   2574.200	           	   2579.348	   2576.677	   2581.305	   2591.664	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:05	2572.000	2572.000	2569.200	2570.600	           4451	    110.000	           	           	   2574.200	           	   2579.106	   2576.496	   2581.073	   2591.514	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:06	2570.400	2571.600	2570.200	2570.800	           2069	    111.000	           	           	   2574.200	           	   2578.494	   2576.370	   2580.840	   2591.369	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:07	2570.800	2571.400	2570.000	2570.200	           2112	    112.000	           	           	   2574.200	           	   2578.012	   2576.243	   2580.605	   2591.228	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:08	2570.800	2571.000	2565.200	2566.800	           7169	    113.000	           	           	   2574.200	           	   2577.427	   2576.067	   2580.342	   2591.071	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 06/04-11:09	2566.800	2568.800	2565.800	2568.400	           3245	    114.000	           	           	   2574.200	           	   2576.887	   2575.930	   2580.094	   2590.913	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
