 08/14-09:16	2363.000	2368.000	2358.000	2361.200	           5933	
 08/14-09:17	2361.200	2362.600	2360.200	2362.200	           1266	
 08/14-09:18	2362.200	2362.200	2359.800	2360.200	           1364	
 08/14-09:19	2360.400	2361.800	2359.800	2361.800	           1051	
 08/14-09:20	2361.600	2362.600	2361.000	2361.200	           1112	
 08/14-09:21	2361.200	2361.800	2360.400	2361.400	            885	
 08/14-09:22	2360.800	2362.000	2360.800	2361.400	            663	
 08/14-09:23	2361.200	2362.200	2361.200	2361.600	            714	
 08/14-09:24	2361.400	2364.400	2361.400	2363.200	           1710	
 08/14-09:25	2363.600	2364.200	2362.600	2363.800	           1038	
 08/14-09:26	2364.000	2365.000	2362.600	2364.400	           1305	
 08/14-09:27	2364.200	2366.600	2364.000	2366.600	           1673	
 08/14-09:28	2366.400	2368.400	2366.400	2367.400	           3099	
 08/14-09:29	2366.800	2368.400	2366.400	2366.600	           1930	
 08/14-09:30	2366.400	2368.400	2366.000	2367.200	           2632	
 08/14-09:31	2367.200	2367.200	2364.000	2364.800	           2415	
 08/14-09:32	2364.800	2374.800	2364.800	2371.800	           5113	
 08/14-09:33	2371.200	2371.600	2365.800	2367.600	           3874	
 08/14-09:34	2367.600	2369.000	2367.000	2368.400	           1977	
 08/14-09:35	2368.600	2369.800	2367.400	2367.400	           2295	
 08/14-09:36	2367.400	2367.800	2364.200	2366.000	           3259	
 08/14-09:37	2366.000	2368.200	2365.400	2367.000	           2040	
 08/14-09:38	2367.200	2370.600	2367.200	2370.200	           2372	
 08/14-09:39	2369.800	2370.000	2367.800	2368.400	           1616	
 08/14-09:40	2368.400	2371.800	2367.800	2371.600	           2378	
 08/14-09:41	2371.600	2371.600	2368.800	2369.200	           1936	
 08/14-09:42	2369.000	2369.600	2368.000	2368.400	           1465	
 08/14-09:43	2368.400	2370.400	2366.800	2370.400	           1891	
 08/14-09:44	2370.400	2373.600	2369.000	2369.800	           3641	
 08/14-09:45	2369.600	2377.800	2369.600	2377.800	           5115	
 08/14-09:46	2378.000	2379.200	2375.200	2377.200	           3749	
 08/14-09:47	2377.000	2379.000	2377.000	2377.800	           2772	
 08/14-09:48	2377.600	2377.800	2375.200	2375.600	           2777	
 08/14-09:49	2375.200	2377.600	2375.000	2376.000	           1518	
 08/14-09:50	2376.000	2381.400	2374.600	2381.400	           3184	
 08/14-09:51	2381.600	2385.000	2380.000	2381.400	           5171	
 08/14-09:52	2381.000	2381.800	2379.800	2380.400	           2174	
 08/14-09:53	2380.200	2380.800	2379.600	2380.600	           2234	
 08/14-09:54	2380.800	2382.000	2380.200	2382.000	           1848	
 08/14-09:55	2382.000	2385.200	2380.000	2382.800	           4314	
 08/14-09:56	2382.800	2382.800	2380.200	2380.400	           1602	
 08/14-09:57	2380.400	2384.600	2379.000	2384.400	           2900	
 08/14-09:58	2384.800	2387.600	2382.200	2382.200	           5513	
 08/14-09:59	2382.400	2386.200	2382.200	2385.400	           2283	
 08/14-10:00	2385.200	2391.800	2384.000	2391.800	           6415	
 08/14-10:01	2391.000	2392.400	2387.000	2392.400	           4651	
 08/14-10:02	2392.400	2393.400	2390.000	2391.600	           2804	
 08/14-10:03	2391.800	2393.200	2390.400	2390.400	           2187	
 08/14-10:04	2390.400	2390.400	2388.000	2390.000	           3411	
 08/14-10:05	2390.200	2391.800	2388.800	2391.800	           1836	
 08/14-10:06	2392.000	2394.600	2391.000	2391.600	           3600	
 08/14-10:07	2391.400	2393.000	2387.400	2387.400	           2865	
 08/14-10:08	2387.400	2390.000	2386.600	2388.400	           1923	
 08/14-10:09	2387.800	2388.000	2381.000	2382.200	           6002	
 08/14-10:10	2381.800	2383.600	2381.400	2382.800	           2978	
 08/14-10:11	2383.000	2383.400	2381.200	2383.400	           2494	
 08/14-10:12	2383.200	2383.800	2381.000	2382.000	           2429	
 08/14-10:13	2382.000	2382.000	2379.600	2380.800	           4190	
 08/14-10:14	2381.000	2382.600	2380.400	2381.600	           2075	
 08/14-10:15	2382.200	2382.200	2371.800	2373.600	           7031	
 08/14-10:16	2373.000	2374.400	2372.200	2373.800	           4560	
 08/14-10:17	2374.000	2374.800	2373.200	2373.400	           1775	
 08/14-10:18	2373.200	2374.400	2372.400	2373.400	           2460	
 08/14-10:19	2373.600	2374.600	2372.600	2374.600	           1619	
 08/14-10:20	2374.200	2375.200	2373.200	2373.800	           2063	
 08/14-10:21	2373.400	2374.600	2370.200	2370.200	           2420	
 08/14-10:22	2370.200	2374.000	2370.200	2373.200	           2243	
 08/14-10:23	2373.000	2373.200	2371.000	2373.200	           1384	
 08/14-10:24	2373.000	2375.400	2372.800	2373.400	           2131	
 08/14-10:25	2373.800	2374.000	2372.600	2373.800	           1516	
 08/14-10:26	2373.600	2373.800	2372.400	2373.200	           1291	
 08/14-10:27	2373.200	2373.800	2368.800	2370.600	           3549	
 08/14-10:28	2370.400	2373.200	2370.200	2372.400	           2229	
 08/14-10:29	2372.200	2372.800	2371.200	2372.000	            900	
 08/14-10:30	2372.000	2372.000	2367.000	2367.200	           2789	
 08/14-10:31	2367.000	2369.200	2366.400	2369.000	           2881	
 08/14-10:32	2368.800	2368.800	2366.200	2366.600	           2303	
 08/14-10:33	2366.800	2370.600	2366.600	2370.600	           2432	
 08/14-10:34	2370.800	2372.000	2370.200	2371.600	           2368	
 08/14-10:35	2371.400	2373.400	2371.000	2372.400	           2527	
 08/14-10:36	2372.400	2374.000	2371.800	2373.000	           1863	
 08/14-10:37	2373.000	2374.000	2373.000	2373.600	           1157	
 08/14-10:38	2373.600	2376.400	2373.600	2375.200	           3209	
 08/14-10:39	2375.000	2375.800	2374.000	2374.000	           1343	
 08/14-10:40	2374.200	2376.800	2373.600	2376.000	           1743	
 08/14-10:41	2375.600	2376.600	2374.800	2376.600	           1562	
 08/14-10:42	2376.600	2378.600	2376.000	2376.800	           3090	
 08/14-10:43	2376.800	2378.400	2376.600	2377.800	           1893	
 08/14-10:44	2377.800	2378.600	2377.400	2377.400	           1120	
 08/14-10:45	2377.600	2378.200	2375.600	2375.800	           1996	
 08/14-10:46	2375.600	2376.600	2374.400	2374.600	           2069	
 08/14-10:47	2374.800	2374.800	2372.800	2374.400	           2374	
 08/14-10:48	2374.600	2375.200	2371.000	2371.600	           2412	
 08/14-10:49	2371.400	2372.200	2369.400	2370.600	           3194	
 08/14-10:50	2371.000	2371.600	2369.200	2369.600	           2193	
 08/14-10:51	2369.800	2370.400	2368.600	2369.400	           1813	
 08/14-10:52	2369.200	2370.600	2366.200	2367.600	           2970	
 08/14-10:53	2367.000	2369.800	2367.000	2369.200	           2384	
 08/14-10:54	2369.400	2372.400	2369.000	2371.400	           2856	
 08/14-10:55	2371.000	2373.200	2369.600	2372.600	           2437	
 08/14-10:56	2372.600	2374.800	2372.000	2374.000	           2491	
 08/14-10:57	2373.800	2374.400	2373.200	2374.000	            907	
 08/14-10:58	2374.200	2376.400	2372.400	2375.400	           2562	
 08/14-10:59	2375.200	2375.200	2372.400	2372.400	           1367	
 08/14-11:00	2372.200	2372.600	2361.400	2361.400	           7019	
 08/14-11:01	2361.200	2362.600	2360.400	2362.400	           5034	
 08/14-11:02	2362.400	2363.600	2361.800	2363.200	           2418	
 08/14-11:03	2363.200	2364.200	2361.400	2364.200	           2016	
 08/14-11:04	2364.200	2366.600	2364.200	2365.400	           3396	
 08/14-11:05	2365.200	2367.200	2365.200	2365.800	           2326	
 08/14-11:06	2365.600	2367.400	2364.600	2367.200	           1725	
 08/14-11:07	2367.000	2367.000	2365.200	2366.400	           1056	
 08/14-11:08	2366.400	2367.600	2362.200	2367.600	           3009	
 08/14-11:09	2367.600	2368.000	2366.200	2366.600	           1738	
 08/14-11:10	2366.400	2366.400	2362.400	2364.800	           1879	
 08/14-11:11	2364.800	2365.000	2362.200	2364.000	           2090	
 08/14-11:12	2364.000	2364.400	2362.600	2363.600	           1291	
 08/14-11:13	2363.400	2366.400	2363.400	2365.000	           1629	
 08/14-11:14	2365.200	2365.800	2363.200	2363.400	           1188	
 08/14-11:15	2363.600	2364.800	2361.200	2364.000	           2591	
 08/14-11:16	2364.000	2365.400	2363.400	2365.000	           1897	
 08/14-11:17	2364.800	2368.600	2364.800	2367.800	           2438	
 08/14-11:18	2368.000	2368.400	2367.000	2367.200	           1302	
 08/14-11:19	2367.600	2370.000	2367.400	2370.000	           2322	
 08/14-11:20	2369.800	2371.200	2368.600	2370.200	           2378	
 08/14-11:21	2370.000	2371.200	2368.600	2368.800	           1560	
 08/14-11:22	2368.400	2369.200	2368.200	2369.000	           1115	
 08/14-11:23	2369.000	2369.600	2365.200	2365.600	           2091	
 08/14-11:24	2365.800	2369.000	2365.800	2367.400	           1600	
 08/14-11:25	2367.400	2371.000	2367.000	2368.000	           1857	
 08/14-11:26	2368.200	2368.800	2366.600	2368.600	           1277	
 08/14-11:27	2368.800	2368.800	2365.400	2366.600	           1373	
 08/14-11:28	2366.800	2369.000	2366.600	2368.800	            962	
 08/14-11:29	2369.000	2370.400	2368.200	2369.000	           1349	
 08/14-11:30	2369.000	2370.400	2367.200	2367.200	           1488	
 08/14-13:01	2367.200	2369.000	2366.000	2369.000	           1690	
 08/14-13:02	2368.800	2370.400	2368.800	2370.000	           1379	
 08/14-13:03	2369.800	2370.200	2366.400	2366.600	           1251	
 08/14-13:04	2366.400	2367.200	2365.000	2366.000	           1940	
 08/14-13:05	2366.000	2367.000	2365.400	2366.400	           1258	
 08/14-13:06	2366.200	2366.400	2363.600	2364.000	           1744	
 08/14-13:07	2364.200	2366.200	2364.200	2366.200	            901	
 08/14-13:08	2366.200	2367.000	2365.800	2366.800	            865	
 08/14-13:09	2367.000	2367.600	2366.200	2366.200	            626	
 08/14-13:10	2366.200	2366.800	2364.600	2366.800	           1294	
 08/14-13:11	2367.000	2367.000	2363.600	2364.800	           1313	
 08/14-13:12	2365.000	2365.000	2363.400	2364.600	           1268	
 08/14-13:13	2364.600	2364.600	2363.000	2363.800	           1344	
 08/14-13:14	2363.800	2365.000	2363.400	2364.600	            986	
 08/14-13:15	2364.600	2366.200	2364.000	2365.200	           1412	
 08/14-13:16	2365.200	2366.200	2364.800	2366.000	            783	
 08/14-13:17	2366.000	2366.800	2365.600	2366.000	           1134	
 08/14-13:18	2366.000	2367.200	2366.000	2366.200	           1074	
 08/14-13:19	2366.000	2366.600	2364.600	2366.600	           1187	
 08/14-13:20	2366.600	2366.800	2364.000	2365.000	           1333	
 08/14-13:21	2365.000	2367.600	2365.000	2367.600	            950	
 08/14-13:22	2367.600	2368.400	2367.000	2368.200	           1628	
 08/14-13:23	2368.200	2369.000	2367.000	2367.000	           1622	
 08/14-13:24	2367.000	2368.600	2366.800	2368.000	            911	
 08/14-13:25	2368.000	2368.000	2366.200	2367.200	            929	
 08/14-13:26	2367.400	2367.800	2366.200	2367.400	            945	
 08/14-13:27	2367.600	2367.600	2364.000	2365.200	           2640	
 08/14-13:28	2365.000	2365.600	2364.200	2364.200	            981	
 08/14-13:29	2364.200	2365.400	2364.000	2364.800	           1183	
 08/14-13:30	2364.800	2365.800	2364.000	2365.800	           1196	
 08/14-13:31	2366.000	2370.800	2366.000	2369.000	           4466	
 08/14-13:32	2369.000	2370.000	2367.800	2368.200	           1975	
 08/14-13:33	2368.200	2368.200	2363.200	2365.000	           3742	
 08/14-13:34	2365.200	2368.200	2364.600	2366.600	           2308	
 08/14-13:35	2367.000	2369.000	2366.800	2367.600	           1658	
 08/14-13:36	2367.600	2369.600	2367.400	2369.200	           1736	
 08/14-13:37	2369.400	2369.800	2368.000	2369.200	           1504	
 08/14-13:38	2369.200	2370.400	2368.400	2370.000	           1754	
 08/14-13:39	2370.000	2370.200	2368.000	2370.000	           1708	
 08/14-13:40	2370.200	2372.000	2370.000	2371.200	           3097	
 08/14-13:41	2371.000	2371.600	2369.800	2370.000	           1639	
 08/14-13:42	2370.000	2371.000	2369.400	2371.000	           1289	
 08/14-13:43	2371.000	2371.400	2369.200	2369.200	           1440	
 08/14-13:44	2369.200	2370.000	2368.800	2368.800	           1240	
 08/14-13:45	2369.000	2370.400	2368.000	2370.400	           1799	
 08/14-13:46	2370.600	2374.400	2370.000	2373.600	           5027	
 08/14-13:47	2374.000	2376.200	2373.400	2374.600	           3961	
 08/14-13:48	2374.600	2375.800	2374.000	2375.000	           2211	
