 07/18-10:03	2228.200	2233.800	2228.200	2230.000	           3870	     48.000	   2238.613	   2248.269	   2260.651	   2278.353	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.613	      0.000	      0.000	
 07/18-10:04	2229.800	2231.600	2229.000	2229.000	           1388	     49.000	   2237.446	   2247.669	   2260.211	   2278.068	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.446	      0.000	      0.000	
 07/18-10:05	2229.600	2230.200	2225.600	2227.200	           2554	     50.000	   2236.275	   2247.046	   2259.760	   2277.773	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -9.075	      0.000	      0.000	
 07/18-10:06	2227.400	2231.400	2227.400	2229.200	           1856	     51.000	   2235.133	   2246.465	   2259.310	   2277.482	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.933	      0.000	      0.000	
 07/18-10:07	2229.400	2229.400	2223.400	2225.200	           2996	     52.000	   2233.946	   2245.810	   2258.834	   2277.195	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.746	      0.000	      0.000	
 07/18-10:08	2225.200	2225.800	2219.200	2225.600	           4722	     53.000	   2232.854	   2245.200	   2258.352	   2276.904	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.254	      0.000	      0.000	
 07/18-10:09	2226.200	2227.600	2221.000	2221.600	           3368	     54.000	   2231.696	   2244.494	   2257.824	   2276.593	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	    -10.096	      0.000	      0.000	
 07/18-10:10	2222.000	2223.400	2216.000	2217.800	           5826	     55.000	   2230.512	   2243.710	   2257.308	   2276.269	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	    -12.712	      0.000	      0.000	
 07/18-10:11	2218.400	2219.400	2213.000	2216.000	           5349	     56.000	   2229.613	   2242.894	   2256.798	   2275.934	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	    -13.613	      0.000	      0.000	
 07/18-10:12	2215.800	2220.600	2215.000	2220.600	           3825	     57.000	   2229.133	   2242.177	   2256.320	   2275.628	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.533	      0.000	      0.000	
 07/18-10:13	2220.200	2220.400	2218.400	2218.800	           1667	     58.000	   2228.483	   2241.425	   2255.845	   2275.306	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -9.683	      0.000	      0.000	
 07/18-10:14	2218.600	2221.400	2216.200	2219.800	           2594	     59.000	   2227.929	   2240.681	   2255.394	   2274.982	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.129	      0.000	      0.000	
 07/18-10:15	2220.000	2224.600	2219.200	2223.400	           3272	     60.000	   2227.621	   2240.000	   2254.956	   2274.656	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.221	      0.000	      0.000	
 07/18-10:16	2223.400	2223.800	2221.000	2221.800	           1953	     61.000	   2227.333	   2239.469	   2254.546	   2274.314	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.533	      0.000	      0.000	
 07/18-10:17	2221.800	2223.000	2220.000	2221.600	           1540	     62.000	   2227.033	   2239.027	   2254.143	   2273.977	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.433	      0.000	      0.000	
 07/18-10:18	2221.800	2223.400	2221.000	2222.000	           1124	     63.000	   2226.725	   2238.540	   2253.731	   2273.629	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.725	      0.000	      0.000	
 07/18-10:19	2222.400	2223.000	2220.800	2223.000	           1328	     64.000	   2226.400	   2238.085	   2253.339	   2273.279	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.400	      0.000	      0.000	
 07/18-10:20	2223.000	2234.200	2223.000	2233.000	           7702	     65.000	   2226.392	   2237.800	   2253.042	   2272.975	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      6.608	      0.000	      0.000	
 07/18-10:21	2232.400	2233.000	2227.400	2228.800	           4669	     66.000	   2226.250	   2237.394	   2252.679	   2272.674	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.550	      0.000	      0.000	
 07/18-10:22	2229.000	2230.000	2227.400	2228.200	           1771	     67.000	   2226.192	   2236.952	   2252.313	   2272.378	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.008	      0.000	      0.000	
 07/18-10:23	2228.200	2229.400	2225.400	2225.400	           1910	     68.000	   2226.046	   2236.523	   2251.943	   2272.051	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.646	      0.000	      0.000	
 07/18-10:24	2226.000	2226.200	2221.400	2223.600	           2550	     69.000	   2225.892	   2236.050	   2251.559	   2271.686	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.292	      0.000	      0.000	
 07/18-10:25	2223.600	2225.000	2221.800	2223.400	           1840	     70.000	   2225.567	   2235.558	   2251.187	   2271.336	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.167	      0.000	      0.000	
 07/18-10:26	2223.200	2227.400	2223.000	2226.000	           1891	     71.000	   2225.250	   2235.133	   2250.795	   2270.998	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.750	      0.000	      0.000	
 07/18-10:27	2226.200	2229.000	2222.200	2222.200	           2424	     72.000	   2224.867	   2234.646	   2250.375	   2270.653	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.667	      0.000	      0.000	
 07/18-10:28	2222.400	2228.000	2222.200	2226.800	           2562	     73.000	   2224.579	   2234.202	   2249.978	   2270.316	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.221	      0.000	      0.000	
 07/18-10:29	2226.800	2229.800	2225.400	2226.400	           2126	     74.000	   2224.396	   2233.754	   2249.566	   2270.002	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.004	      0.000	      0.000	
 07/18-10:30	2226.600	2228.600	2226.000	2227.000	           1468	     75.000	   2224.508	   2233.271	   2249.164	   2269.704	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.492	      0.000	      0.000	
 07/18-10:31	2227.200	2232.000	2226.000	2228.600	           2981	     76.000	   2224.671	   2232.825	   2248.781	   2269.416	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      3.929	      0.000	      0.000	
 07/18-10:32	2228.600	2229.600	2223.600	2225.400	           2825	     77.000	   2224.583	   2232.150	   2248.394	   2269.118	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.817	      0.000	      0.000	
 07/18-10:33	2225.400	2225.800	2222.400	2223.800	           2381	     78.000	   2224.375	   2231.494	   2247.940	   2268.809	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.575	      0.000	      0.000	
 07/18-10:34	2223.800	2229.000	2223.800	2228.800	           1941	     79.000	   2224.367	   2230.906	   2247.536	   2268.518	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      4.433	      0.000	      0.000	
 07/18-10:35	2228.600	2235.800	2227.400	2233.800	           6820	     80.000	   2224.587	   2230.431	   2247.172	   2268.281	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      9.213	      0.000	      0.000	
 07/18-10:36	2233.400	2235.000	2231.400	2234.600	           3493	     81.000	   2224.767	   2229.950	   2246.810	   2268.042	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      9.833	      0.000	      0.000	
 07/18-10:37	2234.200	2237.200	2232.600	2233.000	           4035	     82.000	   2225.029	   2229.488	   2246.444	   2267.813	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      7.971	      0.000	      0.000	
 07/18-10:38	2232.800	2237.800	2232.800	2236.200	           3397	     83.000	   2225.379	   2229.117	   2246.090	   2267.594	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.821	      0.000	      0.000	
 07/18-10:39	2235.800	2237.400	2233.400	2237.400	           2738	     84.000	   2225.904	   2228.800	   2245.775	   2267.374	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     11.496	      0.000	      0.000	
 07/18-10:40	2237.600	2237.800	2234.400	2234.800	           2795	     85.000	   2226.475	   2228.494	   2245.445	   2267.143	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      8.325	      0.000	      0.000	
 07/18-10:41	2235.000	2235.000	2231.200	2233.400	           2808	     86.000	   2227.054	   2228.333	   2245.120	   2266.900	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      6.346	      0.000	      0.000	
 07/18-10:42	2233.600	2241.800	2233.200	2238.600	           6938	     87.000	   2227.654	   2228.394	   2244.866	   2266.682	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.946	      0.000	      0.000	
 07/18-10:43	2238.400	2240.200	2236.600	2236.600	           2963	     88.000	   2228.250	   2228.367	   2244.589	   2266.456	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      8.350	      0.000	      0.000	
 07/18-10:44	2236.600	2240.400	2236.000	2236.400	           2850	     89.000	   2228.800	   2228.365	   2244.330	   2266.229	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      7.600	      0.000	      0.000	
 07/18-10:45	2236.200	2236.400	2232.400	2233.400	           3822	     90.000	   2229.133	   2228.377	   2244.040	   2265.983	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      4.267	      0.000	      0.000	
 07/18-10:46	2233.600	2233.600	2228.400	2230.400	           3982	     91.000	   2229.421	   2228.377	   2243.722	   2265.748	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.979	      0.000	      0.000	
 07/18-10:47	2230.400	2230.800	2229.200	2229.800	           1798	     92.000	   2229.696	   2228.365	   2243.377	   2265.500	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.104	      0.000	      0.000	
 07/18-10:48	2229.800	2230.800	2228.400	2229.600	           2240	     93.000	   2229.946	   2228.335	   2243.058	   2265.259	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.346	      0.000	      0.000	
 07/18-10:49	2229.800	2230.800	2229.200	2230.400	           1275	     94.000	   2230.196	   2228.298	   2242.722	   2265.028	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.204	      0.000	      0.000	
 07/18-10:50	2230.600	2231.000	2228.400	2231.000	           1783	     95.000	   2230.129	   2228.260	   2242.388	   2264.794	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.871	      0.000	      0.000	
