 09/13-09:39	2508.200	2512.400	2508.000	2512.400	           3426	     24.000	   2505.140	   2504.723	   2507.655	           	           	      0.366	      0.059	      0.193	      0.000	
 09/13-09:40	2512.000	2512.000	2510.400	2511.200	           2506	     25.000	   2505.520	   2504.757	   2507.752	           	           	      0.380	      0.034	      0.205	      0.000	
 09/13-09:41	2511.400	2511.600	2509.000	2509.000	           2053	     26.000	   2505.747	   2504.780	   2507.840	           	           	      0.227	      0.023	      0.185	      0.000	
 09/13-09:42	2508.800	2509.400	2507.800	2508.600	           2230	     27.000	   2505.953	   2504.833	   2507.900	           	           	      0.206	      0.053	      0.148	      0.000	
 09/13-09:43	2509.000	2509.200	2507.600	2508.200	           1800	     28.000	   2506.159	   2504.840	   2507.960	           	           	      0.206	      0.006	      0.120	      0.000	
 09/13-09:44	2508.000	2508.200	2506.000	2506.000	           2725	     29.000	   2506.286	   2504.906	   2508.001	           	           	      0.127	      0.067	      0.102	      0.000	
 09/13-09:45	2506.000	2506.400	2505.200	2506.000	           2252	     30.000	   2506.373	   2504.953	   2508.038	           	           	      0.086	      0.047	      0.078	      0.000	
 09/13-09:46	2506.000	2506.200	2503.400	2505.600	           2178	     31.000	   2506.494	   2504.970	   2508.060	           	           	      0.121	      0.017	      0.059	      0.000	
 09/13-09:47	2505.600	2507.400	2505.200	2507.400	           2263	     32.000	   2506.640	   2505.006	   2508.080	           	           	      0.146	      0.036	      0.042	      0.000	
 09/13-09:48	2508.200	2509.000	2507.200	2507.200	           2483	     33.000	   2506.767	   2505.050	   2508.087	           	           	      0.127	      0.044	      0.027	      0.000	
 09/13-09:49	2507.200	2507.200	2503.400	2504.200	           2713	     34.000	   2506.714	   2505.020	   2508.068	           	           	     -0.053	     -0.030	     -0.012	      0.000	
 09/13-09:50	2505.000	2505.000	2502.600	2504.200	           2941	     35.000	   2506.680	   2504.994	   2508.048	           	           	     -0.033	     -0.026	     -0.038	      0.000	
 09/13-09:51	2504.200	2504.200	2500.400	2500.600	           4315	     36.000	   2506.513	   2504.923	   2507.978	           	           	     -0.167	     -0.070	     -0.090	      0.000	
 09/13-09:52	2500.600	2503.400	2499.000	2502.400	           4175	     37.000	   2506.354	   2504.874	   2507.908	           	           	     -0.159	     -0.050	     -0.140	      0.000	
 09/13-09:53	2502.200	2503.800	2501.800	2503.800	           2415	     38.000	   2506.267	   2504.833	   2507.870	           	           	     -0.088	     -0.040	     -0.108	      0.000	
 09/13-09:54	2503.600	2504.400	2502.000	2502.400	           1852	     39.000	   2506.127	   2504.790	   2507.820	           	           	     -0.139	     -0.043	     -0.088	      0.000	
 09/13-09:55	2502.400	2504.000	2500.400	2503.400	           2895	     40.000	   2506.033	   2504.754	   2507.793	           	           	     -0.094	     -0.036	     -0.076	      0.000	
 09/13-09:56	2503.600	2504.800	2501.800	2503.000	           2283	     41.000	   2505.980	   2504.757	   2507.758	           	           	     -0.053	      0.003	     -0.062	      0.000	
 09/13-09:57	2503.200	2503.600	2502.400	2503.400	            790	     42.000	   2505.947	   2504.750	   2507.737	           	           	     -0.033	     -0.007	     -0.057	      0.000	
 09/13-09:58	2503.200	2505.000	2503.200	2503.800	           1707	     43.000	   2505.873	   2504.767	   2507.702	           	           	     -0.074	      0.017	     -0.057	      0.000	
 09/13-09:59	2503.600	2506.000	2503.600	2505.200	           2576	     44.000	   2505.833	   2504.820	   2507.665	           	           	     -0.040	      0.054	     -0.072	      0.000	
 09/13-10:00	2505.400	2505.400	2503.400	2504.000	           1360	     45.000	   2505.774	   2504.844	   2507.637	           	           	     -0.059	      0.023	     -0.065	      0.000	
 09/13-10:01	2503.800	2504.400	2502.800	2503.400	           1446	     46.000	   2505.646	   2504.836	   2507.597	           	           	     -0.128	     -0.007	     -0.068	      0.000	
 09/13-10:02	2503.400	2505.400	2503.200	2505.000	           1645	     47.000	   2505.586	   2504.853	   2507.570	           	           	     -0.059	      0.017	     -0.067	      0.000	
 09/13-10:03	2505.200	2507.200	2505.000	2505.200	           2505	     48.000	   2505.586	   2504.890	   2507.573	           	           	      0.000	      0.037	     -0.023	      0.000	
 09/13-10:04	2505.800	2507.000	2505.200	2507.000	           1240	     49.000	   2505.714	   2504.964	   2507.573	           	           	      0.127	      0.073	      0.004	      0.000	
 09/13-10:05	2507.000	2507.600	2505.800	2505.800	           1970	     50.000	   2505.786	   2505.006	   2507.570	           	           	      0.073	      0.043	     -0.004	      0.000	
 09/13-10:06	2505.800	2505.800	2502.200	2504.200	           3877	     51.000	   2505.647	   2505.017	   2507.550	           	           	     -0.139	      0.010	     -0.023	      0.000	
 09/13-10:07	2504.400	2504.600	2503.000	2503.800	           1200	     52.000	   2505.487	   2505.036	   2507.530	           	           	     -0.160	      0.020	     -0.040	      0.000	
 09/13-10:08	2503.600	2504.400	2503.000	2504.200	           1099	     53.000	   2505.353	   2505.063	   2507.503	           	           	     -0.134	      0.027	     -0.047	      0.000	
 09/13-10:09	2504.400	2505.800	2502.600	2503.600	           2022	     54.000	   2505.060	   2505.100	   2507.437	           	           	     -0.293	      0.037	     -0.093	      0.000	
 09/13-10:10	2503.400	2504.400	2502.400	2503.000	           1257	     55.000	   2504.786	   2505.153	   2507.352	           	           	     -0.274	      0.053	     -0.152	      0.000	
 09/13-10:11	2503.000	2504.600	2502.800	2503.800	           1205	     56.000	   2504.614	   2505.180	   2507.285	           	           	     -0.173	      0.027	     -0.152	      0.000	
 09/13-10:12	2503.600	2503.800	2502.200	2503.000	           1537	     57.000	   2504.427	   2505.190	   2507.212	           	           	     -0.187	      0.010	     -0.140	      0.000	
 09/13-10:13	2502.800	2503.200	2501.200	2501.400	           2295	     58.000	   2504.200	   2505.180	   2507.135	           	           	     -0.227	     -0.010	     -0.150	      0.000	
 09/13-10:14	2501.200	2501.600	2499.200	2500.200	           3997	     59.000	   2504.007	   2505.147	   2507.033	           	           	     -0.193	     -0.033	     -0.178	      0.000	
 09/13-10:15	2500.000	2500.000	2496.800	2499.800	           6608	     60.000	   2503.800	   2505.086	   2506.933	           	           	     -0.207	     -0.061	     -0.202	      0.000	
 09/13-10:16	2499.800	2500.600	2498.000	2500.600	           2886	     61.000	   2503.633	   2505.063	   2506.848	           	           	     -0.167	     -0.023	     -0.185	      0.000	
 09/13-10:17	2500.200	2500.200	2498.600	2499.400	           1912	     62.000	   2503.367	   2505.003	   2506.745	           	           	     -0.267	     -0.060	     -0.188	      0.000	
 09/13-10:18	2499.400	2500.400	2498.200	2499.000	           2254	     63.000	   2503.093	   2504.930	   2506.633	           	           	     -0.274	     -0.073	     -0.215	      0.000	
 09/13-10:19	2498.800	2501.600	2498.600	2501.600	           2540	     64.000	   2503.007	   2504.860	   2506.505	           	           	     -0.085	     -0.069	     -0.240	      0.000	
 09/13-10:20	2501.400	2502.000	2500.600	2500.800	           2727	     65.000	   2502.894	   2504.787	   2506.365	           	           	     -0.114	     -0.073	     -0.268	      0.000	
 09/13-10:21	2500.600	2502.400	2500.400	2501.400	           1498	     66.000	   2502.920	   2504.717	   2506.230	           	           	      0.026	     -0.070	     -0.275	      0.000	
 09/13-10:22	2501.400	2502.000	2500.800	2501.000	           1006	     67.000	   2502.873	   2504.614	   2506.090	           	           	     -0.047	     -0.103	     -0.275	      0.000	
 09/13-10:23	2501.000	2502.000	2500.800	2500.800	            918	     68.000	   2502.774	   2504.520	   2505.953	           	           	     -0.099	     -0.093	     -0.277	      0.000	
 09/13-10:24	2500.800	2502.200	2500.800	2502.200	           1058	     69.000	   2502.767	   2504.447	   2505.813	           	           	     -0.007	     -0.073	     -0.277	      0.000	
 09/13-10:25	2502.400	2503.000	2501.400	2501.800	           2174	     70.000	   2502.714	   2504.374	   2505.682	           	           	     -0.053	     -0.073	     -0.271	      0.000	
 09/13-10:26	2502.000	2502.200	2500.400	2500.800	           1243	     71.000	   2502.641	   2504.310	   2505.562	           	           	     -0.073	     -0.063	     -0.251	      0.000	
 09/13-10:27	2500.400	2501.000	2498.000	2498.800	           2671	     72.000	   2502.485	   2504.216	   2505.425	           	           	     -0.155	     -0.094	     -0.257	      0.000	
 09/13-10:28	2498.800	2501.800	2498.800	2501.200	           1691	     73.000	   2502.401	   2504.137	   2505.300	           	           	     -0.084	     -0.079	     -0.261	      0.000	
 09/13-10:29	2501.400	2501.600	2497.600	2497.600	           1911	     74.000	   2502.146	   2503.990	   2505.123	           	           	     -0.255	     -0.147	     -0.302	      0.000	
 09/13-10:30	2497.400	2499.600	2496.200	2498.800	           5224	     75.000	   2501.973	   2503.874	   2504.955	           	           	     -0.173	     -0.116	     -0.345	      0.000	
 09/13-10:31	2499.000	2499.400	2495.600	2497.800	           3075	     76.000	   2501.788	   2503.717	   2504.769	           	           	     -0.185	     -0.157	     -0.355	      0.000	
 09/13-10:32	2497.800	2499.800	2497.200	2498.400	           1966	     77.000	   2501.567	   2503.577	   2504.575	           	           	     -0.221	     -0.140	     -0.380	      0.000	
 09/13-10:33	2498.600	2498.600	2495.800	2496.200	           3025	     78.000	   2501.266	   2503.426	   2504.398	           	           	     -0.301	     -0.151	     -0.370	      0.000	
 09/13-10:34	2496.400	2496.800	2493.400	2495.600	           5638	     79.000	   2500.886	   2503.300	   2504.212	           	           	     -0.379	     -0.126	     -0.363	      0.000	
 09/13-10:35	2496.000	2496.000	2492.400	2494.400	           3341	     80.000	   2500.506	   2503.146	   2504.021	           	           	     -0.380	     -0.154	     -0.377	      0.000	
 09/13-10:36	2494.400	2495.800	2493.800	2495.800	           2338	     81.000	   2500.226	   2502.937	   2503.848	           	           	     -0.280	     -0.210	     -0.364	      0.000	
 09/13-10:37	2495.400	2497.400	2495.400	2496.200	           3094	     82.000	   2499.973	   2502.730	   2503.713	           	           	     -0.253	     -0.207	     -0.308	      0.000	
 09/13-10:38	2496.200	2497.200	2495.800	2497.200	           1809	     83.000	   2499.741	   2502.547	   2503.605	           	           	     -0.232	     -0.183	     -0.243	      0.000	
 09/13-10:39	2497.000	2499.200	2496.800	2498.000	           2836	     84.000	   2499.554	   2502.307	   2503.515	           	           	     -0.187	     -0.240	     -0.198	      0.000	
 09/13-10:40	2498.000	2499.400	2498.000	2498.400	           1736	     85.000	   2499.400	   2502.093	   2503.425	           	           	     -0.154	     -0.214	     -0.180	      0.000	
 09/13-10:41	2498.600	2498.800	2498.000	2498.200	           1110	     86.000	   2499.212	   2501.913	   2503.347	           	           	     -0.188	     -0.180	     -0.168	      0.000	
 09/13-10:42	2498.200	2500.400	2498.000	2498.800	           2412	     87.000	   2499.073	   2501.750	   2503.292	           	           	     -0.139	     -0.163	     -0.133	      0.000	
 09/13-10:43	2498.600	2500.800	2498.600	2500.600	           2055	     88.000	   2499.048	   2501.624	   2503.232	           	           	     -0.025	     -0.126	     -0.115	      0.000	
 09/13-10:44	2500.200	2502.400	2500.200	2502.200	           3639	     89.000	   2499.114	   2501.560	   2503.233	           	           	      0.066	     -0.064	     -0.058	      0.000	
 09/13-10:45	2502.000	2504.600	2502.000	2502.800	           5481	     90.000	   2499.215	   2501.507	   2503.230	           	           	      0.101	     -0.053	     -0.001	      0.000	
 09/13-10:46	2502.800	2503.000	2501.600	2502.000	           1787	     91.000	   2499.260	   2501.447	   2503.208	           	           	      0.046	     -0.061	     -0.025	      0.000	
 09/13-10:47	2502.000	2502.800	2501.400	2502.400	           1415	     92.000	   2499.360	   2501.364	   2503.185	           	           	      0.100	     -0.083	     -0.045	      0.000	
 09/13-10:48	2502.200	2502.400	2501.000	2501.400	           1377	     93.000	   2499.440	   2501.266	   2503.158	           	           	      0.079	     -0.097	     -0.051	      0.000	
 09/13-10:49	2501.200	2502.800	2501.000	2501.200	           1417	     94.000	   2499.427	   2501.217	   2503.118	           	           	     -0.013	     -0.049	     -0.066	      0.000	
 09/13-10:50	2501.200	2502.000	2500.400	2501.600	           1745	     95.000	   2499.452	   2501.173	   2503.083	           	           	      0.025	     -0.044	     -0.075	      0.000	
 09/13-10:51	2501.600	2502.000	2499.800	2501.800	           1943	     96.000	   2499.467	   2501.193	   2503.058	           	           	      0.014	      0.020	     -0.060	      0.000	
 09/13-10:52	2501.800	2503.600	2501.400	2502.600	           1937	     97.000	   2499.521	   2501.197	   2503.035	           	           	      0.054	      0.004	     -0.048	      0.000	
 09/13-10:53	2502.600	2503.000	2501.600	2501.600	           1276	     98.000	   2499.546	   2501.160	   2502.997	           	           	      0.025	     -0.037	     -0.062	      0.000	
 09/13-10:54	2501.600	2504.000	2501.600	2503.400	           1604	     99.000	   2499.587	   2501.177	   2502.984	           	           	      0.042	      0.017	     -0.052	      0.000	
 09/13-10:55	2503.400	2503.400	2502.000	2503.000	           1511	    100.000	   2499.627	   2501.170	   2502.962	   2504.002	           	      0.040	     -0.007	     -0.035	      0.000	
 09/13-10:56	2503.400	2504.800	2503.200	2504.600	           2518	    101.000	   2499.752	   2501.196	   2502.977	   2504.097	           	      0.125	      0.026	     -0.007	      0.000	
 09/13-10:57	2504.800	2504.800	2502.400	2503.000	           1901	    102.000	   2499.894	   2501.190	   2502.970	   2504.188	           	      0.142	     -0.007	      0.008	      0.000	
 09/13-10:58	2502.800	2503.000	2500.200	2501.400	           2646	    103.000	   2499.900	   2501.151	   2502.958	   2504.273	           	      0.006	     -0.039	     -0.018	      0.000	
 09/13-10:59	2501.600	2501.600	2500.000	2501.400	           2150	    104.000	   2500.027	   2501.086	   2502.953	   2504.358	           	      0.127	     -0.064	     -0.016	      0.000	
 09/13-11:00	2501.400	2501.600	2498.600	2498.600	           2368	    105.000	   2500.021	   2500.997	   2502.920	   2504.420	           	     -0.006	     -0.090	     -0.038	      0.000	
 09/13-11:01	2498.600	2499.600	2498.400	2498.800	           2344	    106.000	   2500.052	   2500.920	   2502.878	   2504.486	           	      0.031	     -0.077	     -0.075	      0.000	
 09/13-11:02	2498.800	2501.600	2498.400	2501.000	           2238	    107.000	   2500.140	   2500.853	   2502.853	   2504.555	           	      0.088	     -0.067	     -0.067	      0.000	
 09/13-11:03	2500.800	2501.400	2499.200	2501.200	           1572	    108.000	   2500.308	   2500.787	   2502.839	   2504.623	           	      0.169	     -0.066	     -0.040	      0.000	
 09/13-11:04	2501.200	2501.200	2498.400	2499.000	           1705	    109.000	   2500.421	   2500.654	   2502.809	   2504.684	           	      0.113	     -0.133	     -0.044	      0.000	
 09/13-11:05	2499.000	2500.600	2498.200	2498.200	           1624	    110.000	   2500.548	   2500.527	   2502.767	   2504.746	           	      0.127	     -0.126	     -0.072	      0.000	
 09/13-11:06	2498.200	2498.600	2497.000	2497.200	           3333	    111.000	   2500.594	   2500.410	   2502.713	   2504.801	           	      0.046	     -0.117	     -0.095	      0.000	
 09/13-11:07	2497.200	2497.600	2496.000	2497.200	           3053	    112.000	   2500.627	   2500.300	   2502.668	   2504.858	           	      0.033	     -0.110	     -0.098	      0.000	
 09/13-11:08	2497.200	2497.200	2494.800	2495.800	           4094	    113.000	   2500.579	   2500.160	   2502.612	   2504.910	           	     -0.048	     -0.140	     -0.102	      0.000	
 09/13-11:09	2496.000	2498.200	2495.600	2498.000	           2821	    114.000	   2500.579	   2500.067	   2502.583	   2504.972	           	      0.000	     -0.093	     -0.085	      0.000	
 09/13-11:10	2497.800	2498.200	2496.000	2496.000	           1967	    115.000	   2500.500	   2499.950	   2502.552	   2505.017	           	     -0.079	     -0.117	     -0.060	      0.000	
 09/13-11:11	2496.200	2496.200	2493.200	2493.800	           4238	    116.000	   2500.354	   2499.783	   2502.482	   2505.042	           	     -0.146	     -0.167	     -0.102	      0.000	
 09/13-11:12	2494.000	2497.800	2493.800	2497.000	           2678	    117.000	   2500.294	   2499.683	   2502.437	   2505.079	           	     -0.061	     -0.100	     -0.115	      0.000	
 09/13-11:13	2497.400	2498.600	2497.000	2498.000	           2557	    118.000	   2500.206	   2499.627	   2502.403	   2505.118	           	     -0.087	     -0.056	     -0.078	      0.000	
 09/13-11:14	2498.200	2498.800	2497.800	2498.400	           1721	    119.000	   2500.079	   2499.596	   2502.372	   2505.162	           	     -0.127	     -0.031	     -0.065	      0.000	
 09/13-11:15	2498.200	2498.600	2497.600	2497.600	           1476	    120.000	   2499.906	   2499.560	   2502.323	   2505.181	           	     -0.173	     -0.036	     -0.080	      0.000	
 09/13-11:16	2497.600	2498.000	2496.600	2497.200	           1366	    121.000	   2499.746	   2499.503	   2502.283	   2505.203	           	     -0.160	     -0.057	     -0.088	      0.000	
 09/13-11:17	2497.000	2497.200	2495.200	2495.600	           1985	    122.000	   2499.521	   2499.441	   2502.222	   2505.222	           	     -0.225	     -0.063	     -0.102	      0.000	
 09/13-11:18	2495.600	2496.000	2493.400	2495.400	           2876	    123.000	   2499.321	   2499.380	   2502.155	   2505.234	           	     -0.200	     -0.061	     -0.128	      0.000	
 09/13-11:19	2495.400	2495.600	2493.200	2494.000	           3014	    124.000	   2499.079	   2499.253	   2502.057	   2505.222	           	     -0.242	     -0.127	     -0.165	      0.000	
 09/13-11:20	2494.000	2494.000	2489.800	2492.600	           7439	    125.000	   2498.781	   2499.117	   2501.952	   2505.195	           	     -0.298	     -0.136	     -0.203	      0.000	
 09/13-11:21	2492.600	2493.200	2491.200	2492.800	           2038	    126.000	   2498.479	   2498.973	   2501.845	   2505.124	           	     -0.302	     -0.144	     -0.212	      0.000	
 09/13-11:22	2492.800	2493.200	2491.400	2492.000	           1855	    127.000	   2498.125	   2498.823	   2501.718	   2505.071	           	     -0.354	     -0.150	     -0.234	      0.000	
 09/13-11:23	2492.200	2492.200	2488.200	2489.000	           5092	    128.000	   2497.706	   2498.626	   2501.573	   2504.992	           	     -0.419	     -0.197	     -0.271	      0.000	
 09/13-11:24	2488.600	2488.800	2483.600	2487.000	           8810	    129.000	   2497.158	   2498.373	   2501.410	   2504.917	           	     -0.548	     -0.253	     -0.308	      0.000	
 09/13-11:25	2486.800	2487.800	2485.200	2485.800	           3496	    130.000	   2496.585	   2498.106	   2501.240	   2504.831	           	     -0.573	     -0.267	     -0.333	      0.000	
 09/13-11:26	2485.600	2486.600	2484.200	2485.600	           3069	    131.000	   2495.954	   2497.853	   2501.082	   2504.749	           	     -0.631	     -0.253	     -0.328	      0.000	
 09/13-11:27	2486.000	2486.200	2482.400	2484.000	           4145	    132.000	   2495.321	   2497.607	   2500.912	   2504.670	           	     -0.633	     -0.246	     -0.328	      0.000	
 09/13-11:28	2484.200	2489.000	2484.000	2488.600	           4589	    133.000	   2494.892	   2497.396	   2500.766	   2504.606	           	     -0.429	     -0.211	     -0.315	      0.000	
 09/13-11:29	2488.800	2490.600	2488.000	2490.400	           4225	    134.000	   2494.527	   2497.277	   2500.633	   2504.547	           	     -0.365	     -0.119	     -0.278	      0.000	
 09/13-11:30	2490.400	2490.800	2488.600	2490.000	           2967	    135.000	   2494.240	   2497.130	   2500.502	   2504.486	           	     -0.288	     -0.147	     -0.265	      0.000	
 09/13-13:01	2490.200	2491.000	2489.600	2489.800	           2224	    136.000	   2493.942	   2496.997	   2500.357	   2504.418	           	     -0.298	     -0.133	     -0.277	      0.000	
 09/13-13:02	2489.600	2490.200	2487.600	2488.000	           1755	    137.000	   2493.508	   2496.824	   2500.200	   2504.351	           	     -0.433	     -0.173	     -0.302	      0.000	
 09/13-13:03	2487.800	2488.400	2487.600	2488.200	           1097	    138.000	   2493.073	   2496.691	   2500.058	   2504.274	           	     -0.435	     -0.133	     -0.298	      0.000	
 09/13-13:04	2488.000	2489.400	2487.000	2488.600	           1507	    139.000	   2492.725	   2496.573	   2499.937	   2504.188	           	     -0.348	     -0.118	     -0.264	      0.000	
 09/13-13:05	2488.600	2489.000	2487.400	2488.400	           1118	    140.000	   2492.400	   2496.474	   2499.810	   2504.072	           	     -0.325	     -0.099	     -0.248	      0.000	
 09/13-13:06	2488.200	2489.000	2485.200	2487.400	           2587	    141.000	   2492.073	   2496.333	   2499.635	   2503.958	           	     -0.327	     -0.141	     -0.302	      0.000	
 09/13-13:07	2487.400	2488.600	2487.000	2488.200	           1337	    142.000	   2491.773	   2496.200	   2499.465	   2503.840	           	     -0.300	     -0.133	     -0.345	      0.000	
 09/13-13:08	2488.000	2489.600	2487.800	2489.400	           1305	    143.000	   2491.560	   2496.070	   2499.308	   2503.726	           	     -0.213	     -0.130	     -0.327	      0.000	
 09/13-13:09	2489.400	2490.400	2489.200	2489.600	           2091	    144.000	   2491.279	   2495.929	   2499.118	   2503.597	           	     -0.281	     -0.141	     -0.347	      0.000	
 09/13-13:10	2489.200	2489.600	2486.600	2487.000	           1497	    145.000	   2490.979	   2495.740	   2498.917	   2503.473	           	     -0.300	     -0.190	     -0.392	      0.000	
 09/13-13:11	2487.400	2488.800	2487.000	2488.400	           1125	    146.000	   2490.800	   2495.577	   2498.745	   2503.363	           	     -0.179	     -0.162	     -0.373	      0.000	
 09/13-13:12	2488.400	2489.800	2488.200	2489.400	           1099	    147.000	   2490.546	   2495.420	   2498.585	   2503.279	           	     -0.254	     -0.157	     -0.332	      0.000	
 09/13-13:13	2489.200	2489.400	2487.200	2487.800	           1151	    148.000	   2490.206	   2495.206	   2498.415	   2503.192	           	     -0.340	     -0.213	     -0.330	      0.000	
 09/13-13:14	2488.000	2488.600	2487.400	2487.800	            678	    149.000	   2489.854	   2494.967	   2498.263	   2503.103	           	     -0.352	     -0.240	     -0.322	      0.000	
 09/13-13:15	2487.600	2487.600	2485.400	2485.800	           2563	    150.000	   2489.460	   2494.683	   2498.095	   2503.002	           	     -0.394	     -0.283	     -0.320	      0.000	
 09/13-13:16	2485.600	2486.000	2484.400	2484.400	           2505	    151.000	   2489.033	   2494.390	   2497.918	   2502.902	           	     -0.427	     -0.294	     -0.345	      0.000	
 09/13-13:17	2484.400	2487.000	2483.600	2486.600	           2717	    152.000	   2488.733	   2494.127	   2497.745	   2502.830	           	     -0.300	     -0.262	     -0.350	      0.000	
 09/13-13:18	2486.600	2487.200	2484.800	2485.600	           1898	    153.000	   2488.406	   2493.864	   2497.565	   2502.780	           	     -0.327	     -0.264	     -0.353	      0.000	
 09/13-13:19	2485.400	2486.800	2484.800	2486.000	           1223	    154.000	   2488.140	   2493.609	   2497.413	   2502.726	           	     -0.267	     -0.254	     -0.332	      0.000	
 09/13-13:20	2486.000	2488.400	2485.800	2487.600	           2296	    155.000	   2487.973	   2493.377	   2497.275	   2502.678	           	     -0.167	     -0.232	     -0.290	      0.000	
 09/13-13:21	2487.400	2487.800	2486.000	2486.200	           1217	    156.000	   2487.754	   2493.117	   2497.155	   2502.630	           	     -0.219	     -0.260	     -0.258	      0.000	
 09/13-13:22	2486.200	2487.400	2485.000	2487.400	           1467	    157.000	   2487.600	   2492.863	   2497.030	   2502.573	           	     -0.154	     -0.254	     -0.245	      0.000	
 09/13-13:23	2487.400	2491.200	2487.400	2490.600	           4527	    158.000	   2487.654	   2492.680	   2496.920	   2502.532	           	      0.054	     -0.182	     -0.235	      0.000	
 09/13-13:24	2490.200	2491.600	2490.000	2491.000	           2949	    159.000	   2487.788	   2492.473	   2496.825	   2502.492	           	      0.134	     -0.207	     -0.205	      0.000	
 09/13-13:25	2490.800	2493.200	2490.800	2493.200	           3831	    160.000	   2488.033	   2492.309	   2496.740	   2502.458	           	      0.246	     -0.164	     -0.180	      0.000	
 09/13-13:26	2492.800	2493.800	2492.200	2492.800	           3483	    161.000	   2488.273	   2492.114	   2496.655	   2502.418	           	      0.240	     -0.196	     -0.170	      0.000	
 09/13-13:27	2492.600	2493.000	2491.800	2492.200	           2021	    162.000	   2488.546	   2491.933	   2496.562	   2502.366	           	      0.273	     -0.180	     -0.178	      0.000	
 09/13-13:28	2492.200	2492.400	2491.800	2492.000	           1335	    163.000	   2488.660	   2491.776	   2496.463	   2502.309	           	      0.115	     -0.157	     -0.192	      0.000	
 09/13-13:29	2492.000	2492.600	2491.400	2491.600	           1428	    164.000	   2488.700	   2491.614	   2496.350	   2502.250	           	      0.040	     -0.163	     -0.211	      0.000	
