 09/02-09:36	2316.200	2316.400	2314.200	2315.000	           2676	     21.000	   2314.925	   2308.446	   2309.729	   2312.072	   2320.078	      0.233	      0.250	     -0.152	      0.000	     21.000	   2316.667	   2314.925	   2308.446	   2309.729	   2312.072	      6.479	      0.000	      6.479	      0.000	      3.626	      0.000	      0.349	     -0.255	     -2.342	      6.479	      2.928	      0.075	      0.000	      0.000	      0.000	      0.000	     -1.500	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:37	2314.800	2315.400	2312.000	2312.800	           4519	     22.000	   2315.108	   2308.658	   2309.635	   2312.123	   2320.056	      0.183	      0.213	     -0.172	      0.000	     22.000	   2314.667	   2315.108	   2308.658	   2309.635	   2312.123	      6.450	      0.000	      6.450	      0.000	      3.464	      0.000	      0.295	     -0.300	     -2.487	      6.450	      0.677	     -2.308	      0.000	      0.000	      0.000	      1.000	     -2.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:38	2313.000	2313.000	2309.000	2309.400	           5404	     23.000	   2315.200	   2308.825	   2309.516	   2312.165	   2320.031	      0.092	      0.167	     -0.214	      0.000	     23.000	   2312.417	   2315.200	   2308.825	   2309.516	   2312.165	      6.375	      0.000	      6.375	      0.000	      3.340	      0.000	      0.244	     -0.366	     -2.649	      6.375	     -2.765	     -5.800	      0.000	      0.000	      0.000	      1.000	     -2.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:39	2309.200	2310.400	2304.200	2309.600	           6680	     24.000	   2315.325	   2308.958	   2309.392	   2312.183	   2320.006	      0.125	      0.133	     -0.244	      0.000	     24.000	   2310.583	   2315.325	   2308.958	   2309.392	   2312.183	      6.367	      0.000	      6.367	      0.000	      3.224	      0.000	      0.179	     -0.416	     -2.791	      6.367	     -2.583	     -5.725	      0.000	      0.000	      0.000	      1.000	     -1.833	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:40	2309.200	2310.600	2306.800	2308.400	           4007	     25.000	   2315.400	   2309.108	   2309.276	   2312.192	   2319.980	      0.075	      0.150	     -0.240	      0.000	     25.000	   2309.167	   2315.400	   2309.108	   2309.276	   2312.192	      6.292	      0.000	      6.292	      0.000	      3.084	      0.000	      0.121	     -0.453	     -2.916	      6.292	     -3.792	     -7.000	      0.000	      0.000	      0.000	      1.000	     -1.417	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:41	2308.400	2310.400	2305.200	2305.800	           4386	     26.000	   2315.425	   2309.279	   2309.135	   2312.171	   2319.952	      0.025	      0.171	     -0.256	      0.000	     26.000	   2307.917	   2315.425	   2309.279	   2309.135	   2312.171	      6.146	      0.000	      6.290	      0.000	      3.036	      0.000	      0.049	     -0.500	     -3.036	      6.146	     -6.371	     -9.625	      0.000	      0.000	      0.000	      1.000	     -1.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:42	2306.200	2307.400	2302.200	2303.600	           5829	     27.000	   2315.408	   2309.425	   2309.000	   2312.143	   2319.922	     -0.017	      0.146	     -0.276	      0.000	     27.000	   2305.917	   2315.408	   2309.425	   2309.000	   2312.143	      5.983	      0.000	      6.408	      0.000	      3.143	      0.000	     -0.021	     -0.516	     -3.143	      5.983	     -8.543	    -11.808	      0.000	      0.000	      0.000	      1.000	     -2.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:43	2304.000	2305.200	2300.800	2304.600	           5342	     28.000	   2315.458	   2309.587	   2308.866	   2312.118	   2319.892	      0.050	      0.162	     -0.270	      0.000	     28.000	   2304.667	   2315.458	   2309.587	   2308.866	   2312.118	      5.871	      0.000	      6.593	      0.000	      3.252	      0.000	     -0.065	     -0.526	     -3.252	      5.871	     -7.518	    -10.858	      0.000	      0.000	      0.000	      1.000	     -1.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:44	2303.800	2306.800	2303.800	2305.200	           4461	     29.000	   2315.508	   2309.750	   2308.724	   2312.094	   2319.864	      0.050	      0.163	     -0.276	      0.000	     29.000	   2304.417	   2315.508	   2309.750	   2308.724	   2312.094	      5.758	      0.000	      6.784	      0.000	      3.370	      0.000	     -0.098	     -0.552	     -3.370	      5.758	     -6.894	    -10.308	      0.000	      0.000	      0.000	      0.000	     -0.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:45	2305.200	2307.000	2305.200	2305.400	           3112	     30.000	   2315.617	   2309.904	   2308.589	   2312.072	   2319.837	      0.108	      0.154	     -0.277	      0.000	     30.000	   2305.083	   2315.617	   2309.904	   2308.589	   2312.072	      5.713	      0.000	      7.028	      0.000	      3.483	      0.000	     -0.099	     -0.547	     -3.483	      5.713	     -6.672	    -10.217	      0.000	      0.000	      0.000	      0.000	      0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:46	2305.400	2306.200	2303.000	2304.800	           3506	     31.000	   2315.142	   2310.008	   2308.450	   2312.035	   2319.811	     -0.475	      0.104	     -0.274	      0.000	     31.000	   2305.083	   2315.142	   2310.008	   2308.450	   2312.035	      5.133	      0.000	      6.692	      0.000	      3.585	      0.000	     -0.108	     -0.550	     -3.585	      5.133	     -7.235	    -10.342	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:47	2304.800	2307.600	2304.800	2307.400	           3116	     32.000	   2314.758	   2310.129	   2308.350	   2312.010	   2319.787	     -0.383	      0.121	     -0.239	      0.000	     32.000	   2305.917	   2314.758	   2310.129	   2308.350	   2312.010	      4.629	      0.000	      6.408	      0.000	      3.660	      0.000	     -0.107	     -0.516	     -3.660	      4.629	     -4.611	     -7.358	      0.000	      0.000	      0.000	      0.000	      0.833	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:48	2307.400	2308.200	2306.400	2307.600	           2316	     33.000	   2314.342	   2310.250	   2308.278	   2311.986	   2319.762	     -0.417	      0.121	     -0.172	      0.000	     33.000	   2306.583	   2314.342	   2310.250	   2308.278	   2311.986	      4.092	      0.000	      6.063	      0.000	      3.708	      0.000	     -0.108	     -0.446	     -3.708	      4.092	     -4.386	     -6.741	      0.000	      0.000	      0.000	      0.000	      0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:49	2307.400	2307.400	2305.400	2306.000	           2145	     34.000	   2313.883	   2310.313	   2308.198	   2311.954	   2319.733	     -0.458	      0.063	     -0.152	      0.000	     34.000	   2307.000	   2313.883	   2310.313	   2308.198	   2311.954	      3.571	      0.000	      5.685	      0.000	      3.756	      0.000	     -0.118	     -0.391	     -3.756	      3.571	     -5.954	     -7.883	      0.000	      0.000	      0.000	      0.000	      0.417	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:50	2305.800	2306.000	2303.600	2304.200	           3492	     35.000	   2313.417	   2310.337	   2308.096	   2311.903	   2319.702	     -0.467	      0.025	     -0.182	      0.000	     35.000	   2305.917	   2313.417	   2310.337	   2308.096	   2311.903	      3.079	      0.000	      5.321	      0.000	      3.807	      0.000	     -0.132	     -0.354	     -3.807	      3.079	     -7.703	     -9.217	      0.000	      0.000	      0.000	      0.000	     -1.083	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
