 07/15-10:14	2280.200	2281.000	2276.600	2277.800	           3543	     59.000	   2281.467	   2286.902	   2278.673	   2292.896	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:15	2278.000	2280.200	2276.800	2278.600	           2585	     60.000	   2281.254	   2286.929	   2278.726	   2292.763	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:16	2278.800	2286.400	2278.800	2284.600	           6572	     61.000	   2281.125	   2286.790	   2278.823	   2292.649	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:17	2284.400	2291.000	2283.800	2288.800	           6035	     62.000	   2281.204	   2286.752	   2278.926	   2292.551	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:18	2287.600	2293.000	2287.600	2290.200	           5448	     63.000	   2281.246	   2286.762	   2278.975	   2292.461	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:19	2289.600	2291.600	2288.000	2290.200	           3119	     64.000	   2281.242	   2286.727	   2279.049	   2292.373	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:20	2290.200	2290.600	2287.200	2287.400	           3265	     65.000	   2281.267	   2286.688	   2279.086	   2292.282	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:21	2287.200	2289.000	2287.000	2289.000	           2744	     66.000	   2281.408	   2286.704	   2279.169	   2292.196	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:22	2289.000	2294.200	2289.000	2294.000	           5428	     67.000	   2281.762	   2286.800	   2279.292	   2292.123	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:23	2293.800	2294.600	2290.200	2290.400	           3090	     68.000	   2282.008	   2286.856	   2279.392	   2292.046	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:24	2290.400	2291.000	2287.200	2288.400	           3054	     69.000	   2282.321	   2286.846	   2279.495	   2291.962	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:25	2288.400	2288.400	2285.200	2286.400	           3097	     70.000	   2282.458	   2286.785	   2279.576	   2291.882	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:26	2286.400	2290.200	2286.200	2288.600	           2016	     71.000	   2282.679	   2286.706	   2279.697	   2291.804	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:27	2288.600	2290.400	2288.600	2290.200	           2029	     72.000	   2283.021	   2286.667	   2279.842	   2291.727	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:28	2290.600	2296.600	2290.600	2295.200	           6448	     73.000	   2283.471	   2286.642	   2280.015	   2291.668	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:29	2295.400	2296.800	2293.800	2294.000	           3464	     74.000	   2283.767	   2286.642	   2280.165	   2291.599	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:30	2293.800	2295.000	2289.400	2292.600	           4249	     75.000	   2284.092	   2286.663	   2280.286	   2291.525	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:31	2292.600	2293.000	2290.400	2292.000	           2368	     76.000	   2284.325	   2286.694	   2280.400	   2291.445	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:32	2292.000	2294.400	2289.400	2293.600	           2509	     77.000	   2284.521	   2286.756	   2280.531	   2291.366	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:33	2293.600	2293.800	2289.600	2293.800	           2461	     78.000	   2284.750	   2286.817	   2280.665	   2291.296	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:34	2293.800	2295.400	2288.400	2289.200	           4540	     79.000	   2284.975	   2286.806	   2280.748	   2291.206	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:35	2289.000	2292.000	2288.800	2290.600	           1905	     80.000	   2285.679	   2286.671	   2280.874	   2291.124	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:36	2290.400	2293.000	2290.000	2291.000	           1448	     81.000	   2286.288	   2286.517	   2281.050	   2291.038	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:37	2291.200	2293.600	2289.200	2290.000	           2330	     82.000	   2286.867	   2286.294	   2281.257	   2290.945	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:38	2289.800	2289.800	2285.200	2286.800	           4712	     83.000	   2287.292	   2285.973	   2281.437	   2290.828	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:39	2286.400	2287.400	2281.200	2283.600	           5091	     84.000	   2287.625	   2285.712	   2281.586	   2290.698	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:40	2283.400	2284.400	2282.000	2283.600	           2470	     85.000	   2287.854	   2285.573	   2281.750	   2290.571	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:41	2283.600	2288.400	2283.200	2288.000	           2893	     86.000	   2288.221	   2285.490	   2281.930	   2290.468	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:42	2288.200	2292.800	2287.800	2291.800	           4870	     87.000	   2288.679	   2285.469	   2282.156	   2290.378	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:43	2292.000	2295.200	2291.200	2293.600	           4147	     88.000	   2289.133	   2285.494	   2282.398	   2290.293	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:44	2293.800	2296.200	2292.000	2295.400	           3277	     89.000	   2289.721	   2285.594	   2282.625	   2290.218	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:45	2295.800	2303.000	2295.400	2299.200	           9492	     90.000	   2290.408	   2285.831	   2282.875	   2290.157	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:46	2299.800	2302.200	2299.000	2300.400	           4537	     91.000	   2290.933	   2286.029	   2283.142	   2290.108	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:47	2300.200	2301.600	2297.400	2298.000	           3382	     92.000	   2291.242	   2286.223	   2283.369	   2290.055	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:48	2298.000	2300.400	2296.400	2296.400	           3135	     93.000	   2291.446	   2286.346	   2283.584	   2289.997	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:49	2296.200	2296.400	2292.200	2295.000	           3814	     94.000	   2291.604	   2286.423	   2283.823	   2289.927	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:50	2294.600	2296.200	2294.200	2294.200	           1940	     95.000	   2291.833	   2286.550	   2284.050	   2289.843	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:51	2294.600	2294.600	2290.400	2293.800	           4200	     96.000	   2291.992	   2286.700	   2284.278	   2289.758	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:52	2293.200	2293.800	2291.600	2293.200	           1861	     97.000	   2291.967	   2286.865	   2284.489	   2289.678	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:53	2293.600	2295.200	2291.400	2293.600	           2503	     98.000	   2292.075	   2287.042	   2284.708	   2289.602	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:54	2293.600	2296.000	2291.600	2293.600	           2919	     99.000	   2292.246	   2287.283	   2284.946	   2289.529	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:55	2293.400	2293.400	2290.400	2291.200	           3142	    100.000	   2292.408	   2287.433	   2285.155	   2289.441	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:56	2291.400	2292.600	2290.000	2291.200	           3286	    101.000	   2292.496	   2287.587	   2285.369	   2289.363	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:57	2291.600	2294.000	2290.600	2294.000	           1831	    102.000	   2292.621	   2287.821	   2285.604	   2289.300	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:58	2294.400	2301.600	2294.400	2300.000	           6558	    103.000	   2292.783	   2288.127	   2285.907	   2289.258	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-10:59	2300.200	2301.000	2294.000	2300.000	           5101	    104.000	   2292.983	   2288.375	   2286.258	   2289.216	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:00	2300.000	2305.000	2298.400	2299.400	           5587	    105.000	   2293.208	   2288.650	   2286.586	   2289.173	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	
 07/15-11:01	2299.200	2300.400	2297.000	2298.200	           3131	    106.000	   2293.413	   2288.869	   2286.898	   2289.116	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:02	2299.200	2301.600	2297.800	2298.000	           2125	    107.000	   2293.558	   2289.040	   2287.195	   2289.056	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:03	2298.200	2298.400	2294.200	2295.600	           3899	    108.000	   2293.621	   2289.185	   2287.459	   2288.972	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:04	2295.600	2297.800	2295.600	2296.400	           1452	    109.000	   2293.858	   2289.417	   2287.738	   2288.900	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:05	2296.400	2299.800	2294.800	2299.600	           3377	    110.000	   2294.158	   2289.919	   2288.022	   2288.845	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:06	2299.200	2303.000	2298.400	2301.000	           4110	    111.000	   2294.492	   2290.390	   2288.309	   2288.801	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:07	2301.000	2303.800	2299.800	2301.200	           3532	    112.000	   2294.867	   2290.867	   2288.577	   2288.758	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:08	2301.400	2303.800	2300.000	2303.800	           2874	    113.000	   2295.433	   2291.363	   2288.865	   2288.727	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:09	2303.600	2316.600	2302.600	2314.200	          14689	    114.000	   2296.454	   2292.040	   2289.242	   2288.740	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:10	2314.600	2320.800	2312.400	2317.000	          10629	    115.000	   2297.567	   2292.710	   2289.645	   2288.768	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	
 07/15-11:11	2316.600	2316.800	2310.400	2310.400	           6874	    116.000	   2298.313	   2293.267	   2289.967	   2288.773	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:12	2310.200	2311.000	2307.600	2309.200	           5106	    117.000	   2298.896	   2293.788	   2290.266	   2288.767	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:13	2309.400	2314.000	2309.200	2313.000	           3919	    118.000	   2299.542	   2294.337	   2290.585	   2288.782	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:14	2312.600	2314.800	2310.600	2314.000	           3024	    119.000	   2300.163	   2294.942	   2290.922	   2288.794	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:15	2313.600	2315.600	2311.800	2314.000	           3511	    120.000	   2300.654	   2295.531	   2291.230	   2288.810	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:16	2314.200	2317.800	2312.400	2315.400	           4062	    121.000	   2301.154	   2296.044	   2291.417	   2288.833	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:17	2315.200	2329.400	2314.600	2327.200	          10520	    122.000	   2302.125	   2296.683	   2291.718	   2288.902	           	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:18	2326.400	2334.800	2324.400	2331.200	          10143	    123.000	   2303.288	   2297.367	   2292.065	   2288.990	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:19	2331.200	2340.800	2328.800	2334.600	           9197	    124.000	   2304.608	   2298.106	   2292.417	   2289.089	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	
 07/15-11:20	2335.200	2337.200	2331.400	2333.400	           5922	    125.000	   2305.913	   2298.873	   2292.780	   2289.173	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:21	2333.000	2333.000	2324.600	2324.600	           7765	    126.000	   2306.942	   2299.467	   2293.085	   2289.225	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 07/15-11:22	2324.000	2328.400	2323.200	2326.800	           4177	    127.000	   2308.058	   2300.012	   2293.406	   2289.287	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
