 07/25-09:16	2227.800	2236.200	2226.600	2236.000	           8870	      1.000	   2231.038	   2228.653	   2230.216	   2217.626	           	      7.347	      0.000	      0.000	
 07/25-09:17	2236.200	2243.000	2236.200	2239.800	           6609	      2.000	   2233.481	   2228.813	   2230.460	   2217.937	           	     10.987	      0.000	      0.000	
 07/25-09:18	2240.400	2243.200	2239.000	2243.200	           3167	      3.000	   2236.475	   2229.067	   2230.770	   2218.280	           	     14.133	      0.000	      0.000	
 07/25-09:19	2244.000	2251.400	2244.000	2248.400	           6735	      4.000	   2239.956	   2229.667	   2231.126	   2218.670	           	     18.733	      0.000	      0.000	
 07/25-09:20	2247.800	2249.200	2245.800	2247.600	           3853	      5.000	   2243.000	   2230.259	   2231.477	   2219.048	           	     17.341	      0.000	      0.000	
 07/25-09:21	2247.800	2249.400	2246.000	2249.200	           2466	      6.000	   2245.644	   2230.927	   2231.880	   2219.452	           	     18.273	      0.000	      0.000	
 07/25-09:22	2249.200	2249.200	2244.600	2244.800	           2880	      7.000	   2246.637	   2231.433	   2232.187	   2219.843	           	     13.367	      0.000	      0.000	
 07/25-09:23	2245.000	2252.000	2244.800	2246.800	           4744	      8.000	   2247.363	   2231.973	   2232.427	   2220.227	           	     14.827	      0.000	      0.000	
 07/25-09:24	2246.800	2248.600	2245.200	2248.600	           2658	      9.000	   2247.400	   2232.626	   2232.656	   2220.625	           	     15.974	      0.000	      0.000	
 07/25-09:25	2248.600	2253.000	2246.800	2250.600	           3523	     10.000	   2248.000	   2233.413	   2232.927	   2221.040	           	     17.188	      0.000	      0.000	
 07/25-09:26	2250.200	2250.600	2247.400	2250.200	           2495	     11.000	   2248.200	   2234.227	   2233.207	   2221.457	           	     15.973	      0.000	      0.000	
 07/25-09:27	2250.000	2257.800	2250.000	2257.200	           6336	     12.000	   2250.681	   2235.273	   2233.613	   2221.920	           	     21.927	      0.000	      0.000	
 07/25-09:28	2257.600	2257.800	2254.000	2255.600	           4404	     13.000	   2252.438	   2236.226	   2233.993	   2222.355	           	     19.374	      0.000	      0.000	
 07/25-09:29	2255.200	2257.200	2254.600	2254.600	           2612	     14.000	   2253.644	   2237.180	   2234.364	   2222.783	           	     17.420	      0.000	      0.000	
 07/25-09:30	2254.200	2256.000	2250.600	2251.200	           4413	     15.000	   2253.762	   2238.013	   2234.713	   2223.222	           	     13.187	      0.000	      0.000	
