 08/27-11:02	2334.000	2334.400	2333.000	2333.400	           1060	    107.000	   2332.721	   2336.304	   2337.019	   2334.213	     -0.037	     -0.136	     -0.117	      0.000	
 08/27-11:03	2333.600	2334.600	2333.400	2334.600	           1022	    108.000	   2332.719	   2336.180	   2336.983	   2334.258	     -0.002	     -0.124	     -0.095	      0.000	
 08/27-11:04	2334.600	2335.600	2333.400	2333.600	           2022	    109.000	   2332.660	   2336.067	   2336.947	   2334.302	     -0.058	     -0.113	     -0.072	      0.000	
 08/27-11:05	2333.600	2333.600	2332.000	2332.200	           2652	    110.000	   2332.573	   2335.953	   2336.905	   2334.338	     -0.087	     -0.114	     -0.078	      0.000	
 08/27-11:06	2332.200	2332.600	2329.600	2331.000	           4480	    111.000	   2332.446	   2335.833	   2336.840	   2334.370	     -0.127	     -0.120	     -0.107	      0.000	
 08/27-11:07	2331.000	2331.600	2329.600	2331.000	           1978	    112.000	   2332.373	   2335.693	   2336.778	   2334.402	     -0.073	     -0.140	     -0.127	      0.000	
 08/27-11:08	2331.400	2332.400	2330.400	2332.400	           1465	    113.000	   2332.300	   2335.580	   2336.717	   2334.445	     -0.073	     -0.113	     -0.123	      0.000	
 08/27-11:09	2332.400	2336.400	2332.200	2335.400	           4748	    114.000	   2332.300	   2335.477	   2336.670	   2334.494	      0.000	     -0.104	     -0.108	      0.000	
 08/27-11:10	2335.200	2336.000	2334.400	2334.600	           2640	    115.000	   2332.315	   2335.337	   2336.632	   2334.504	      0.015	     -0.140	     -0.085	      0.000	
 08/27-11:11	2334.800	2337.000	2334.600	2335.800	           3147	    116.000	   2332.433	   2335.220	   2336.608	   2334.514	      0.119	     -0.117	     -0.062	      0.000	
 08/27-11:12	2336.200	2336.200	2335.200	2335.400	           1401	    117.000	   2332.573	   2335.090	   2336.578	   2334.526	      0.140	     -0.130	     -0.053	      0.000	
 08/27-11:13	2335.400	2337.000	2335.400	2336.600	           1833	    118.000	   2332.867	   2334.990	   2336.556	   2334.550	      0.294	     -0.101	     -0.052	      0.000	
 08/27-11:14	2336.200	2337.800	2335.400	2335.400	           2596	    119.000	   2333.154	   2334.864	   2336.528	   2334.556	      0.287	     -0.126	     -0.050	      0.000	
 08/27-11:15	2335.800	2336.400	2335.000	2336.400	           1491	    120.000	   2333.473	   2334.720	   2336.498	   2334.571	      0.319	     -0.144	     -0.058	      0.000	
 08/27-11:16	2336.400	2336.400	2334.800	2335.000	           1395	    121.000	   2333.706	   2334.596	   2336.477	   2334.577	      0.233	     -0.123	     -0.052	      0.000	
 08/27-11:17	2335.200	2335.800	2332.800	2333.000	           2985	    122.000	   2333.827	   2334.463	   2336.435	   2334.579	      0.121	     -0.133	     -0.063	      0.000	
 08/27-11:18	2333.000	2335.000	2332.400	2334.400	           1689	    123.000	   2333.975	   2334.347	   2336.405	   2334.590	      0.148	     -0.116	     -0.071	      0.000	
 08/27-11:19	2334.600	2335.200	2333.400	2334.600	           1661	    124.000	   2334.085	   2334.237	   2336.380	   2334.597	      0.110	     -0.110	     -0.055	      0.000	
 08/27-11:20	2334.800	2335.000	2332.000	2332.400	           1919	    125.000	   2334.081	   2334.091	   2336.337	   2334.580	     -0.004	     -0.146	     -0.068	      0.000	
 08/27-11:21	2332.400	2333.800	2332.400	2333.200	           1160	    126.000	   2334.048	   2333.947	   2336.303	   2334.560	     -0.033	     -0.144	     -0.076	      0.000	
 08/27-11:22	2333.400	2333.400	2332.600	2332.800	            890	    127.000	   2334.042	   2333.794	   2336.269	   2334.534	     -0.006	     -0.153	     -0.068	      0.000	
 08/27-11:23	2332.600	2333.200	2328.200	2329.000	           5039	    128.000	   2333.854	   2333.607	   2336.207	   2334.494	     -0.188	     -0.187	     -0.097	      0.000	
 08/27-11:24	2329.000	2329.400	2322.200	2322.200	           8318	    129.000	   2333.481	   2333.297	   2336.089	   2334.415	     -0.373	     -0.310	     -0.180	      0.000	
 08/27-11:25	2322.000	2325.000	2321.200	2325.000	           7246	    130.000	   2333.188	   2333.070	   2336.000	   2334.348	     -0.294	     -0.227	     -0.207	      0.000	
 08/27-11:26	2325.400	2326.600	2325.200	2325.200	           3914	    131.000	   2332.906	   2332.874	   2335.922	   2334.291	     -0.281	     -0.197	     -0.167	      0.000	
 08/27-11:27	2325.600	2327.600	2325.000	2326.600	           2274	    132.000	   2332.633	   2332.737	   2335.844	   2334.239	     -0.273	     -0.136	     -0.156	      0.000	
 08/27-11:28	2326.400	2326.600	2325.000	2325.400	           1881	    133.000	   2332.313	   2332.577	   2335.760	   2334.191	     -0.321	     -0.160	     -0.162	      0.000	
 08/27-11:29	2325.400	2326.200	2325.200	2325.800	           1954	    134.000	   2332.015	   2332.423	   2335.682	   2334.153	     -0.298	     -0.153	     -0.162	      0.000	
 08/27-11:30	2325.800	2327.000	2325.000	2325.000	           2032	    135.000	   2331.706	   2332.260	   2335.589	   2334.118	     -0.308	     -0.163	     -0.171	      0.000	
 08/27-13:01	2324.800	2326.600	2324.200	2326.000	           2786	    136.000	   2331.448	   2332.103	   2335.512	   2334.082	     -0.258	     -0.157	     -0.170	      0.000	
 08/27-13:02	2326.400	2326.400	2322.000	2322.000	           3514	    137.000	   2331.067	   2331.894	   2335.374	   2334.038	     -0.381	     -0.209	     -0.215	      0.000	
 08/27-13:03	2322.600	2322.600	2318.600	2321.400	           7088	    138.000	   2330.627	   2331.673	   2335.240	   2334.001	     -0.439	     -0.221	     -0.272	      0.000	
 08/27-13:04	2321.800	2323.400	2321.800	2322.800	           2662	    139.000	   2330.267	   2331.464	   2335.105	   2333.975	     -0.361	     -0.209	     -0.269	      0.000	
