 05/31-09:16	2628.000	2628.000	2628.000	2628.000	              0	   2625.225	   2627.435	   2625.850	   2627.776	
 05/31-09:17	2628.000	2628.000	2628.000	2628.000	              0	   2625.325	   2627.396	   2625.878	   2627.760	
 05/31-09:18	2635.200	2635.200	2635.000	2635.000	           9251	   2625.658	   2627.483	   2625.984	   2627.773	
 05/31-09:19	2635.200	2636.000	2635.000	2635.800	            793	   2626.008	   2627.594	   2626.087	   2627.796	
 05/31-09:20	2635.800	2636.000	2635.800	2635.800	             73	   2626.346	   2627.663	   2626.178	   2627.821	
 05/31-09:21	2635.800	2635.800	2635.800	2635.800	              0	   2626.725	   2627.729	   2626.276	   2627.845	
 05/31-09:22	2634.200	2634.800	2634.200	2634.800	           6060	   2627.075	   2627.783	   2626.380	   2627.866	
 05/31-09:23	2634.600	2634.800	2634.400	2634.600	            242	   2627.408	   2627.850	   2626.475	   2627.865	
 05/31-09:24	2634.200	2634.200	2634.000	2634.200	           1716	   2627.688	   2627.913	   2626.572	   2627.862	
 05/31-09:25	2634.000	2634.200	2634.000	2634.200	             52	   2627.946	   2627.983	   2626.675	   2627.858	
 05/31-09:26	2634.400	2634.400	2634.200	2634.400	           1961	   2628.225	   2628.077	   2626.781	   2627.852	
 05/31-09:27	2634.000	2634.000	2633.600	2633.800	             32	   2628.479	   2628.167	   2626.903	   2627.845	
 05/31-09:28	2633.800	2633.800	2633.800	2633.800	              0	   2628.708	   2628.277	   2627.032	   2627.846	
 05/31-09:29	2637.800	2637.800	2637.400	2637.600	           8164	   2629.067	   2628.454	   2627.204	   2627.858	
 05/31-09:30	2637.600	2637.600	2637.000	2637.000	            280	   2629.483	   2628.581	   2627.367	   2627.865	
 05/31-09:31	2637.000	2637.000	2637.000	2637.000	              0	   2629.883	   2628.721	   2627.547	   2627.879	
 05/31-09:32	2636.000	2636.400	2636.000	2636.400	           4873	   2630.262	   2628.827	   2627.707	   2627.893	
 05/31-09:33	2634.200	2634.600	2634.000	2634.600	           3405	   2630.587	   2628.921	   2627.842	   2627.906	
 05/31-09:34	2634.600	2634.800	2634.200	2634.400	            150	   2630.908	   2628.994	   2627.975	   2627.919	
 05/31-09:35	2637.000	2637.400	2636.800	2637.400	           4084	   2631.346	   2629.094	   2628.133	   2627.939	
