 09/09-09:16	2363.000	2367.400	2361.600	2364.000	           7055	      1.000	   2353.474	   2351.580	   2349.037	           	           	      0.480	      0.310	      0.275	      0.000	      1.000	   2358.604	   2353.474	   2351.580	   2349.037	           	           	      4.437	      1.000	           	           	      0.547	           	      1.894	           	     10.526	      0.000	      0.000	      1.000	      0.000	      2.740	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:17	2364.200	2365.400	2363.600	2364.400	           2646	      2.000	   2353.947	   2351.917	   2349.198	           	           	      0.473	      0.337	      0.332	      0.000	      2.000	   2361.208	   2353.947	   2351.917	   2349.198	           	           	      4.748	      1.000	           	           	      0.567	           	      2.030	           	     10.453	      0.000	      0.000	      1.000	      0.000	      2.604	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:18	2364.400	2366.000	2364.200	2365.400	           1863	      3.000	   2354.453	   2352.253	   2349.370	           	           	      0.506	      0.336	      0.333	      0.000	      3.000	   2364.594	   2354.453	   2352.253	   2349.370	           	           	      5.083	      1.000	           	           	      0.608	           	      2.200	           	     10.947	      0.000	      0.000	      1.000	      0.000	      3.385	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:19	2365.600	2365.600	2364.000	2365.000	           1713	      4.000	   2354.926	   2352.580	   2349.525	           	           	      0.473	      0.326	      0.326	      0.000	      4.000	   2364.927	   2354.926	   2352.580	   2349.525	           	           	      5.401	      1.000	           	           	      0.658	           	      2.346	           	     10.074	      0.000	      0.000	      1.000	      0.000	      0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:20	2365.200	2366.000	2364.800	2365.000	           1450	      5.000	   2355.379	   2352.870	   2349.692	           	           	      0.453	      0.290	      0.322	      0.000	      5.000	   2365.125	   2355.379	   2352.870	   2349.692	           	           	      5.688	      1.000	           	           	      0.655	           	      2.509	           	      9.621	      0.000	      0.000	      0.000	      0.000	      0.198	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:21	2365.200	2365.200	2364.200	2364.600	           1291	      6.000	   2355.833	   2353.167	   2349.840	           	           	      0.454	      0.297	      0.315	      0.000	      6.000	   2364.875	   2355.833	   2353.167	   2349.840	           	           	      5.993	      1.000	           	           	      0.642	           	      2.666	           	      8.767	      0.000	      0.000	      0.000	      0.000	     -0.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:22	2364.200	2364.600	2363.800	2364.000	           1460	      7.000	   2356.260	   2353.454	   2350.005	           	           	      0.427	      0.287	      0.313	      0.000	      7.000	   2364.542	   2356.260	   2353.454	   2350.005	           	           	      6.255	      1.000	           	           	      0.635	           	      2.807	           	      7.740	      0.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:23	2364.200	2366.600	2364.200	2366.600	           2084	      8.000	   2356.767	   2353.773	   2350.190	           	           	      0.506	      0.320	      0.350	      0.000	      8.000	   2365.073	   2356.767	   2353.773	   2350.190	           	           	      6.577	      1.000	           	           	      0.665	           	      2.993	           	      9.833	      0.000	      0.000	      0.000	      0.000	      0.531	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:24	2366.600	2366.800	2365.600	2366.600	           1259	      9.000	   2357.313	   2354.097	   2350.373	           	           	      0.547	      0.323	      0.368	      0.000	      9.000	   2365.729	   2357.313	   2354.097	   2350.373	           	           	      6.940	      1.000	           	           	      0.682	           	      3.217	           	      9.287	      0.000	      0.000	      0.000	      0.000	      0.656	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/09-09:25	2366.800	2368.200	2365.800	2367.200	           3432	     10.000	   2357.879	   2354.437	   2350.568	           	           	      0.566	      0.340	      0.378	      0.000	     10.000	   2366.792	   2357.879	   2354.437	   2350.568	           	           	      7.311	      1.000	           	           	      0.728	           	      3.443	           	      9.321	      0.000	      0.000	      0.000	      0.000	      1.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
