 08/21-09:16	2321.000	2324.800	2318.800	2320.000	           9211	      1.000	   2307.859	   2308.367	   2311.570	           	      0.620	      0.050	      0.010	      0.000	
 08/21-09:17	2320.200	2327.800	2320.200	2325.600	           5961	      2.000	   2308.600	   2308.503	   2311.656	           	      0.741	      0.136	      0.120	      0.000	
 08/21-09:18	2325.400	2327.000	2325.200	2326.600	           2949	      3.000	   2309.367	   2308.650	   2311.742	           	      0.767	      0.147	      0.172	      0.000	
 08/21-09:19	2326.200	2326.400	2324.600	2325.000	           2260	      4.000	   2310.067	   2308.784	   2311.807	           	      0.700	      0.134	      0.150	      0.000	
 08/21-09:20	2325.200	2325.800	2323.200	2324.800	           2475	      5.000	   2310.706	   2308.906	   2311.855	           	      0.640	      0.123	      0.113	      0.000	
 08/21-09:21	2324.600	2325.200	2323.000	2323.800	           1562	      6.000	   2311.280	   2309.023	   2311.907	           	      0.574	      0.117	      0.100	      0.000	
 08/21-09:22	2323.800	2325.200	2323.600	2324.800	           1264	      7.000	   2311.867	   2309.253	   2311.962	           	      0.586	      0.230	      0.107	      0.000	
 08/21-09:23	2324.600	2324.800	2321.200	2323.000	           2601	      8.000	   2312.359	   2309.460	   2312.007	           	      0.493	      0.207	      0.100	      0.000	
 08/21-09:24	2323.000	2324.000	2322.400	2322.600	           1250	      9.000	   2312.780	   2309.670	   2312.057	           	      0.421	      0.210	      0.095	      0.000	
 08/21-09:25	2322.800	2325.800	2322.400	2324.200	           2058	     10.000	   2313.253	   2309.910	   2312.110	           	      0.473	      0.240	      0.104	      0.000	
 08/21-09:26	2324.600	2327.200	2323.400	2327.000	           2877	     11.000	   2313.833	   2310.180	   2312.192	           	      0.580	      0.270	      0.135	      0.000	
 08/21-09:27	2326.800	2327.000	2325.200	2326.400	           2154	     12.000	   2314.427	   2310.440	   2312.252	           	      0.594	      0.260	      0.142	      0.000	
 08/21-09:28	2326.400	2327.000	2325.000	2325.200	           1674	     13.000	   2314.980	   2310.683	   2312.318	           	      0.553	      0.243	      0.127	      0.000	
 08/21-09:29	2325.000	2326.400	2325.000	2326.200	            940	     14.000	   2315.560	   2310.993	   2312.385	           	      0.580	      0.310	      0.133	      0.000	
 08/21-09:30	2326.000	2329.400	2324.600	2328.000	           4093	     15.000	   2316.188	   2311.260	   2312.483	           	      0.627	      0.267	      0.165	      0.000	
 08/21-09:31	2327.400	2327.800	2321.400	2322.800	           4032	     16.000	   2316.659	   2311.473	   2312.548	           	      0.472	      0.213	      0.163	      0.000	
 08/21-09:32	2322.800	2325.800	2322.800	2323.800	           3062	     17.000	   2317.180	   2311.780	   2312.620	           	      0.521	      0.307	      0.137	      0.000	
 08/21-09:33	2323.800	2324.200	2318.800	2319.000	           5502	     18.000	   2317.547	   2311.977	   2312.650	           	      0.367	      0.197	      0.102	      0.000	
 08/21-09:34	2319.600	2323.400	2317.400	2323.400	           4639	     19.000	   2318.094	   2312.227	   2312.703	           	      0.547	      0.250	      0.083	      0.000	
 08/21-09:35	2323.000	2324.400	2318.200	2318.200	           3538	     20.000	   2318.480	   2312.393	   2312.718	           	      0.386	      0.167	      0.068	      0.000	
 08/21-09:36	2318.400	2321.600	2317.800	2318.000	           2790	     21.000	   2318.886	   2312.563	   2312.735	           	      0.406	      0.170	      0.032	      0.000	
 08/21-09:37	2317.600	2317.600	2313.800	2314.800	           5903	     22.000	   2319.180	   2312.660	   2312.723	           	      0.294	      0.097	      0.005	      0.000	
 08/21-09:38	2315.000	2316.000	2311.800	2313.600	           4766	     23.000	   2319.414	   2312.697	   2312.693	           	      0.233	      0.037	     -0.042	      0.000	
 08/21-09:39	2313.800	2315.600	2313.000	2314.800	           3579	     24.000	   2319.600	   2312.840	   2312.672	           	      0.187	      0.143	     -0.052	      0.000	
 08/21-09:40	2315.200	2315.400	2313.200	2314.400	           2365	     25.000	   2319.753	   2313.010	   2312.648	           	      0.153	      0.170	     -0.045	      0.000	
 08/21-09:41	2314.400	2314.400	2311.200	2312.000	           3179	     26.000	   2319.886	   2313.183	   2312.607	           	      0.133	      0.173	     -0.065	      0.000	
 08/21-09:42	2311.800	2315.800	2311.000	2315.000	           4262	     27.000	   2320.153	   2313.383	   2312.600	           	      0.267	      0.200	     -0.048	      0.000	
 08/21-09:43	2314.600	2316.600	2314.600	2315.200	           2924	     28.000	   2320.460	   2313.594	   2312.592	           	      0.307	      0.210	     -0.015	      0.000	
 08/21-09:44	2315.400	2315.600	2314.200	2315.400	           1614	     29.000	   2320.740	   2313.846	   2312.605	           	      0.279	      0.253	      0.005	      0.000	
 08/21-09:45	2315.000	2315.400	2309.600	2309.600	           4992	     30.000	   2320.774	   2314.007	   2312.605	           	      0.034	      0.160	      0.013	      0.000	
 08/21-09:46	2309.400	2312.800	2309.400	2311.400	           3298	     31.000	   2320.487	   2314.173	   2312.620	           	     -0.287	      0.166	      0.015	      0.000	
 08/21-09:47	2311.600	2311.600	2308.800	2310.200	           3039	     32.000	   2319.974	   2314.287	   2312.633	           	     -0.513	      0.114	      0.028	      0.000	
 08/21-09:48	2310.400	2310.800	2308.000	2308.600	           3296	     33.000	   2319.373	   2314.370	   2312.645	           	     -0.601	      0.083	      0.025	      0.000	
 08/21-09:49	2308.600	2310.600	2307.400	2307.600	           2851	     34.000	   2318.793	   2314.430	   2312.652	           	     -0.580	      0.060	      0.018	      0.000	
 08/21-09:50	2307.200	2310.400	2307.200	2310.000	           3385	     35.000	   2318.300	   2314.503	   2312.663	           	     -0.493	      0.073	      0.018	      0.000	
 08/21-09:51	2309.600	2310.200	2306.600	2307.200	           2649	     36.000	   2317.747	   2314.513	   2312.640	           	     -0.553	      0.010	     -0.011	      0.000	
 08/21-09:52	2307.400	2308.600	2304.200	2305.600	           3598	     37.000	   2317.107	   2314.487	   2312.587	           	     -0.640	     -0.026	     -0.077	      0.000	
 08/21-09:53	2305.800	2306.400	2301.600	2303.400	           5440	     38.000	   2316.454	   2314.407	   2312.500	           	     -0.653	     -0.080	     -0.140	      0.000	
 08/21-09:54	2303.800	2305.600	2301.400	2302.600	           3721	     39.000	   2315.786	   2314.283	   2312.412	           	     -0.668	     -0.123	     -0.175	      0.000	
 08/21-09:55	2302.600	2305.000	2301.200	2303.800	           3286	     40.000	   2315.106	   2314.180	   2312.343	           	     -0.680	     -0.104	     -0.157	      0.000	
 08/21-09:56	2303.800	2304.600	2299.200	2303.600	           6120	     41.000	   2314.327	   2314.080	   2312.273	           	     -0.779	     -0.099	     -0.138	      0.000	
 08/21-09:57	2304.000	2306.600	2303.600	2306.200	           3697	     42.000	   2313.653	   2314.040	   2312.223	           	     -0.674	     -0.040	     -0.120	      0.000	
 08/21-09:58	2306.000	2306.000	2305.000	2305.200	           1941	     43.000	   2312.987	   2313.983	   2312.162	           	     -0.667	     -0.057	     -0.112	      0.000	
 08/21-09:59	2305.400	2309.400	2305.200	2309.200	           5151	     44.000	   2312.420	   2313.990	   2312.114	           	     -0.567	      0.007	     -0.110	      0.000	
 08/21-10:00	2308.600	2310.000	2308.400	2308.800	           3324	     45.000	   2311.779	   2313.983	   2312.065	           	     -0.641	     -0.007	     -0.097	      0.000	
 08/21-10:01	2308.800	2309.200	2306.200	2306.400	           3219	     46.000	   2311.233	   2313.946	   2312.005	           	     -0.546	     -0.037	     -0.109	      0.000	
 08/21-10:02	2306.600	2306.600	2297.800	2300.600	           9480	     47.000	   2310.459	   2313.820	   2311.885	           	     -0.774	     -0.126	     -0.180	      0.000	
 08/21-10:03	2300.600	2300.600	2291.400	2292.000	          10351	     48.000	   2309.559	   2313.553	   2311.677	           	     -0.900	     -0.267	     -0.328	      0.000	
 08/21-10:04	2292.200	2295.000	2289.400	2294.800	           7473	     49.000	   2308.606	   2313.350	   2311.500	           	     -0.953	     -0.203	     -0.385	      0.000	
 08/21-10:05	2294.400	2295.000	2292.600	2295.000	           3101	     50.000	   2307.833	   2313.157	   2311.337	           	     -0.773	     -0.193	     -0.340	      0.000	
 08/21-10:06	2294.800	2296.000	2293.400	2294.400	           3020	     51.000	   2307.047	   2312.967	   2311.178	           	     -0.786	     -0.190	     -0.322	      0.000	
 08/21-10:07	2294.200	2297.600	2294.000	2296.200	           3131	     52.000	   2306.426	   2312.803	   2311.043	           	     -0.621	     -0.163	     -0.293	      0.000	
